Reference:	"Sciamma-O'Brien et al. (2023)"
DOI:	"doi:https://doi.org/10.3847/PSJ/acd83f"
Sample Type:	"Gas Tholin"
Composition:	"N2:CH4 (95:5)"
Temperature:	"150K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/276"
n₁ Error Units:	Standard Deviation
k₁ Error Units:	Standard Deviation

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
1.03253	1.67	0.017502		0.60065	0.015167	0.000779	
1.0309	1.670067	0.017499		0.59992	0.015275	0.000783	
1.02928	1.670127	0.017499		0.59919	0.015384	0.000787	
1.02779	1.670187	0.01749		0.59846	0.015494	0.000791	
1.02616	1.670247	0.01749		0.59773	0.015605	0.000795	
1.02453	1.670313	0.017487		0.597	0.015716	0.0008	
1.02305	1.670367	0.017482		0.59627	0.015827	0.000804	
1.02142	1.670437	0.017482		0.59554	0.015939	0.000809	
1.01978	1.6705	0.017476		0.5948	0.016052	0.000813	
1.0183	1.670557	0.017473		0.59407	0.016165	0.000818	
1.01667	1.670623	0.01747		0.59334	0.016279	0.000823	
1.01503	1.67069	0.017467		0.59261	0.016394	0.000828	
1.01355	1.670747	0.017464		0.59188	0.016509	0.000833	
1.01192	1.670813	0.017462		0.59115	0.016625	0.000838	
1.01027	1.670883	0.017462		0.59041	0.016741	0.000843	
1.0088	1.67094	0.01745		0.58968	0.016858	0.000849	
1.00716	1.67101	0.01745		0.58895	0.016975	0.000854	
1.00551	1.67108	0.01745		0.58822	0.017094	0.00086	
1.00404	1.67114	0.017442		0.58749	0.017213	0.000865	
1.00258	1.6712	0.017442		0.58675	0.017332	0.000871	
1.00093	1.671273	0.017436		0.58602	0.017452	0.000877	
0.99928	1.671343	0.017436		0.58529	0.017573	0.000883	
0.99782	1.671407	0.01743		0.58456	0.017694	0.000889	
0.99617	1.671477	0.01743		0.58382	0.017816	0.000895	
0.99452	1.67155	0.017424		0.58309	0.017939	0.000901	
0.99306	1.671613	0.017419		0.58236	0.018062	0.000908	
0.99141	1.671683	0.017419		0.58163	0.018186	0.000914	
