Reference:	"Drant et al. (2024)"
DOI:	"doi:https://doi.org/10.1051/0004-6361/202346820"
Sample Type:	"Gas Tholin"
Composition:	"N2:CO2:CH4 (95:3:2)"
Temperature:	"300K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/31"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
22.007256	2.182461			22.007256	0.658911		
21.995588	2.182069			21.995588	0.658628		
21.983931	2.181732			21.983931	0.658346		
21.972287	2.181477			21.972287	0.658065		
21.960656	2.181303			21.960656	0.657785		
21.949036	2.181207			21.949036	0.657507		
21.937429	2.18108			21.937429	0.657231		
21.925834	2.18088			21.925834	0.656956		
21.914252	2.180606			21.914252	0.656683		
21.902681	2.18026			21.902681	0.656412		
21.891123	2.179932			21.891123	0.656142		
21.879577	2.179686			21.879577	0.655875		
21.868043	2.179521			21.868043	0.655609		
21.856522	2.179437			21.856522	0.655345		
21.845012	2.179363			21.845012	0.655083		
21.833515	2.179216			21.833515	0.654823		
21.82203	2.178995			21.82203	0.654565		
21.810556	2.178701			21.810556	0.654309		
21.799095	2.178384			21.799095	0.654056		
21.787646	2.178144			21.787646	0.653804		
21.776209	2.177984			21.776209	0.653555		
21.764784	2.177904			21.764784	0.653309		
21.753371	2.177871			21.753371	0.653064		
21.74197	2.177772			21.74197	0.652822		
21.730581	2.177601			21.730581	0.652582		
21.719203	2.177357			21.719203	0.652345		
21.707838	2.177059			21.707838	0.65211		
21.696484	2.176822			21.696484	0.651878		
21.685143	2.176664			21.685143	0.651648		
21.673813	2.176585			21.673813	0.651421		
21.662495	2.176575			21.662495	0.651197		
21.651189	2.176522			21.651189	0.650975		
21.639895	2.176396			21.639895	0.650756		
21.628612	2.176197			21.628612	0.650539		
21.617341	2.175929			21.617341	0.650325		
21.606082	2.175692			21.606082	0.650114		
21.594835	2.175532			21.594835	0.649906		
21.5836	2.175451			21.5836	0.6497		
21.572376	2.175446			21.572376	0.649497		
21.561163	2.175434			21.561163	0.649297		
21.549963	2.17535			21.549963	0.6491		
21.538774	2.175192			21.538774	0.648906		
21.527596	2.174961			21.527596	0.648714		
21.516431	2.174721			21.516431	0.648525		
21.505276	2.174557			21.505276	0.648339		
21.494134	2.174469			21.494134	0.648156		
21.483003	2.174458			21.483003	0.647976		
21.471883	2.174479			21.471883	0.647799		
21.460775	2.174431			21.460775	0.647625		
21.449679	2.174311			21.449679	0.647453		
21.438593	2.174117			21.438593	0.647285		
21.42752	2.17388			21.42752	0.647119		
21.416458	2.173707			21.416458	0.646956		
21.405407	2.17361			21.405407	0.646797		
21.394367	2.173589			21.394367	0.64664		
21.383339	2.173626			21.383339	0.646486		
21.372323	2.173611			21.372323	0.646335		
21.361317	2.173524			21.361317	0.646186		
21.350323	2.173364			21.350323	0.646041		
21.339341	2.173138			21.339341	0.645898		
21.328369	2.172954			21.328369	0.645759		
21.317409	2.172845			21.317409	0.645622		
21.30646	2.17281			21.30646	0.645488		
21.295523	2.172847			21.295523	0.645357		
21.284596	2.172861			21.284596	0.645229		
21.273681	2.172803			21.273681	0.645103		
21.262777	2.172672			21.262777	0.64498		
21.251884	2.172469			21.251884	0.644861		
21.241003	2.17227			21.241003	0.644743		
21.230132	2.172145			21.230132	0.644629		
21.219273	2.172094			21.219273	0.644517		
21.208424	2.172116			21.208424	0.644408		
21.197587	2.172154			21.197587	0.644302		
21.186761	2.172122			21.186761	0.644199		
21.175946	2.172017			21.175946	0.644098		
21.165142	2.17184			21.165142	0.643999		
21.154349	2.171629			21.154349	0.643904		
21.143567	2.171486			21.143567	0.64381		
21.132796	2.171415			21.132796	0.64372		
21.122036	2.171417			21.122036	0.643632		
21.111287	2.171467			21.111287	0.643546		
21.100548	2.171457			21.100548	0.643463		
21.089821	2.171375			21.089821	0.643382		
21.079105	2.171221			21.079105	0.643304		
21.068399	2.171009			21.068399	0.643228		
21.057705	2.170845			21.057705	0.643155		
21.047021	2.170753			21.047021	0.643084		
