Reference:	"Gerakines et al. (2024)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2024.116007"
Sample Type:	"Ice"
Composition:	"NH4CN (1)"
Temperature:	"125K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/66"
A₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	
1112.141	0.00033		
1112.2616	0.000343		
1112.3821	0.000347		
1112.5026	0.00034		
1112.6231	0.000323		
1112.7437	0.000304		
1112.8642	0.000289		
1112.9847	0.000287		
1113.1053	0.000301		
1113.2258	0.000328		
1113.3463	0.000358		
1113.4669	0.00038		
1113.5874	0.000387		
1113.7079	0.000377		
1113.8285	0.000355		
1113.949	0.00033		
1114.0695	0.000315		
1114.1901	0.000316		
1114.3106	0.000332		
1114.4311	0.000358		
1114.5516	0.000382		
1114.6722	0.000397		
1114.7927	0.000398		
1114.9132	0.000387		
1115.0338	0.000373		
1115.1543	0.000363		
1115.2748	0.00036		
1115.3954	0.000365		
1115.5159	0.000373		
1115.6364	0.000379		
1115.757	0.00038		
1115.8775	0.000378		
1115.998	0.00038		
1116.1186	0.000393		
1116.2391	0.00042		
1116.3596	0.000457		
1116.4801	0.000495		
1116.6007	0.000522		
1116.7212	0.000529		
1116.8417	0.000511		
1116.9623	0.000474		
1117.0828	0.000428		
1117.2033	0.000382		
1117.3239	0.000346		
1117.4444	0.000322		
1117.5649	0.000307		
1117.6855	0.000297		
1117.806	0.000288		
1117.9265	0.000281		
1118.0471	0.000283		
1118.1676	0.000301		
1118.2881	0.00034		
1118.4086	0.000398		
1118.5292	0.000468		
1118.6497	0.000537		
1118.7702	0.000592		
1118.8908	0.000626		
1119.0113	0.000637		
1119.1318	0.000632		
1119.2524	0.000619		
1119.3729	0.000607		
1119.4934	0.000601		
1119.614	0.0006		
1119.7345	0.000602		
1119.855	0.0006		
1119.9755	0.000593		
1120.0961	0.000581		
1120.2166	0.000566		
1120.3371	0.000553		
1120.4577	0.000542		
1120.5782	0.000535		
1120.6987	0.000526		
1120.8193	0.000513		
1120.9398	0.000494		
1121.0603	0.000472		
1121.1809	0.000448		
1121.3014	0.000429		
1121.4219	0.000416		
1121.5425	0.00041		
1121.663	0.000408		
1121.7835	0.000408		
1121.904	0.000407		
1122.0246	0.000405		
1122.1451	0.000406		
1122.2656	0.000412		
1122.3862	0.000425		
1122.5067	0.000443		
1122.6272	0.000459		
1122.7478	0.000467		
1122.8683	0.000462		
1122.9888	0.000444		
1123.1094	0.00042		
1123.2299	0.000399		
1123.3504	0.00039		
1123.471	0.000398		
1123.5915	0.000421		
1123.712	0.000452		
1123.8325	0.000477		
1123.9531	0.000488		
1124.0736	0.00048		
1124.1941	0.000458		
1124.3147	0.000431		
1124.4352	0.00041		
1124.5557	0.000406		
1124.6763	0.000419		
1124.7968	0.000445		
1124.9173	0.000475		
1125.0379	0.0005		
1125.1584	0.000515		
1125.2789	0.00052		
1125.3995	0.000521		
1125.52	0.000523		
1125.6405	0.000529		
1125.761	0.000538		
1125.8816	0.000545		
1126.0021	0.000544		
1126.1226	0.000534		
1126.2432	0.000519		
1126.3637	0.000504		
1126.4842	0.000498		
1126.6048	0.000504		
1126.7253	0.000523		
1126.8458	0.000547		
1126.9664	0.000566		
1127.0869	0.000571		
1127.2074	0.000562		
1127.328	0.000542		
1127.4485	0.000522		
1127.569	0.000511		
1127.6895	0.000515		
1127.8101	0.000531		
1127.9306	0.000552		
1128.0511	0.000568		
1128.1717	0.000573		
1128.2922	0.000566		
1128.4127	0.000553		
1128.5333	0.000543		
1128.6538	0.000541		
1128.7743	0.00055		
1128.8949	0.000564		
1129.0154	0.000575		
1129.1359	0.000576		
1129.2564	0.000565		
1129.377	0.000546		
1129.4975	0.000529		
1129.618	0.000523		
1129.7386	0.000529		
1129.8591	0.000544		
1129.9796	0.000559		
1130.1002	0.000562		
1130.2207	0.000548		
1130.3412	0.00052		
1130.4618	0.000488		
1130.5823	0.000468		
1130.7028	0.000469		
1130.8234	0.000495		
1130.9439	0.000538		
1131.0644	0.000584		
1131.1849	0.000621		
1131.3055	0.00064		
1131.426	0.00064		
1131.5465	0.000631		
1131.6671	0.000621		
1131.7876	0.000617		
1131.9081	0.000619		
1132.0287	0.00062		
1132.1492	0.000611		
1132.2697	0.000588		
1132.3903	0.000552		
1132.5108	0.000514		
1132.6313	0.000488		
1132.7519	0.000487		
1132.8724	0.000513		
1132.9929	0.000562		
1133.1134	0.000618		
1133.234	0.000663		
1133.3545	0.000687		
1133.475	0.000684		
1133.5956	0.000663		
1133.7161	0.000634		
1133.8366	0.00061		
1133.9572	0.0006		
1134.0777	0.000604		
1134.1982	0.000616		
1134.3188	0.000629		
1134.4393	0.000637		
1134.5598	0.000639		
1134.6804	0.000636		
1134.8009	0.000634		
1134.9214	0.000636		
1135.0419	0.000641		
1135.1625	0.000648		
1135.283	0.000651		
1135.4035	0.000651		
1135.5241	0.000649		
1135.6446	0.000649		
1135.7651	0.000655		
1135.8857	0.000671		
1136.0062	0.000692		
1136.1267	0.000715		
1136.2473	0.000731		
1136.3678	0.000736		
1136.4883	0.000731		
1136.6088	0.00072		
1136.7294	0.000712		
1136.8499	0.000712		
1136.9704	0.000722		
1137.091	0.000738		
1137.2115	0.000753		
1137.332	0.000759		
1137.4526	0.00075		
1137.5731	0.00073		
1137.6936	0.000703		
1137.8142	0.00068		
1137.9347	0.000666		
1138.0552	0.000664		
1138.1758	0.000669		
1138.2963	0.000675		
1138.4168	0.000675		
1138.5373	0.000666		
1138.6579	0.00065		
1138.7784	0.000635		
1138.8989	0.000628		
1139.0195	0.000635		
1139.14	0.000655		
1139.2605	0.000683		
1139.3811	0.000709		
1139.5016	0.000726		
1139.6221	0.00073		
1139.7427	0.000722		
1139.8632	0.000711		
1139.9837	0.000702		
1140.1043	0.000702		
1140.2248	0.000714		
1140.3453	0.000736		
1140.4658	0.000762		
1140.5864	0.000788		
1140.7069	0.000812		
1140.8274	0.000833		
1140.948	0.000852		
1141.0685	0.000869		
1141.189	0.000885		
1141.3096	0.000896		
1141.4301	0.000897		
1141.5506	0.000886		
1141.6712	0.000862		
1141.7917	0.000831		
1141.9122	0.000796		
1142.0328	0.000767		
1142.1533	0.000746		
1142.2738	0.000735		
1142.3943	0.000733		
1142.5149	0.000735		
1142.6354	0.000738		
1142.7559	0.00074		
1142.8765	0.000742		
1142.997	0.000745		
1143.1175	0.000752		
1143.2381	0.000761		
1143.3586	0.000772		
1143.4791	0.000781		
1143.5997	0.000786		
1143.7202	0.000788		
1143.8407	0.000788		
1143.9613	0.00079		
1144.0818	0.000794		
1144.2023	0.000801		
1144.3228	0.000807		
1144.4434	0.000807		
1144.5639	0.000796		
1144.6844	0.000775		
1144.805	0.000745		
1144.9255	0.000714		
1145.046	0.00069		
1145.1666	0.000678		
1145.2871	0.000682		
1145.4076	0.000697		
1145.5282	0.000719		
1145.6487	0.000741		
1145.7692	0.000759		
1145.8897	0.000772		
1146.0103	0.000783		
1146.1308	0.000796		
1146.2513	0.000812		
1146.3719	0.000832		
1146.4924	0.00085		
1146.6129	0.000863		
1146.7335	0.000864		
1146.854	0.000856		
1146.9745	0.000841		
1147.0951	0.000828		
1147.2156	0.000824		
1147.3361	0.000834		
1147.4567	0.000859		
1147.5772	0.000893		
1147.6977	0.000929		
1147.8182	0.000962		
1147.9388	0.000986		
1148.0593	0.001		
1148.1798	0.00101		
1148.3004	0.00101		
1148.4209	0.00102		
1148.5414	0.00102		
1148.662	0.001		
1148.7825	0.000983		
1148.903	0.000947		
1149.0236	0.000902		
1149.1441	0.000853		
1149.2646	0.000809		
1149.3852	0.000778		
1149.5057	0.000763		
1149.6262	0.000763		
1149.7467	0.000771		
1149.8673	0.000782		
1149.9878	0.00079		
1150.1083	0.000795		
1150.2289	0.000798		
1150.3494	0.000805		
1150.4699	0.000817		
1150.5905	0.000836		
1150.711	0.000858		
1150.8315	0.000878		
1150.9521	0.000891		
1151.0726	0.000894		
1151.1931	0.00089		
1151.3137	0.000884		
1151.4342	0.000882		
1151.5547	0.000889		
1151.6752	0.000901		
1151.7958	0.000916		
1151.9163	0.000924		
1152.0368	0.00092		
1152.1574	0.000902		
1152.2779	0.000871		
1152.3984	0.000835		
1152.519	0.000803		
1152.6395	0.00078		
1152.76	0.000771		
1152.8806	0.000775		
1153.0011	0.000787		
1153.1216	0.000802		
1153.2422	0.000817		
1153.3627	0.000829		
1153.4832	0.000837		
1153.6037	0.000842		
1153.7243	0.000843		
1153.8448	0.000839		
1153.9653	0.00083		
1154.0859	0.000815		
1154.2064	0.000797		
1154.3269	0.000779		
1154.4475	0.000766		
1154.568	0.000761		
1154.6885	0.000764		
1154.8091	0.000772		
1154.9296	0.00078		
1155.0501	0.000785		
1155.1706	0.000784		
1155.2912	0.000777		
1155.4117	0.000766		
1155.5322	0.000755		
1155.6528	0.000745		
1155.7733	0.000735		
1155.8938	0.000724		
1156.0144	0.000711		
1156.1349	0.000697		
1156.2554	0.000685		
1156.376	0.00068		
1156.4965	0.000687		
1156.617	0.000708		
1156.7376	0.00074		
1156.8581	0.000775		
1156.9786	0.000801		
1157.0991	0.000811		
1157.2197	0.000801		
1157.3402	0.000773		
1157.4607	0.000735		
1157.5813	0.000698		
1157.7018	0.000672		
1157.8223	0.000662		
1157.9429	0.000666		
1158.0634	0.00068		
1158.1839	0.000696		
1158.3045	0.00071		
1158.425	0.000719		
1158.5455	0.000726		
1158.6661	0.000733		
1158.7866	0.000743		
1158.9071	0.000755		
1159.0276	0.000767		
1159.1482	0.000772		
1159.2687	0.000767		
1159.3892	0.00075		
1159.5098	0.000722		
1159.6303	0.000689		
1159.7508	0.000658		
1159.8714	0.000633		
1159.9919	0.000617		
1160.1124	0.000609		
1160.233	0.000607		
1160.3535	0.000608		
1160.474	0.00061		
1160.5946	0.000613		
1160.7151	0.00062		
1160.8356	0.00063		
1160.9561	0.000645		
1161.0767	0.000662		
1161.1972	0.000679		
1161.3177	0.000693		
1161.4383	0.000701		
1161.5588	0.000704		
1161.6793	0.000702		
1161.7999	0.0007		
1161.9204	0.000698		
1162.0409	0.000697		
1162.1615	0.000697		
1162.282	0.000694		
1162.4025	0.000688		
1162.5231	0.000678		
1162.6436	0.000666		
1162.7641	0.000656		
1162.8846	0.00065		
1163.0052	0.000652		
1163.1257	0.00066		
1163.2462	0.000673		
1163.3668	0.000687		
1163.4873	0.000698		
1163.6078	0.000706		
1163.7284	0.00071		
1163.8489	0.000712		
1163.9694	0.000714		
1164.09	0.000714		
1164.2105	0.000712		
1164.331	0.000704		
1164.4515	0.000691		
1164.5721	0.000671		
1164.6926	0.000649		
1164.8131	0.000628		
1164.9337	0.000613		
1165.0542	0.000604		
1165.1747	0.0006		
1165.2953	0.000595		
1165.4158	0.000586		
1165.5363	0.000571		
1165.6569	0.000553		
1165.7774	0.000538		
1165.8979	0.000533		
1166.0185	0.000543		
1166.139	0.000569		
1166.2595	0.000603		
1166.38	0.000635		
1166.5006	0.000656		
1166.6211	0.000659		
1166.7416	0.000645		
1166.8622	0.000621		
1166.9827	0.000596		
1167.1032	0.000578		
1167.2238	0.00057		
1167.3443	0.00057		
1167.4648	0.000571		
1167.5854	0.000566		
1167.7059	0.000554		
1167.8264	0.000536		
1167.947	0.000519		
1168.0675	0.000512		
1168.188	0.000517		
1168.3085	0.000534		
1168.4291	0.000557		
1168.5496	0.000576		
1168.6701	0.000585		
1168.7907	0.000583		
1168.9112	0.000573		
1169.0317	0.000562		
1169.1523	0.000559		
1169.2728	0.000565		
1169.3933	0.000579		
1169.5139	0.000594		
1169.6344	0.000603		
1169.7549	0.000601		
1169.8755	0.000589		
1169.996	0.000574		
1170.1165	0.000562		
1170.237	0.000559		
1170.3576	0.000568		
1170.4781	0.000582		
1170.5986	0.000595		
1170.7192	0.0006		
1170.8397	0.000593		
1170.9602	0.000576		
1171.0808	0.000554		
1171.2013	0.000533		
1171.3218	0.000518		
1171.4424	0.000508		
1171.5629	0.0005		
1171.6834	0.000491		
1171.8039	0.000477		
1171.9245	0.000459		
1172.045	0.000441		
1172.1655	0.000427		
1172.2861	0.00042		
1172.4066	0.00042		
1172.5271	0.000422		
1172.6477	0.000422		
1172.7682	0.000416		
1172.8887	0.000405		
1173.0093	0.000395		
1173.1298	0.000394		
1173.2503	0.000409		
1173.3709	0.000443		
1173.4914	0.000491		
1173.6119	0.000546		
1173.7324	0.000594		
1173.853	0.000627		
1173.9735	0.000639		
1174.094	0.000633		
1174.2146	0.000614		
1174.3351	0.000589		
1174.4556	0.000564		
1174.5762	0.000543		
1174.6967	0.000525		
1174.8172	0.000506		
1174.9378	0.000486		
1175.0583	0.000465		
1175.1788	0.000446		
1175.2994	0.000432		
1175.4199	0.000426		
1175.5404	0.000426		
1175.6609	0.000429		
1175.7815	0.000431		
1175.902	0.000427		
1176.0225	0.000417		
1176.1431	0.000404		
1176.2636	0.000392		
1176.3841	0.000386		
1176.5047	0.000387		
1176.6252	0.000394		
1176.7457	0.000402		
1176.8663	0.000405		
1176.9868	0.0004		
1177.1073	0.00039		
1177.2279	0.000378		
1177.3484	0.000374		
1177.4689	0.000381		
1177.5894	0.000403		
1177.71	0.000434		
1177.8305	0.000466		
1177.951	0.000489		
1178.0716	0.000498		
1178.1921	0.000489		
1178.3126	0.000466		
1178.4332	0.000436		
1178.5537	0.000405		
1178.6742	0.000379		
1178.7948	0.000358		
1178.9153	0.000341		
1179.0358	0.000326		
1179.1564	0.000312		
1179.2769	0.0003		
1179.3974	0.000293		
1179.5179	0.000293		
1179.6385	0.000299		
1179.759	0.000308		
1179.8795	0.000315		
1180.0001	0.000316		
1180.1206	0.000311		
1180.2411	0.000303		
1180.3617	0.000301		
1180.4822	0.000309		
1180.6027	0.000332		
1180.7233	0.000364		
1180.8438	0.000399		
1180.9643	0.000424		
1181.0848	0.000433		
1181.2054	0.000424		
1181.3259	0.000401		
1181.4464	0.000375		
1181.567	0.000355		
1181.6875	0.000348		
1181.808	0.00035		
1181.9286	0.000356		
1182.0491	0.000357		
1182.1696	0.000346		
1182.2902	0.000324		
1182.4107	0.000299		
1182.5312	0.00028		
1182.6518	0.000277		
1182.7723	0.000293		
1182.8928	0.000324		
1183.0133	0.00036		
1183.1339	0.000387		
1183.2544	0.000399		
1183.3749	0.000391		
1183.4955	0.000367		
1183.616	0.000336		
1183.7365	0.000304		
1183.8571	0.000277		
1183.9776	0.000255		
1184.0981	0.000238		
1184.2187	0.000224		
1184.3392	0.000213		
1184.4597	0.000208		
1184.5803	0.000212		
1184.7008	0.000226		
1184.8213	0.000248		
1184.9418	0.000272		
1185.0624	0.000292		
1185.1829	0.000301		
1185.3034	0.000301		
1185.424	0.000295		
1185.5445	0.00029		
1185.665	0.000292		
1185.7856	0.000302		
1185.9061	0.000315		
1186.0266	0.000324		
1186.1472	0.00032		
1186.2677	0.000301		
1186.3882	0.000269		
1186.5088	0.000235		
1186.6293	0.00021		
1186.7498	0.000205		
1186.8703	0.00022		
1186.9909	0.000251		
1187.1114	0.000287		
1187.2319	0.000317		
1187.3525	0.000332		
1187.473	0.000333		
1187.5935	0.000324		
1187.7141	0.000313		
1187.8346	0.000308		
1187.9551	0.000312		
1188.0757	0.000322		
1188.1962	0.000333		
1188.3167	0.000339		
1188.4373	0.000338		
1188.5578	0.00033		
1188.6783	0.000319		
1188.7988	0.000307		
1188.9194	0.000296		
1189.0399	0.000283		
1189.1604	0.000266		
1189.281	0.00024		
1189.4015	0.000208		
1189.522	0.000174		
1189.6426	0.000147		
1189.7631	0.000134		
1189.8836	0.00014		
1190.0042	0.000162		
1190.1247	0.000191		
1190.2452	0.000217		
1190.3657	0.000231		
1190.4863	0.00023		
1190.6068	0.000217		
1190.7273	0.000201		
1190.8479	0.00019		
1190.9684	0.000189		
1191.0889	0.0002		
1191.2095	0.000215		
1191.33	0.000227		
1191.4505	0.000229		
1191.5711	0.000218		
1191.6916	0.0002		
1191.8121	0.000181		
1191.9327	0.000169		
1192.0532	0.000168		
1192.1737	0.000176		
1192.2942	0.000189		
1192.4148	0.000198		
1192.5353	0.000199		
1192.6558	0.000189		
1192.7764	0.000174		
1192.8969	0.000161		
1193.0174	0.000156		
1193.138	0.000163		
1193.2585	0.000181		
1193.379	0.000204		
1193.4996	0.000227		
1193.6201	0.000244		
1193.7406	0.000254		
1193.8612	0.000257		
1193.9817	0.000257		
1194.1022	0.000254		
1194.2227	0.000249		
1194.3433	0.000241		
1194.4638	0.000227		
1194.5843	0.000207		
1194.7049	0.000184		
1194.8254	0.000164		
1194.9459	0.000153		
1195.0665	0.000155		
1195.187	0.000168		
1195.3075	0.000189		
1195.4281	0.000208		
1195.5486	0.000217		
1195.6691	0.000214		
1195.7897	0.000198		
1195.9102	0.000175		
1196.0307	0.000154		
1196.1512	0.000141		
1196.2718	0.000138		
1196.3923	0.000145		
1196.5128	0.000158		
1196.6334	0.00017		
1196.7539	0.000178		
1196.8744	0.000182		
1196.995	0.000183		
1197.1155	0.000184		
1197.236	0.000189		
1197.3566	0.000198		
1197.4771	0.00021		
1197.5976	0.000224		
1197.7181	0.00024		
1197.8387	0.000256		
1197.9592	0.000273		
1198.0797	0.00029		
1198.2003	0.000304		
1198.3208	0.000311		
1198.4413	0.000308		
1198.5619	0.000291		
1198.6824	0.000263		
1198.8029	0.000228		
1198.9235	0.000192		
1199.044	0.000163		
1199.1645	0.000145		
1199.2851	0.000137		
1199.4056	0.000135		
1199.5261	0.000136		
1199.6466	0.000134		
1199.7672	0.000129		
1199.8877	0.000126		
1200.0082	0.000129		
1200.1288	0.000142		
1200.2493	0.000166		
1200.3698	0.000196		
1200.4904	0.000221		
1200.6109	0.000235		
1200.7314	0.00023		
1200.852	0.000206		
1200.9725	0.000172		
1201.093	0.000135		
1201.2136	0.000108		
1201.3341	9.7E-5		
1201.4546	0.000102		
1201.5751	0.000121		
1201.6957	0.000143		
1201.8162	0.000163		
1201.9367	0.000175		
1202.0573	0.000177		
1202.1778	0.000172		
1202.2983	0.000161		
1202.4189	0.00015		
1202.5394	0.000138		
1202.6599	0.000127		
1202.7805	0.000116		
1202.901	0.000107		
1203.0215	0.0001		
1203.1421	9.9E-5		
1203.2626	0.000104		
1203.3831	0.000117		
1203.5036	0.000132		
1203.6242	0.000146		
1203.7447	0.000153		
1203.8652	0.00015		
1203.9858	0.000139		
1204.1063	0.000124		
1204.2268	0.000112		
1204.3474	0.000108		
1204.4679	0.000117		
1204.5884	0.000136		
1204.709	0.000161		
1204.8295	0.000183		
1204.95	0.000196		
1205.0706	0.000197		
1205.1911	0.000187		
1205.3116	0.000172		
1205.4321	0.000159		
1205.5527	0.000156		
1205.6732	0.000163		
1205.7937	0.000178		
1205.9143	0.000196		
1206.0348	0.00021		
1206.1553	0.000213		
1206.2759	0.000205		
1206.3964	0.00019		
1206.5169	0.000173		
1206.6375	0.000161		
1206.758	0.000158		
1206.8785	0.000165		
1206.999	0.00018		
1207.1196	0.000199		
1207.2401	0.000217		
1207.3606	0.000233		
1207.4812	0.000245		
1207.6017	0.000254		
1207.7222	0.000261		
1207.8428	0.000266		
1207.9633	0.000268		
1208.0838	0.000265		
1208.2044	0.000256		
1208.3249	0.000244		
1208.4454	0.000231		
1208.566	0.000222		
1208.6865	0.000222		
1208.807	0.000231		
1208.9275	0.000248		
1209.0481	0.000269		
1209.1686	0.000288		
1209.2891	0.000301		
1209.4097	0.000306		
1209.5302	0.000303		
1209.6507	0.000293		
1209.7713	0.000279		
1209.8918	0.000262		
1210.0123	0.000244		
1210.1329	0.000228		
1210.2534	0.000214		
1210.3739	0.000205		
1210.4945	0.000204		
1210.615	0.000212		
1210.7355	0.000228		
1210.856	0.000247		
1210.9766	0.000265		
1211.0971	0.000274		
1211.2176	0.000273		
1211.3382	0.000263		
1211.4587	0.000247		
1211.5792	0.000233		
1211.6998	0.000226		
1211.8203	0.000228		
1211.9408	0.000237		
1212.0614	0.000248		
1212.1819	0.000252		
1212.3024	0.000248		
1212.423	0.000234		
1212.5435	0.000214		
1212.664	0.000194		
1212.7845	0.000181		
1212.9051	0.000177		
1213.0256	0.00018		
1213.1461	0.000187		
1213.2667	0.000192		
1213.3872	0.000194		
1213.5077	0.000191		
1213.6283	0.000188		
1213.7488	0.000186		
1213.8693	0.000188		
1213.9899	0.000194		
1214.1104	0.0002		
1214.2309	0.000203		
1214.3515	0.000201		
1214.472	0.000195		
1214.5925	0.000191		
1214.713	0.000191		
1214.8336	0.000201		
1214.9541	0.00022		
1215.0746	0.000243		
1215.1952	0.000262		
1215.3157	0.000272		
1215.4362	0.00027		
1215.5568	0.000256		
1215.6773	0.000236		
1215.7978	0.000218		
1215.9184	0.000205		
1216.0389	0.0002		
1216.1594	0.000199		
1216.2799	0.000198		
1216.4005	0.000192		
1216.521	0.00018		
1216.6415	0.000166		
1216.7621	0.000157		
1216.8826	0.000157		
1217.0031	0.000172		
1217.1237	0.000199		
1217.2442	0.000233		
1217.3647	0.000264		
1217.4853	0.000288		
1217.6058	0.000299		
1217.7263	0.000302		
1217.8469	0.000299		
1217.9674	0.000297		
1218.0879	0.000297		
1218.2084	0.000299		
1218.329	0.0003		
1218.4495	0.000295		
1218.57	0.000284		
1218.6906	0.00027		
1218.8111	0.000258		
1218.9316	0.000255		
1219.0522	0.000265		
1219.1727	0.000287		
1219.2932	0.000314		
1219.4138	0.000338		
1219.5343	0.000351		
1219.6548	0.00035		
1219.7754	0.000336		
1219.8959	0.000318		
1220.0164	0.000303		
1220.1369	0.000299		
1220.2575	0.000307		
1220.378	0.000324		
1220.4985	0.000343		
1220.6191	0.000356		
1220.7396	0.00036		
1220.8601	0.000356		
1220.9807	0.000347		
1221.1012	0.000339		
1221.2217	0.000335		
1221.3423	0.000335		
1221.4628	0.000335		
1221.5833	0.000332		
1221.7039	0.000324		
1221.8244	0.000313		
1221.9449	0.000302		
1222.0654	0.000298		
1222.186	0.000303		
1222.3065	0.000316		
1222.427	0.000332		
1222.5476	0.000343		
1222.6681	0.000343		
1222.7886	0.000328		
1222.9092	0.000302		
1223.0297	0.000274		
1223.1502	0.000252		
1223.2708	0.000242		
1223.3913	0.000246		
1223.5118	0.000261		
1223.6324	0.00028		
1223.7529	0.000297		
1223.8734	0.000308		
1223.9939	0.000314		
1224.1145	0.000316		
1224.235	0.000319		
1224.3555	0.000323		
1224.4761	0.000327		
1224.5966	0.000328		
1224.7171	0.000321		
1224.8377	0.000307		
1224.9582	0.000287		
1225.0787	0.000266		
1225.1993	0.000251		
1225.3198	0.000244		
1225.4403	0.000245		
1225.5608	0.00025		
1225.6814	0.000255		
1225.8019	0.000255		
1225.9224	0.000251		
1226.043	0.000246		
1226.1635	0.000247		
1226.284	0.000258		
1226.4046	0.000281		
1226.5251	0.000312		
1226.6456	0.000344		
1226.7662	0.000371		
1226.8867	0.000387		
1227.0072	0.00039		
1227.1278	0.000383		
1227.2483	0.000369		
1227.3688	0.000352		
1227.4893	0.000333		
1227.6099	0.000312		
1227.7304	0.000287		
1227.8509	0.00026		
1227.9715	0.000233		
1228.092	0.000213		
1228.2125	0.000208		
1228.3331	0.000221		
1228.4536	0.000252		
1228.5741	0.000294		
1228.6947	0.000338		
1228.8152	0.000373		
1228.9357	0.000392		
1229.0563	0.000394		
1229.1768	0.000382		
1229.2973	0.000364		
1229.4178	0.000347		
1229.5384	0.000335		
1229.6589	0.000329		
1229.7794	0.000324		
1229.9	0.000318		
1230.0205	0.000308		
1230.141	0.000294		
