Reference:	"He et al. (2024)"
DOI:	"doi:https://doi.org/10.1038/s41550-023-02140-4"
Sample Type:	"Gas Tholin"
Composition:	"H2O:He:CH4:N2:CO2 (0.66:0.16:0.066:0.065:0.049)"
Temperature:	"400K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/76"
n₁ Error Units:	Uncertainties on n values of 3-4% from 0.4 to 28.6 μm.
k₁ Error Units:	Uncertainties on k values of 1-4% at wavelengths > 2.9 μm and up to 9% for wavelengths between 0.4 to 2.9 μm.
T₁ Caption:	Transmission spectrum of a tholin-KBr pellet made with 0.10% in mass of tholin powder
T₁ Error Units:	Not Applicable
T₂ Caption:	Transmission spectrum of a tholin-KBr pellet made with 0.43% in mass of tholin powder
T₂ Error Units:	Not Applicable
T₃ Caption:	Transmission spectrum of a tholin-KBr pellet made with 4.10% in mass of tholin powder
T₃ Error Units:	Not Applicable
R₁ Caption:	Reflection spectrum of a tholin sample analyzed with an incidence angle of 15°
R₁ Error Units:	Not Applicable
R₂ Caption:	Reflection spectrum of a tholin sample analyzed with an incidence angle of 45°
R₂ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"		"Wavelength (µm)"	"T₁"	"DT₁  (+/-)"	"T₂"	"DT₂  (+/-)"	"T₃"	"DT₃  (+/-)"		"Wavenumber (cm⁻¹)"	"R₁"	"DR₁  (+/-)"	"R₂"	"DR₂  (+/-)"	
0.4112304	1.7776316	3.594983734		0.4112304	0.014528002	6.420986355		0.4112304	0.539045551		0.19797084		0.028803946								
0.4112222	1.7777013	3.594988182		0.4112222	0.014317305	6.334436576		0.4112222	0.544848403		0.201024494		0.028918191								
0.4112141	1.7777313	3.594990706		0.4112141	0.014142011	6.350624665		0.4112141	0.548631592		0.205484865		0.02891244								
0.4112059	1.7777487	3.594991645		0.4112059	0.014022081	6.45599483		0.4112059	0.550085573		0.21061704		0.028636466								
0.4111978	1.7777652	3.594992011		0.4111978	0.014024224	6.609716751		0.4111978	0.548116381		0.21398913		0.02821948								
0.4111896	1.7777617	3.594992683		0.4111896	0.014171377	6.742289158		0.4111896	0.542998756		0.213557329		0.027830134								
0.4111815	1.7777181	3.594993848		0.4111815	0.014406646	6.815201936		0.4111815	0.536555849		0.209878232		0.027531825								
0.4111733	1.7776528	3.594994998		0.4111733	0.014616204	6.843337733		0.4111733	0.531285104		0.205924922		0.027271212								
0.4111652	1.7776198	3.594995382		0.4111652	0.014666444	6.826138463		0.4111652	0.530242367		0.204592327		0.027009678								
0.411157	1.7776612	3.594994569		0.411157	0.014545533	6.753607338		0.411157	0.533799891		0.205872349		0.026760031								
0.4111489	1.7777706	3.594992433		0.4111489	0.014384646	6.651746623		0.4111489	0.5386497		0.207453303		0.026600202								
0.4111407	1.7779016	3.594989218		0.4111407	0.014338387	6.599462075		0.4111407	0.540259632		0.207527354		0.026639158								
0.4111326	1.7780032	3.594985281		0.4111326	0.014478856	6.691662231		0.4111326	0.535802397		0.206482474		0.026753501								
0.4111244	1.7780527	3.594981333		0.4111244	0.014741341	6.934923117		0.4111244	0.526730895		0.206077881		0.026792098								
0.4111163	1.7780558	3.594978527		0.4111163	0.014965832	7.21627583		0.4111163	0.518110444		0.207547536		0.026728483								
0.4111081	1.7780315	3.594978117		0.4111081	0.015058707	7.401056131		0.4111081	0.513671863		0.209869455		0.02664313								
0.4111	1.7780018	3.594980751		0.4111	0.015038866	7.40589664		0.4111	0.51396138		0.210588957		0.026571228								
0.4110918	1.7779804	3.594986123		0.4110918	0.014961374	7.252082356		0.4110918	0.517476392		0.208959609		0.026463884								
0.4110837	1.7779709	3.594993136		0.4110837	0.014867432	7.025088621		0.4110837	0.522266704		0.206093804		0.026412257								
0.4110755	1.7779795	3.595000877		0.4110755	0.014724999	6.787547964		0.4110755	0.528316802		0.204142515		0.026601761								
0.4110674	1.7780111	3.595008948		0.4110674	0.014517748	6.61024774		0.4110674	0.535148712		0.205029807		0.026916058								
0.4110592	1.778062	3.595017308		0.4110592	0.014276254	6.513976363		0.4110592	0.541823335		0.208548892		0.027304423								
0.4110511	1.7781163	3.595025674		0.4110511	0.014045435	6.475163001		0.4110511	0.547599079		0.213195001		0.027841432								
0.4110429	1.7781467	3.595033203		0.4110429	0.013873561	6.471312779		0.4110429	0.551606481		0.217325416		0.028507156								
0.4110348	1.7781385	3.595038785		0.4110348	0.013760294	6.48350304		0.4110348	0.55405596		0.220467437		0.029033318								
0.4110266	1.7781001	3.595041676		0.4110266	0.013696722	6.529983634		0.4110266	0.554920574		0.223200785		0.02922234								
0.4110185	1.7780576	3.59504206		0.4110185	0.01367356	6.637030969		0.4110185	0.55409733		0.226337624		0.029149398								
0.4110104	1.7780307	3.595040924		0.4110104	0.013650947	6.756337459		0.4110104	0.553118534		0.229781428		0.029028747								
0.4110022	1.7780238	3.595039833		0.4110022	0.013620546	6.825032006		0.4110022	0.552935763		0.232285913		0.028811889								
0.4109941	1.7780509	3.595040115		0.4109941	0.013579422	6.784955406		0.4109941	0.554311515		0.232540747		0.028485842								
0.4109859	1.7781338	3.595042487		0.4109859	0.013568699	6.684591295		0.4109859	0.555679116		0.230642144		0.028185661								
0.4109778	1.7782867	3.595047115		0.4109778	0.013632286	6.649952804		0.4109778	0.554476668		0.228420021		0.02795688								
0.4109696	1.7784886	3.595054044		0.4109696	0.01374333	6.747791035		0.4109696	0.550547392		0.228098549		0.027724595								
0.4109615	1.7786812	3.595063458		0.4109615	0.013845847	6.975118118		0.4109615	0.545268168		0.231066503		0.027488313								
0.4109534	1.7788106	3.595075391		0.4109534	0.013873832	7.209271394		0.4109534	0.541696363		0.236146628		0.027343795								
0.4109452	1.7788555	3.595089157		0.4109452	0.01381703	7.338459678		0.4109452	0.541419686		0.240877054		0.027292873								
0.4109371	1.7788262	3.595102947		0.4109371	0.01369604	7.289741405		0.4109371	0.54481625		0.242883321		0.027358889								
0.4109289	1.7787507	3.595114665		0.4109289	0.013531774	7.035405433		0.4109289	0.551724298		0.241005123		0.027664344								
0.4109208	1.7786524	3.595122887		0.4109208	0.0133541	6.630564097		0.4109208	0.560792811		0.236045976		0.028131889								
0.4109126	1.7785484	3.595127655		0.4109126	0.013197145	6.198362668		0.4109126	0.56974034		0.23021941		0.028416633								
0.4109045	1.7784672	3.595130234		0.4109045	0.013108345	5.899735798		0.4109045	0.575454544		0.225903866		0.028400427								
0.4108964	1.7784336	3.595132215		0.4108964	0.013150381	5.870264945		0.4108964	0.574717149		0.224300534		0.028090078								
0.4108882	1.7784544	3.595134704		0.4108882	0.013342534	6.135066659		0.4108882	0.566741845		0.225503702		0.027593602								
0.4108801	1.7785208	3.595138094		0.4108801	0.013639198	6.563499157		0.4108801	0.554276353		0.228086477		0.027085499								
0.4108719	1.7786143	3.595142448		0.4108719	0.013954928	6.983090098		0.4108719	0.541522795		0.230449147		0.026758421								
0.4108638	1.7787065	3.59514778		0.4108638	0.014153153	7.232187145		0.4108638	0.533688335		0.231892233		0.026719534								
0.4108557	1.7787699	3.595154427		0.4108557	0.014114026	7.215797151		0.4108557	0.534716323		0.232607701		0.026844536								
0.4108475	1.778794	3.595162638		0.4108475	0.013837901	6.967620356		0.4108475	0.544218571		0.233436468		0.026946773								
0.4108394	1.7787963	3.595172201		0.4108394	0.013425577	6.592410885		0.4108394	0.558625118		0.234881428		0.027112459								
0.4108313	1.7788193	3.595182271		0.4108313	0.013051861	6.254767372		0.4108313	0.571754994		0.236690647		0.027433224								
0.4108231	1.7788818	3.595191786		0.4108231	0.012856295	6.091609417		0.4108231	0.578461858		0.238180897		0.027813758								
0.410815	1.778956	3.595200241		0.410815	0.012854227	6.109504526		0.410815	0.578212962		0.238790566		0.028111115								
0.4108068	1.7789986	3.59520809		0.4108068	0.01299035	6.246718731		0.4108068	0.573109044		0.238544357		0.028241041								
0.4107987	1.7790076	3.595216362		0.4107987	0.013171898	6.416518097		0.4107987	0.566503836		0.237965116		0.028264719								
0.4107906	1.7790289	3.595225519		0.4107906	0.013331989	6.555360277		0.4107906	0.560815583		0.237309237		0.028450215								
0.4107824	1.779102	3.595235066		0.4107824	0.013472762	6.658511551		0.4107824	0.556045789		0.236366555		0.028667227								
0.4107743	1.779216	3.595243773		0.4107743	0.013594111	6.738564748		0.4107743	0.552039159		0.235410599		0.028807847								
0.4107662	1.779305	3.595250724		0.4107662	0.013691552	6.811963041		0.4107662	0.548697571		0.234929797		0.028847679								
0.410758	1.7793219	3.595256005		0.410758	0.013756047	6.907646865		0.410758	0.545877172		0.235843134		0.028751004								
0.4107499	1.7792922	3.59526058		0.4107499	0.013759591	7.002353975		0.4107499	0.544533956		0.238271926		0.028662803								
0.4107418	1.779291	3.59526557		0.4107418	0.013717161	7.052696318		0.4107418	0.544843456		0.240761989		0.028831527								
0.4107336	1.7793809	3.595271598		0.4107336	0.013644843	7.027121334		0.4107336	0.546808556		0.242107872		0.029265998								
0.4107255	1.779555	3.595278738		0.4107255	0.013570891	6.955137874		0.4107255	0.549387385		0.242339616		0.0297564								
0.4107174	1.7797451	3.595286927		0.4107174	0.013541086	6.964580258		0.4107174	0.549901073		0.243504749		0.030175762								
0.4107092	1.7798738	3.595301417		0.4107092	0.013557786	7.120319066		0.4107092	0.54749467		0.247207884		0.030535405								
0.4107011	1.7798899	3.595307097		0.4107011	0.013625059	7.407142138		0.4107011	0.542265663		0.253117759		0.03086837								
0.410693	1.7797875	3.595303898		0.410693	0.013729487	7.722161654		0.410693	0.535804733		0.259063817		0.031178946								
0.4106848	1.779604	3.595307329		0.4106848	0.013813937	7.934260924		0.4106848	0.531085756		0.262935063		0.031419193								
0.4106767	1.7793973	3.595312624		0.4106767	0.01382441	7.994357743		0.4106767	0.53000132		0.264558926		0.031574264								
0.4106686	1.7792296	3.595319473		0.4106686	0.01370092	7.885317169		0.4106686	0.53422202		0.264905488		0.031676352								
0.4106604	1.7791303	3.59532733		0.4106604	0.01343765	7.631413523		0.4106604	0.543644101		0.264967151		0.031809922								
0.4106523	1.7790968	3.595335468		0.4106523	0.013113745	7.296787231		0.4106523	0.55560869		0.264730259		0.032007062								
0.4106442	1.7791173	3.595343367		0.4106442	0.012833728	6.988043313		0.4106442	0.566241958		0.264355068		0.032247								
0.410636	1.7791756	3.595350817		0.410636	0.012680473	6.833496326		0.410636	0.571872245		0.264731187		0.032456704								
0.4106279	1.7792633	3.595357704		0.4106279	0.012646275	6.859092778		0.4106279	0.572336172		0.266520372		0.032411412								
0.4106198	1.7793732	3.595363843		0.4106198	0.012658899	6.974621852		0.4106198	0.570533642		0.269373383		0.032317324								
0.4106117	1.779495	3.595369143		0.4106117	0.012654845	7.055090165		0.4106117	0.569576193		0.271799241		0.032309911								
0.4106035	1.7796133	3.595373749		0.4106035	0.012616585	7.037390913		0.4106035	0.570667184		0.272582775		0.032376322								
0.4105954	1.7797137	3.595377954		0.4105954	0.012569339	6.97495136		0.4105954	0.572526764		0.272431506		0.032485468								
0.4105873	1.779791	3.595381988		0.4105873	0.012529999	6.954397573		0.4105873	0.5736837		0.273175231		0.032591273								
0.4105791	1.7798528	3.595386014		0.4105791	0.012484083	7.005519094		0.4105791	0.574147985		0.27602284		0.032605871								
0.410571	1.7799118	3.595390357		0.410571	0.012387308	7.087106662		0.410571	0.575555617		0.281175242		0.03252666								
0.4105629	1.7799618	3.59539552		0.4105629	0.012247343	7.134070983		0.4105629	0.578509525		0.286702587		0.03244011								
0.4105548	1.7799779	3.595401842		0.4105548	0.012103507	7.10343977		0.4105548	0.582511712		0.290289745		0.03243632								
0.4105466	1.7799389	3.595409101		0.4105466	0.012021682	7.003294641		0.4105466	0.585738967		0.290176225		0.032510974								
0.4105385	1.7798552	3.595416604		0.4105385	0.0120774	6.878869427		0.4105385	0.585681527		0.285327594		0.032593044								
0.4105304	1.7797708	3.595423653		0.4105304	0.012264013	6.786028399		0.4105304	0.581889879		0.277541618		0.032641337								
0.4105223	1.7797284	3.595429854		0.4105223	0.012531754	6.777540392		0.4105223	0.575066745		0.269829481		0.032707509								
0.4105141	1.7797298	3.595435046		0.4105141	0.012793111	6.862418643		0.4105141	0.567335809		0.264978377		0.032846998								
0.410506	1.7797469	3.595439165		0.410506	0.01295127	6.976515134		0.410506	0.561875354		0.263882625		0.03300903								
0.4104979	1.7797608	3.595442342		0.4104979	0.012993426	7.061009961		0.4104979	0.559687885		0.265197904		0.033107091								
0.4104898	1.779788	3.595445094		0.4104898	0.012957019	7.106947978		0.4104898	0.559940613		0.267618904		0.033160709								
0.4104816	1.7798622	3.595448134		0.4104816	0.012912028	7.182645023		0.4104816	0.560046741		0.27110917		0.033249226								
0.4104735	1.7799873	3.595451874		0.4104735	0.012913579	7.36668595		0.4104735	0.557660762		0.27637609		0.033405091								
0.4104654	1.7801262	3.595456126		0.4104654	0.012956827	7.629243797		0.4104654	0.553274191		0.282853535		0.033660099								
0.4104573	1.7802303	3.595460356		0.4104573	0.013024232	7.858198622		0.4104573	0.548693849		0.287882304		0.03393846								
0.4104491	1.7802739	3.595464244		0.4104491	0.013085049	7.953491935		0.4104491	0.545901304		0.289258971		0.034107821								
0.410441	1.780263	3.59546795		0.410441	0.013103407	7.890896421		0.410441	0.546094365		0.287126693		0.034124092								
0.4104329	1.78023	3.595471956		0.4104329	0.013081283	7.736410749		0.4104329	0.548430596		0.283408659		0.033996648								
0.4104248	1.7801993	3.595476697		0.4104248	0.013027589	7.584456196		0.4104248	0.551540263		0.280675434		0.033712148								
0.4104166	1.7801755	3.595482334		0.4104166	0.012960454	7.471673246		0.4104166	0.554516776		0.279479107		0.033321453								
0.4104085	1.7801635	3.595488683		0.4104085	0.012899713	7.400116072		0.4104085	0.556831938		0.279308594		0.032964709								
0.4104004	1.7801659	3.595495251		0.4104004	0.012856792	7.366979503		0.4104004	0.558228463		0.279751138		0.032766268								
0.4103923	1.7801934	3.595501436		0.4103923	0.012822516	7.358669319		0.4103923	0.559103145		0.280665902		0.032734536								
0.4103842	1.7802659	3.595506896		0.4103842	0.012758044	7.335700531		0.4103842	0.560926544		0.282007328		0.032825515								
0.410376	1.7803923	3.595511756		0.410376	0.012671744	7.275860044		0.410376	0.563763597		0.282918347		0.033021627								
0.4103679	1.780559	3.59551643		0.4103679	0.012570201	7.172104451		0.4103679	0.567537052		0.283032158		0.033331928								
0.4103598	1.7807262	3.595521114		0.4103598	0.012474464	7.051450914		0.4103598	0.571379017		0.282538905		0.033665032								
0.4103517	1.7808367	3.59552556		0.4103517	0.01242894	6.988227857		0.4103517	0.573233758		0.282250727		0.033859463								
0.4103436	1.7808457	3.595529371		0.4103436	0.012441844	7.009077239		0.4103436	0.572555536		0.282652185		0.033823632								
0.4103355	1.7807471	3.595532473		0.4103355	0.012488856	7.091229921		0.4103355	0.570246546		0.283818378		0.033574073								
0.4103273	1.7805805	3.595535223		0.4103273	0.012530121	7.198470126		0.4103273	0.567775569		0.285896163		0.033221636								
0.4103192	1.7804184	3.595538046		0.4103192	0.012516683	7.295748434		0.4103192	0.566831449		0.289289487		0.032962995								
0.4103111	1.7803216	3.595541112		0.4103111	0.012455528	7.388134209		0.4103111	0.567180789		0.293952316		0.032881351								
0.410303	1.7803108	3.595544386		0.410303	0.012400401	7.489747618		0.410303	0.567271965		0.298764147		0.032827543								
0.4102949	1.7803745	3.595547891		0.4102949	0.012411544	7.597886386		0.4102949	0.565570409		0.301889701		0.032669717								
0.4102867	1.7804885	3.595551782		0.4102867	0.012509738	7.702269255		0.4102867	0.56165605		0.302417203		0.032536085								
0.4102786	1.7806292	3.595556185		0.4102786	0.012635761	7.766952343		0.4102786	0.557512068		0.30098947		0.032580974								
0.4102705	1.7807826	3.595561067		0.4102705	0.012694496	7.743736129		0.4102705	0.556185144		0.298829225		0.032866036								
0.4102624	1.7809393	3.595566306		0.4102624	0.012626965	7.613399017		0.4102624	0.559423384		0.297011618		0.033338504								
0.4102543	1.7810835	3.595571774		0.4102543	0.012424951	7.375400585		0.4102543	0.567466254		0.295897549		0.033859302								
0.4102462	1.7811852	3.595577307		0.4102462	0.012181454	7.099937137		0.4102462	0.577083074		0.295114122		0.03429179								
0.4102381	1.7812197	3.595582568		0.4102381	0.012001161	6.890987684		0.4102381	0.584270517		0.294619245		0.034526788								
0.4102299	1.7811878	3.595587124		0.4102299	0.011915715	6.80890228		0.4102299	0.587431525		0.295017119		0.034484147								
0.4102218	1.7811305	3.595590691		0.4102218	0.011919496	6.861513635		0.4102218	0.586598603		0.296595879		0.03414559								
0.4102137	1.7811121	3.595593311		0.4102137	0.011920697	6.9616612		0.4102137	0.585249445		0.299646696		0.033621214								
0.4102056	1.781167	3.595595279		0.4102056	0.011864063	7.04104112		0.4102056	0.585681451		0.303881651		0.033018939								
0.4101975	1.7812766	3.59559693		0.4101975	0.011784408	7.100657234		0.4101975	0.586973894		0.30827674		0.03251871								
0.4101894	1.7813859	3.59559855		0.4101894	0.011752902	7.168093052		0.4101894	0.586901559		0.311453282		0.032324308								
0.4101813	1.7814472	3.595600359		0.4101813	0.01184439	7.301214716		0.4101813	0.58276051		0.312841391		0.032408785								
0.4101732	1.7814512	3.595602496		0.4101732	0.012033828	7.490654375		0.4101732	0.575341493		0.313062858		0.032639766								
0.410165	1.7814258	3.595604957		0.410165	0.012232765	7.673408837		0.410165	0.567772497		0.312988037		0.032948487								
0.4101569	1.7813949	3.595607612		0.4101569	0.01235119	7.782709947		0.4101569	0.563231453		0.313146604		0.03330661								
0.4101488	1.7813563	3.595610307		0.4101488	0.012357792	7.784172699		0.4101488	0.562942499		0.313228184		0.033786402								
0.4101407	1.7812974	3.595612973		0.4101407	0.012298936	7.699501944		0.4101407	0.565425591		0.312519017		0.03446062								
0.4101326	1.7812174	3.595615594		0.4101326	0.012228397	7.583280176		0.4101326	0.568607887		0.31118859		0.03524959								
0.4101245	1.7811373	3.595618203		0.4101245	0.012146382	7.473470369		0.4101245	0.572019452		0.310434393		0.035919308								
0.4101164	1.7810754	3.595620934		0.4101164	0.012056668	7.396994134		0.4101164	0.575230719		0.310974341		0.036254719								
0.4101083	1.7810324	3.595624064		0.4101083	0.01195173	7.34447978		0.4101083	0.578558132		0.312741068		0.036224675								
0.4101002	1.7810017	3.595627847		0.4101002	0.011824499	7.297664934		0.4101002	0.582419958		0.315399569		0.036029372								
0.4100921	1.7809871	3.595632222		0.4100921	0.011701826	7.257476213		0.4100921	0.5860955		0.318165853		0.035969279								
0.4100839	1.7809975	3.59563673		0.4100839	0.01156053	7.187168995		0.4100839	0.590654868		0.320637308		0.036108871								
0.4100758	1.7810338	3.59564077		0.4100758	0.011384836	7.084677311		0.4100758	0.596554575		0.323288504		0.03634053								
0.4100677	1.7810847	3.595644027		0.4100677	0.011210425	6.987324272		0.4100677	0.602383584		0.326158052		0.036639127								
0.4100596	1.7811414	3.595646581		0.4100596	0.011088126	6.95053288		0.4100596	0.606081789		0.329243068		0.037070503								
0.4100515	1.7812085	3.595648699		0.4100515	0.011070761	7.02019393		0.4100515	0.605633732		0.332132803		0.037581904								
