Reference:	"Drant et al. (2024)"
DOI:	"doi:https://doi.org/10.1051/0004-6361/202346820"
Sample Type:	"Gas Tholin"
Composition:	"N2:CH4:CO2 (95:4:1)"
Temperature:	"300K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/30"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
23.39745	1.779972			23.39745	0.131592		
23.384261	1.779921			23.384261	0.131674		
23.371086	1.779858			23.371086	0.131755		
23.357927	1.779775			23.357927	0.131836		
23.344782	1.779674			23.344782	0.131917		
23.331653	1.779554			23.331653	0.131997		
23.318538	1.779443			23.318538	0.132077		
23.305437	1.779351			23.305437	0.132156		
23.292352	1.779278			23.292352	0.132235		
23.279281	1.779223			23.279281	0.132314		
23.266225	1.779165			23.266225	0.132392		
23.253183	1.779088			23.253183	0.13247		
23.240156	1.778991			23.240156	0.132547		
23.227143	1.778876			23.227143	0.132625		
23.214146	1.778759			23.214146	0.132701		
23.201162	1.778661			23.201162	0.132778		
23.188194	1.778582			23.188194	0.132853		
23.175239	1.778522			23.175239	0.132929		
23.162299	1.778468			23.162299	0.133004		
23.149374	1.778396			23.149374	0.133079		
23.136463	1.778305			23.136463	0.133153		
23.123566	1.778195			23.123566	0.133227		
23.110684	1.778075			23.110684	0.133301		
23.097816	1.777972			23.097816	0.133374		
23.084963	1.777887			23.084963	0.133447		
23.072124	1.777821			23.072124	0.13352		
23.059299	1.777768			23.059299	0.133592		
23.046488	1.777701			23.046488	0.133664		
23.033691	1.777616			23.033691	0.133735		
23.020909	1.777512			23.020909	0.133806		
23.008141	1.777392			23.008141	0.133877		
22.995387	1.777284			22.995387	0.133947		
22.982647	1.777193			22.982647	0.134017		
22.969922	1.777122			22.969922	0.134086		
22.95721	1.777067			22.95721	0.134156		
22.944512	1.777006			22.944512	0.134224		
22.931829	1.776926			22.931829	0.134293		
22.919159	1.776828			22.919159	0.134361		
22.906504	1.776712			22.906504	0.134429		
22.893862	1.776599			22.893862	0.134496		
22.881235	1.776503			22.881235	0.134563		
22.868621	1.776426			22.868621	0.13463		
22.856021	1.776368			22.856021	0.134696		
22.843435	1.776312			22.843435	0.134762		
22.830863	1.776238			22.830863	0.134828		
22.818305	1.776146			22.818305	0.134893		
22.80576	1.776035			22.80576	0.134958		
22.79323	1.775918			22.79323	0.135023		
22.780713	1.775818			22.780713	0.135088		
22.76821	1.775736			22.76821	0.135152		
22.75572	1.775672			22.75572	0.135215		
22.743245	1.77562			22.743245	0.135279		
22.730783	1.775552			22.730783	0.135342		
22.718334	1.775465			22.718334	0.135404		
22.705899	1.775361			22.705899	0.135467		
22.693478	1.775244			22.693478	0.135529		
22.681071	1.775139			22.681071	0.13559		
22.668677	1.775053			22.668677	0.135652		
22.656296	1.774984			22.656296	0.135713		
22.643929	1.774931			22.643929	0.135774		
22.631576	1.774869			22.631576	0.135834		
22.619236	1.774789			22.619236	0.135894		
22.606909	1.774691			22.606909	0.135954		
22.594596	1.774577			22.594596	0.136014		
22.582296	1.774468			22.582296	0.136073		
22.57001	1.774377			22.57001	0.136132		
22.557737	1.774304			22.557737	0.136191		
22.545477	1.774248			22.545477	0.136249		
22.533231	1.774192			22.533231	0.136307		
22.520998	1.774118			22.520998	0.136365		
22.508778	1.774027			22.508778	0.136422		
22.496572	1.773918			22.496572	0.13648		
22.484378	1.773805			22.484378	0.136537		
22.472198	1.77371			22.472198	0.136593		
22.460032	1.773632			22.460032	0.13665		
22.447878	1.773573			22.447878	0.136706		
22.435737	1.773521			22.435737	0.136762		
22.42361	1.773453			22.42361	0.136817		
22.411496	1.773368			22.411496	0.136873		
22.399394	1.773266			22.399394	0.136928		
22.387306	1.773152			22.387306	0.136982		
22.375231	1.773053			22.375231	0.137037		
22.363169	1.772971			22.363169	0.137091		
22.35112	1.772907			22.35112	0.137145		
22.339084	1.772858			22.339084	0.137199		
22.32706	1.772796			22.32706	0.137253		
22.31505	1.772717			22.31505	0.137306		
22.303053	1.772621			22.303053	0.137359		
22.291068	1.77251			22.291068	0.137412		
22.279097	1.772407			22.279097	0.137465		
22.267138	1.772322			22.267138	0.137517		
22.255192	1.772254			22.255192	0.137569		
22.243259	1.772203			22.243259	0.137621		
22.231339	1.772147			22.231339	0.137673		
22.219431	1.772075			22.219431	0.137724		
22.207537	1.771985			22.207537	0.137775		
22.195655	1.771879			22.195655	0.137826		
22.183785	1.771773			22.183785	0.137877		
22.171929	1.771684			22.171929	0.137928		
22.160085	1.771612			22.160085	0.137978		
22.148253	1.771557			22.148253	0.138029		
22.136435	1.771508			22.136435	0.138079		
22.124628	1.771442			22.124628	0.138128		
22.112835	1.771359			22.112835	0.138178		
22.101054	1.771259			22.101054	0.138227		
22.089286	1.771151			22.089286	0.138277		
22.07753	1.771058			22.07753	0.138326		
22.065786	1.770983			22.065786	0.138375		
22.054055	1.770924			22.054055	0.138423		
22.042337	1.770878			22.042337	0.138472		
22.030631	1.770818			22.030631	0.13852		
22.018938	1.770742			22.018938	0.138569		
22.007256	1.770649			22.007256	0.138617		
21.995588	1.770542			21.995588	0.138664		
21.983931	1.770446			21.983931	0.138712		
21.972287	1.770367			21.972287	0.13876		
21.960656	1.770305			21.960656	0.138807		
21.949036	1.770258			21.949036	0.138854		
21.937429	1.770205			21.937429	0.138901		
21.925834	1.770135			21.925834	0.138948		
21.914252	1.770049			21.914252	0.138995		
21.902681	1.769946			21.902681	0.139042		
21.891123	1.769847			21.891123	0.139088		
21.879577	1.769764			21.879577	0.139135		
21.868043	1.769699			21.868043	0.139181		
21.856522	1.76965			21.856522	0.139227		
21.845012	1.769603			21.845012	0.139273		
21.833515	1.769539			21.833515	0.139319		
21.82203	1.769459			21.82203	0.139365		
21.810556	1.769363			21.810556	0.139411		
21.799095	1.769261			21.799095	0.139456		
21.787646	1.769176			21.787646	0.139502		
21.776209	1.769107			21.776209	0.139547		
21.764784	1.769054			21.764784	0.139592		
21.753371	1.769011			21.753371	0.139637		
21.74197	1.768954			21.74197	0.139682		
21.730581	1.768881			21.730581	0.139727		
21.719203	1.768791			21.719203	0.139772		
21.707838	1.76869			21.707838	0.139817		
21.696484	1.768601			21.696484	0.139862		
21.685143	1.768528			21.685143	0.139906		
21.673813	1.768472			21.673813	0.139951		
21.662495	1.768431			21.662495	0.139995		
21.651189	1.76838			21.651189	0.14004		
21.639895	1.768313			21.639895	0.140084		
21.628612	1.76823			21.628612	0.140128		
21.617341	1.768131			21.617341	0.140173		
21.606082	1.768039			21.606082	0.140217		
21.594835	1.767964			21.594835	0.140261		
21.5836	1.767905			21.5836	0.140305		
21.572376	1.767862			21.572376	0.140349		
21.561163	1.767817			21.561163	0.140393		
21.549963	1.767756			21.549963	0.140437		
21.538774	1.767679			21.538774	0.14048		
21.527596	1.767587			21.527596	0.140524		
21.516431	1.767492			21.516431	0.140568		
