Reference:	"Gerakines et al. (2024)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2024.116007"
Sample Type:	"Ice"
Composition:	"NH3 (1)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/65"
A₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	
1029.4566	0.04529		
1029.5772	0.04566		
1029.6977	0.04601		
1029.8182	0.04635		
1029.9388	0.04671		
1030.0593	0.0471		
1030.1798	0.04751		
1030.3004	0.04796		
1030.4209	0.04841		
1030.5414	0.04886		
1030.662	0.0493		
1030.7825	0.04972		
1030.903	0.05014		
1031.0236	0.05058		
1031.1441	0.05105		
1031.2646	0.05155		
1031.3851	0.05207		
1031.5057	0.0526		
1031.6262	0.05311		
1031.7467	0.05361		
1031.8673	0.0541		
1031.9878	0.05459		
1032.1083	0.05512		
1032.2289	0.05567		
1032.3494	0.05625		
1032.4699	0.05684		
1032.5905	0.05741		
1032.711	0.05796		
1032.8315	0.05848		
1032.952	0.059		
1033.0726	0.05952		
1033.1931	0.06008		
1033.3136	0.06067		
1033.4342	0.06128		
1033.5547	0.0619		
1033.6752	0.0625		
1033.7958	0.06308		
1033.9163	0.06365		
1034.0368	0.06424		
1034.1574	0.06484		
1034.2779	0.06549		
1034.3984	0.06616		
1034.519	0.06684		
1034.6395	0.06751		
1034.76	0.06815		
1034.8805	0.06879		
1035.0011	0.06944		
1035.1216	0.07013		
1035.2421	0.07089		
1035.3627	0.07172		
1035.4832	0.07261		
1035.6037	0.07352		
1035.7243	0.07441		
1035.8448	0.07526		
1035.9653	0.07606		
1036.0859	0.07684		
1036.2064	0.07762		
1036.3269	0.07843		
1036.4475	0.07926		
1036.568	0.08013		
1036.6885	0.08101		
1036.809	0.08189		
1036.9296	0.08276		
1037.0501	0.08362		
1037.1706	0.0845		
1037.2912	0.0854		
1037.4117	0.08633		
1037.5322	0.08728		
1037.6528	0.08824		
1037.7733	0.08919		
1037.8938	0.09012		
1038.0144	0.09104		
1038.1349	0.09197		
1038.2554	0.09293		
1038.376	0.09395		
1038.4965	0.09503		
1038.617	0.09615		
1038.7375	0.09729		
1038.8581	0.09841		
1038.9786	0.09952		
1039.0991	0.10061		
1039.2197	0.1017		
1039.3402	0.10282		
1039.4607	0.10397		
1039.5813	0.10517		
1039.7018	0.1064		
1039.8223	0.10764		
1039.9429	0.10887		
1040.0634	0.11009		
1040.1839	0.11131		
1040.3044	0.11254		
1040.425	0.1138		
1040.5455	0.11509		
1040.666	0.11642		
1040.7866	0.11778		
1040.9071	0.11914		
1041.0276	0.12052		
1041.1482	0.12191		
1041.2687	0.12333		
1041.3892	0.12479		
1041.5098	0.12631		
1041.6303	0.12788		
1041.7508	0.12949		
1041.8714	0.13112		
1041.9919	0.13275		
1042.1124	0.13439		
1042.2329	0.13603		
1042.3535	0.1377		
1042.474	0.13943		
1042.5945	0.14121		
1042.7151	0.14306		
1042.8356	0.14497		
1042.9561	0.14691		
1043.0767	0.1489		
1043.1972	0.15092		
1043.3177	0.15299		
1043.4383	0.15512		
1043.5588	0.15731		
1043.6793	0.15956		
1043.7999	0.16186		
1043.9204	0.16418		
1044.0409	0.16651		
1044.1614	0.16886		
1044.282	0.17123		
1044.4025	0.17366		
1044.523	0.17615		
1044.6436	0.17873		
1044.7641	0.18136		
1044.8846	0.18405		
1045.0052	0.18678		
1045.1257	0.18952		
1045.2462	0.19228		
1045.3668	0.19509		
1045.4873	0.19797		
1045.6078	0.20093		
1045.7284	0.20398		
1045.8489	0.2071		
1045.9694	0.21029		
1046.0899	0.21351		
1046.2105	0.21677		
1046.331	0.22008		
1046.4515	0.22346		
1046.5721	0.22695		
1046.6926	0.23054		
1046.8131	0.23426		
1046.9337	0.23807		
1047.0542	0.24195		
1047.1747	0.24589		
1047.2953	0.24988		
1047.4158	0.25393		
1047.5363	0.25807		
1047.6569	0.26231		
1047.7774	0.26667		
1047.8979	0.27114		
1048.0184	0.27571		
1048.139	0.28036		
1048.2595	0.28511		
1048.38	0.28996		
1048.5006	0.29495		
1048.6211	0.3001		
1048.7416	0.30544		
1048.8622	0.31098		
1048.9827	0.31671		
1049.1032	0.3226		
1049.2238	0.32863		
1049.3443	0.33481		
1049.4648	0.34114		
1049.5853	0.34766		
1049.7059	0.35441		
1049.8264	0.36141		
1049.9469	0.36868		
1050.0675	0.37621		
1050.188	0.38399		
1050.3085	0.39201		
1050.4291	0.40027		
1050.5496	0.40881		
1050.6701	0.41767		
1050.7907	0.42687		
1050.9112	0.43645		
1051.0317	0.44643		
1051.1523	0.45682		
1051.2728	0.46765		
1051.3933	0.47894		
1051.5138	0.49074		
1051.6344	0.5031		
1051.7549	0.51609		
1051.8754	0.52975		
1051.996	0.54409		
1052.1165	0.55913		
1052.237	0.57484		
1052.3576	0.59123		
1052.4781	0.60832		
1052.5986	0.62616		
1052.7192	0.64483		
1052.8397	0.66442		
1052.9602	0.685		
1053.0808	0.70663		
1053.2013	0.72933		
1053.3218	0.75312		
1053.4423	0.77798		
1053.5629	0.80391		
1053.6834	0.83089		
1053.8039	0.85893		
1053.9245	0.88797		
1054.045	0.91798		
1054.1655	0.94885		
1054.2861	0.98046		
1054.4066	1.01267		
1054.5271	1.04534		
1054.6477	1.07831		
1054.7682	1.11142		
1054.8887	1.14446		
1055.0093	1.17718		
1055.1298	1.2093		
1055.2503	1.24046		
1055.3708	1.27036		
1055.4914	1.29867		
1055.6119	1.32516		
1055.7324	1.34963		
1055.853	1.37195		
1055.9735	1.39203		
1056.094	1.4098		
1056.2146	1.4252		
1056.3351	1.43816		
1056.4556	1.44862		
1056.5762	1.45648		
1056.6967	1.46166		
1056.8172	1.46414		
1056.9378	1.46395		
1057.0583	1.46125		
1057.1788	1.45629		
1057.2993	1.44941		
1057.4199	1.44093		
1057.5404	1.4311		
1057.6609	1.42009		
1057.7815	1.40791		
1057.902	1.39454		
1058.0225	1.37995		
1058.1431	1.36416		
1058.2636	1.34728		
1058.3841	1.3295		
1058.5047	1.31106		
1058.6252	1.29217		
1058.7457	1.27301		
1058.8662	1.25368		
1058.9868	1.23424		
1059.1073	1.21471		
1059.2278	1.19511		
1059.3484	1.17547		
1059.4689	1.15583		
1059.5894	1.13625		
1059.71	1.11677		
1059.8305	1.09743		
1059.951	1.07828		
1060.0716	1.05933		
1060.1921	1.04059		
1060.3126	1.0221		
1060.4332	1.00386		
1060.5537	0.98591		
1060.6742	0.96827		
1060.7947	0.95096		
1060.9153	0.93402		
1061.0358	0.91747		
1061.1563	0.90131		
1061.2769	0.88556		
1061.3974	0.8702		
1061.5179	0.85523		
1061.6385	0.84061		
1061.759	0.82633		
1061.8795	0.81237		
1062.0001	0.79874		
1062.1206	0.78543		
1062.2411	0.77245		
1062.3617	0.75979		
1062.4822	0.74743		
1062.6027	0.73537		
1062.7232	0.72356		
1062.8438	0.712		
1062.9643	0.70068		
1063.0848	0.68961		
1063.2054	0.67882		
1063.3259	0.66832		
1063.4464	0.65811		
1063.567	0.64818		
1063.6875	0.63851		
1063.808	0.62907		
1063.9286	0.61984		
1064.0491	0.6108		
1064.1696	0.60196		
1064.2902	0.59331		
1064.4107	0.58488		
1064.5312	0.57664		
1064.6517	0.56861		
1064.7723	0.56076		
1064.8928	0.55308		
1065.0133	0.54558		
1065.1339	0.53827		
1065.2544	0.53114		
1065.3749	0.52421		
1065.4955	0.51747		
1065.616	0.5109		
1065.7365	0.50446		
1065.8571	0.49814		
1065.9776	0.4919		
1066.0981	0.48573		
1066.2187	0.47964		
1066.3392	0.47363		
1066.4597	0.4677		
1066.5802	0.46187		
1066.7008	0.45612		
1066.8213	0.45044		
1066.9418	0.44482		
1067.0624	0.43927		
1067.1829	0.43378		
1067.3034	0.42837		
1067.424	0.42305		
1067.5445	0.41783		
1067.665	0.41269		
1067.7856	0.40763		
1067.9061	0.40263		
1068.0266	0.39767		
1068.1471	0.39275		
1068.2677	0.38789		
1068.3882	0.38309		
1068.5087	0.37836		
1068.6293	0.37372		
1068.7498	0.36915		
1068.8703	0.36464		
1068.9909	0.36017		
1069.1114	0.35573		
1069.2319	0.35131		
1069.3525	0.34692		
1069.473	0.34257		
1069.5935	0.33826		
1069.7141	0.33402		
1069.8346	0.32983		
1069.9551	0.32569		
1070.0756	0.32158		
1070.1962	0.31751		
1070.3167	0.31347		
1070.4372	0.30947		
1070.5578	0.30553		
1070.6783	0.30165		
1070.7988	0.29783		
1070.9194	0.29407		
1071.0399	0.29035		
1071.1604	0.28666		
1071.281	0.283		
1071.4015	0.27936		
1071.522	0.27575		
1071.6426	0.27218		
1071.7631	0.26865		
1071.8836	0.26516		
1072.0041	0.2617		
1072.1247	0.25827		
1072.2452	0.25485		
1072.3657	0.25145		
1072.4863	0.24808		
1072.6068	0.24474		
1072.7273	0.24145		
1072.8479	0.23818		
1072.9684	0.23494		
1073.0889	0.23173		
1073.2095	0.22853		
1073.33	0.22535		
1073.4505	0.2222		
1073.5711	0.21911		
1073.6916	0.21607		
1073.8121	0.2131		
1073.9326	0.21017		
1074.0532	0.20727		
1074.1737	0.20438		
1074.2942	0.20149		
1074.4148	0.19861		
1074.5353	0.19577		
1074.6558	0.19299		
1074.7764	0.19028		
1074.8969	0.18765		
1075.0174	0.18509		
1075.138	0.18256		
1075.2585	0.18005		
1075.379	0.17753		
1075.4995	0.17501		
1075.6201	0.17251		
1075.7406	0.17005		
1075.8611	0.16766		
1075.9817	0.16533		
1076.1022	0.16308		
1076.2227	0.16087		
1076.3433	0.1587		
1076.4638	0.15657		
1076.5843	0.15446		
1076.7049	0.15239		
1076.8254	0.15035		
1076.9459	0.14836		
1077.0665	0.14639		
1077.187	0.14444		
1077.3075	0.1425		
1077.428	0.14055		
1077.5486	0.13861		
1077.6691	0.1367		
1077.7896	0.13485		
1077.9102	0.13307		
1078.0307	0.13135		
1078.1512	0.12968		
1078.2718	0.12803		
1078.3923	0.12639		
1078.5128	0.12474		
1078.6334	0.12308		
1078.7539	0.12143		
1078.8744	0.11979		
1078.995	0.1182		
1079.1155	0.11663		
1079.236	0.11509		
1079.3565	0.11357		
1079.4771	0.11207		
1079.5976	0.1106		
1079.7181	0.10916		
1079.8387	0.10777		
1079.9592	0.10642		
1080.0797	0.10511		
1080.2003	0.10383		
1080.3208	0.10254		
1080.4413	0.10126		
1080.5619	0.09997		
1080.6824	0.0987		
1080.8029	0.09748		
1080.9235	0.09631		
1081.044	0.0952		
1081.1645	0.09413		
1081.285	0.09309		
1081.4056	0.09205		
1081.5261	0.091		
1081.6466	0.08994		
1081.7672	0.0889		
1081.8877	0.0879		
1082.0082	0.08693		
1082.1288	0.08602		
1082.2493	0.08512		
1082.3698	0.08424		
1082.4904	0.08334		
1082.6109	0.08242		
1082.7314	0.08151		
1082.852	0.08062		
1082.9725	0.07977		
1083.093	0.07897		
1083.2135	0.07822		
1083.3341	0.07749		
1083.4546	0.07677		
1083.5751	0.07604		
1083.6957	0.0753		
1083.8162	0.07455		
1083.9367	0.07383		
1084.0573	0.07313		
1084.1778	0.07246		
1084.2983	0.0718		
1084.4189	0.07115		
1084.5394	0.07048		
1084.6599	0.06978		
1084.7804	0.06908		
1084.901	0.06838		
1085.0215	0.06771		
1085.142	0.06707		
1085.2626	0.06648		
1085.3831	0.06591		
1085.5036	0.06534		
1085.6242	0.06478		
1085.7447	0.06422		
1085.8652	0.06368		
1085.9858	0.06315		
1086.1063	0.06264		
1086.2268	0.06215		
1086.3474	0.06167		
1086.4679	0.06116		
1086.5884	0.06062		
1086.7089	0.06005		
1086.8295	0.05947		
1086.95	0.0589		
1087.0705	0.05837		
1087.1911	0.05788		
1087.3116	0.05744		
1087.4321	0.05701		
1087.5527	0.05658		
1087.6732	0.05613		
1087.7937	0.05566		
1087.9143	0.05518		
1088.0348	0.05471		
1088.1553	0.05426		
1088.2759	0.05384		
1088.3964	0.05344		
1088.5169	0.05304		
1088.6374	0.05264		
1088.758	0.05222		
1088.8785	0.0518		
1088.999	0.05139		
1089.1196	0.05101		
1089.2401	0.05068		
1089.3606	0.05038		
1089.4812	0.0501		
1089.6017	0.04982		
1089.7222	0.04952		
1089.8428	0.0492		
1089.9633	0.04886		
1090.0838	0.04852		
1090.2044	0.04819		
1090.3249	0.04788		
1090.4454	0.04757		
1090.5659	0.04725		
1090.6865	0.04692		
1090.807	0.04657		
1090.9275	0.0462		
1091.0481	0.04584		
1091.1686	0.04549		
1091.2891	0.04518		
1091.4097	0.04489		
1091.5302	0.04461		
1091.6507	0.04433		
1091.7713	0.04402		
1091.8918	0.04369		
1092.0123	0.04336		
1092.1329	0.04304		
1092.2534	0.04276		
1092.3739	0.04252		
1092.4944	0.04232		
1092.615	0.04213		
1092.7355	0.04193		
1092.856	0.04171		
1092.9766	0.04146		
1093.0971	0.04119		
1093.2176	0.04091		
1093.3382	0.04065		
1093.4587	0.0404		
1093.5792	0.04017		
1093.6998	0.03995		
1093.8203	0.03973		
1093.9408	0.03951		
1094.0613	0.03928		
1094.1819	0.03906		
1094.3024	0.03886		
1094.4229	0.03867		
1094.5435	0.0385		
1094.664	0.03834		
1094.7845	0.03818		
1094.9051	0.038		
1095.0256	0.03781		
1095.1461	0.03762		
1095.2667	0.03744		
1095.3872	0.03728		
1095.5077	0.03713		
1095.6283	0.037		
1095.7488	0.03686		
1095.8693	0.03669		
1095.9898	0.03651		
1096.1104	0.03631		
1096.2309	0.03612		
1096.3514	0.03594		
1096.472	0.0358		
1096.5925	0.03567		
1096.713	0.03556		
1096.8336	0.03543		
1096.9541	0.03528		
1097.0746	0.0351		
1097.1952	0.0349		
1097.3157	0.0347		
1097.4362	0.03452		
1097.5568	0.03437		
1097.6773	0.03425		
1097.7978	0.03414		
1097.9183	0.03402		
1098.0389	0.03388		
1098.1594	0.03372		
1098.2799	0.03355		
1098.4005	0.03337		
1098.521	0.03322		
1098.6415	0.03308		
1098.7621	0.03295		
1098.8826	0.03282		
1099.0031	0.03269		
1099.1237	0.03253		
1099.2442	0.03236		
1099.3647	0.03218		
1099.4853	0.03202		
1099.6058	0.03188		
1099.7263	0.03175		
1099.8468	0.03163		
1099.9674	0.03152		
1100.0879	0.0314		
1100.2084	0.03127		
1100.329	0.03115		
1100.4495	0.03105		
1100.57	0.03096		
1100.6906	0.03089		
1100.8111	0.03083		
1100.9316	0.03074		
1101.0522	0.03063		
1101.1727	0.03049		
1101.2932	0.03032		
1101.4138	0.03014		
1101.5343	0.02998		
1101.6548	0.02984		
1101.7753	0.02972		
1101.8959	0.02962		
1102.0164	0.02951		
1102.1369	0.02939		
1102.2575	0.02926		
1102.378	0.02911		
1102.4985	0.02896		
1102.6191	0.02881		
1102.7396	0.02869		
1102.8601	0.02856		
1102.9807	0.02844		
1103.1012	0.02829		
1103.2217	0.02812		
1103.3422	0.02793		
1103.4628	0.02773		
1103.5833	0.02752		
1103.7038	0.02733		
1103.8244	0.02714		
1103.9449	0.02696		
1104.0654	0.02678		
1104.186	0.02659		
1104.3065	0.02638		
1104.427	0.02617		
1104.5476	0.02597		
1104.6681	0.02577		
1104.7886	0.0256		
1104.9092	0.02544		
1105.0297	0.02528		
1105.1502	0.02511		
1105.2707	0.02492		
1105.3913	0.0247		
1105.5118	0.02448		
1105.6323	0.02426		
1105.7529	0.02406		
1105.8734	0.02387		
1105.9939	0.02369		
1106.1145	0.02351		
1106.235	0.02332		
1106.3555	0.02312		
1106.4761	0.02292		
1106.5966	0.02272		
1106.7171	0.02254		
1106.8377	0.02239		
1106.9582	0.02226		
1107.0787	0.02215		
1107.1992	0.02205		
1107.3198	0.02194		
1107.4403	0.02183		
1107.5608	0.02171		
1107.6814	0.02159		
1107.8019	0.02147		
1107.9224	0.02136		
1108.043	0.02125		
1108.1635	0.02112		
1108.284	0.02098		
1108.4046	0.02082		
1108.5251	0.02065		
1108.6456	0.02048		
1108.7662	0.02033		
1108.8867	0.0202		
1109.0072	0.02009		
1109.1277	0.02001		
1109.2483	0.01994		
1109.3688	0.01986		
1109.4893	0.01976		
1109.6099	0.01966		
1109.7304	0.01955		
1109.8509	0.01944		
1109.9715	0.01934		
1110.092	0.01925		
1110.2125	0.01917		
1110.3331	0.01908		
1110.4536	0.01898		
1110.5741	0.01887		
1110.6946	0.01875		
1110.8152	0.01866		
1110.9357	0.01858		
1111.0562	0.01853		
1111.1768	0.01851		
1111.2973	0.01848		
1111.4178	0.01844		
1111.5384	0.01838		
1111.6589	0.01828		
1111.7794	0.01815		
1111.9	0.01801		
1112.0205	0.01788		
1112.141	0.01777		
1112.2616	0.01766		
1112.3821	0.01757		
1112.5026	0.01748		
1112.6231	0.01738		
1112.7437	0.01728		
1112.8642	0.01718		
1112.9847	0.0171		
1113.1053	0.01703		
1113.2258	0.01698		
1113.3463	0.01694		
1113.4669	0.01688		
1113.5874	0.01681		
1113.7079	0.01671		
1113.8285	0.01662		
1113.949	0.01653		
1114.0695	0.01647		
1114.1901	0.01645		
1114.3106	0.01645		
1114.4311	0.01646		
1114.5516	0.01646		
1114.6722	0.01643		
1114.7927	0.01637		
1114.9132	0.01628		
1115.0338	0.01617		
1115.1543	0.01608		
1115.2748	0.01599		
1115.3954	0.01592		
1115.5159	0.01586		
1115.6364	0.01578		
1115.757	0.01568		
1115.8775	0.01556		
1115.998	0.01544		
1116.1186	0.01532		
1116.2391	0.01523		
1116.3596	0.01516		
1116.4801	0.01511		
1116.6007	0.01506		
1116.7212	0.01502		
1116.8417	0.01496		
1116.9623	0.01489		
1117.0828	0.01481		
1117.2033	0.01475		
1117.3239	0.0147		
1117.4444	0.01466		
1117.5649	0.01461		
1117.6855	0.01455		
1117.806	0.01445		
1117.9265	0.01434		
1118.0471	0.01421		
1118.1676	0.01409		
1118.2881	0.014		
1118.4086	0.01393		
1118.5292	0.01388		
1118.6497	0.01384		
1118.7702	0.0138		
1118.8908	0.01375		
1119.0113	0.01368		
1119.1318	0.01362		
1119.2524	0.01358		
1119.3729	0.01356		
1119.4934	0.01356		
1119.614	0.01358		
1119.7345	0.01359		
1119.855	0.01357		
1119.9755	0.01352		
1120.0961	0.01344		
1120.2166	0.01335		
1120.3371	0.01326		
1120.4577	0.01319		
1120.5782	0.01313		
1120.6987	0.01308		
1120.8193	0.01303		
1120.9398	0.01296		
1121.0603	0.01287		
1121.1809	0.01277		
1121.3014	0.01267		
1121.4219	0.01259		
1121.5425	0.01253		
1121.663	0.01248		
1121.7835	0.01244		
1121.904	0.01238		
1122.0246	0.01231		
1122.1451	0.01223		
1122.2656	0.01215		
1122.3862	0.01208		
1122.5067	0.01203		
1122.6272	0.012		
1122.7478	0.01196		
1122.8683	0.01191		
1122.9888	0.01184		
1123.1094	0.01173		
1123.2299	0.01162		
1123.3504	0.01153		
1123.471	0.01146		
1123.5915	0.01143		
1123.712	0.01143		
1123.8325	0.01144		
1123.9531	0.01144		
1124.0736	0.0114		
1124.1941	0.01133		
1124.3147	0.01123		
1124.4352	0.01114		
1124.5557	0.01107		
1124.6763	0.01103		
1124.7968	0.011		
1124.9173	0.01098		
1125.0379	0.01094		
1125.1584	0.01087		
1125.2789	0.01078		
1125.3995	0.01068		
1125.52	0.0106		
1125.6405	0.01056		
1125.761	0.01054		
1125.8816	0.01053		
1126.0021	0.01052		
1126.1226	0.01048		
1126.2432	0.01041		
1126.3637	0.01032		
1126.4842	0.01021		
1126.6048	0.01013		
1126.7253	0.01007		
1126.8458	0.01003		
1126.9664	0.01		
1127.0869	0.00997		
1127.2074	0.00993		
1127.328	0.00987		
1127.4485	0.00981		
1127.569	0.00975		
1127.6895	0.00971		
1127.8101	0.00969		
1127.9306	0.00968		
1128.0511	0.00965		
1128.1717	0.0096		
1128.2922	0.00954		
1128.4127	0.00946		
1128.5333	0.00939		
1128.6538	0.00934		
1128.7743	0.0093		
1128.8949	0.00929		
1129.0154	0.00926		
1129.1359	0.00921		
1129.2564	0.00913		
1129.377	0.00903		
1129.4975	0.00892		
1129.618	0.00883		
1129.7386	0.00877		
1129.8591	0.00875		
1129.9796	0.00876		
1130.1002	0.00876		
1130.2207	0.00875		
1130.3412	0.00871		
1130.4618	0.00864		
1130.5823	0.00857		
1130.7028	0.00851		
1130.8234	0.00847		
1130.9439	0.00846		
1131.0644	0.00845		
1131.1849	0.00844		
1131.3055	0.00841		
1131.426	0.00837		
1131.5465	0.00831		
1131.6671	0.00827		
1131.7876	0.00823		
1131.9081	0.00822		
1132.0287	0.00821		
1132.1492	0.0082		
1132.2697	0.00816		
1132.3903	0.0081		
1132.5108	0.00803		
1132.6313	0.00796		
1132.7519	0.00791		
1132.8724	0.00789		
1132.9929	0.00788		
1133.1134	0.00789		
1133.234	0.00788		
1133.3545	0.00785		
1133.475	0.00779		
1133.5956	0.00774		
1133.7161	0.00769		
1133.8366	0.00768		
1133.9572	0.0077		
1134.0777	0.00774		
1134.1982	0.00778		
1134.3188	0.00781		
1134.4393	0.00781		
1134.5598	0.00779		
1134.6804	0.00777		
1134.8009	0.00777		
1134.9214	0.0078		
1135.0419	0.00786		
1135.1625	0.00792		
1135.283	0.00797		
1135.4035	0.00799		
1135.5241	0.00796		
1135.6446	0.00791		
1135.7651	0.00785		
1135.8857	0.00781		
1136.0062	0.0078		
1136.1267	0.00781		
1136.2473	0.00783		
1136.3678	0.00785		
1136.4883	0.00783		
1136.6088	0.00779		
1136.7294	0.00773		
1136.8499	0.00768		
1136.9704	0.00765		
1137.091	0.00766		
1137.2115	0.00769		
1137.332	0.00773		
1137.4526	0.00777		
1137.5731	0.0078		
1137.6936	0.00781		
1137.8142	0.00782		
1137.9347	0.00784		
1138.0552	0.00788		
1138.1758	0.00792		
1138.2963	0.00796		
1138.4168	0.00799		
1138.5373	0.00798		
1138.6579	0.00795		
1138.7784	0.0079		
1138.8989	0.00785		
1139.0195	0.00781		
1139.14	0.0078		
1139.2605	0.00781		
1139.3811	0.00781		
1139.5016	0.00779		
1139.6221	0.00775		
1139.7427	0.0077		
1139.8632	0.00764		
1139.9837	0.0076		
1140.1043	0.00759		
1140.2248	0.00759		
1140.3453	0.0076		
1140.4658	0.00759		
1140.5864	0.00756		
1140.7069	0.0075		
1140.8274	0.00743		
1140.948	0.00736		
1141.0685	0.00731		
1141.189	0.00729		
1141.3096	0.00729		
1141.4301	0.00729		
1141.5506	0.00726		
1141.6712	0.00721		
1141.7917	0.00713		
1141.9122	0.00703		
1142.0328	0.00694		
1142.1533	0.00687		
1142.2738	0.00682		
1142.3943	0.00678		
1142.5149	0.00673		
1142.6354	0.00666		
1142.7559	0.00657		
1142.8765	0.00645		
1142.997	0.00634		
1143.1175	0.00624		
1143.2381	0.00617		
1143.3586	0.00612		
1143.4791	0.00607		
1143.5997	0.00602		
1143.7202	0.00596		
1143.8407	0.00587		
1143.9613	0.00578		
1144.0818	0.0057		
1144.2023	0.00563		
1144.3228	0.00559		
1144.4434	0.00555		
1144.5639	0.0055		
1144.6844	0.00544		
1144.805	0.00536		
1144.9255	0.00526		
1145.046	0.00518		
1145.1666	0.00512		
1145.2871	0.0051		
1145.4076	0.0051		
1145.5282	0.00511		
1145.6487	0.00511		
1145.7692	0.00509		
1145.8897	0.00505		
1146.0103	0.00499		
1146.1308	0.00493		
1146.2513	0.00489		
1146.3719	0.00486		
1146.4924	0.00484		
1146.6129	0.00482		
1146.7335	0.00479		
1146.854	0.00474		
1146.9745	0.00468		
1147.0951	0.00462		
1147.2156	0.00457		
1147.3361	0.00455		
1147.4567	0.00454		
1147.5772	0.00454		
1147.6977	0.00452		
1147.8182	0.00448		
1147.9388	0.00442		
1148.0593	0.00435		
1148.1798	0.00428		
1148.3004	0.00423		
1148.4209	0.00421		
1148.5414	0.0042		
