Reference:	"He et al. (2022)"
DOI:	"doi:https://doi.org/10.3847/PSJ/ac4793"
Sample Type:	"Gas Tholin"
Composition:	"N2:CH4 (95:5)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/74"
n₁ Error Units:	n values have small uncertainties (less than 4%) at longer wavelengths (> 1.5 μm). At short wavelengths (0.4 – 1.5 μm), the n values have larger uncertainties (5% – 14%).
k₁ Error Units:	The uncertainties for the k values are about 3% – 6% at longer wavelengths (> 1.5 μm) but increase to 10% at short wavelengths (0.4 – 1.5 μm).

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
2.79354	1.471354127			2.79354	0.0172654		
2.79203	1.471644402			2.79203	0.017247999		
2.79053	1.471920729			2.79053	0.0172428		
2.78903	1.472182393			2.78903	0.0172321		
2.78753	1.472438693			2.78753	0.0172188		
2.78603	1.472685695			2.78603	0.0172073		
2.78454	1.472928047			2.78454	0.0171848		
2.78304	1.473175168			2.78304	0.017162301		
2.78155	1.473419785			2.78155	0.017149299		
2.78006	1.473654151			2.78006	0.017138001		
2.77857	1.473883271			2.77857	0.0171228		
2.77708	1.474111438			2.77708	0.0171082		
2.77559	1.474336147			2.77559	0.017098		
2.77411	1.474557757			2.77411	0.017089		
2.77262	1.474771738			2.77262	0.017091099		
2.77114	1.474969268			2.77114	0.0170948		
2.76966	1.475156903			2.76966	0.017091099		
2.76818	1.475337386			2.76818	0.0170878		
2.76671	1.475505471			2.76671	0.017084399		
2.76523	1.475633383			2.76523	0.0170813		
2.76376	1.475795984			2.76376	0.0169851		
2.76228	1.475976348			2.76228	0.0169803		
2.76081	1.476072788			2.76081	0.016931901		
2.75934	1.476356149			2.75934	0.0166934		
2.75788	1.476629376			2.75788	0.016868601		
2.75641	1.476731777			2.75641	0.016829699		
2.75494	1.476876378			2.75494	0.016810199		
2.75348	1.477031589			2.75348	0.0167483		
2.75202	1.477201104			2.75202	0.016721699		
2.75056	1.477354646			2.75056	0.016689699		
2.7491	1.477502227			2.7491	0.016658301		
2.74765	1.477639794			2.74765	0.0166288		
2.74619	1.477699041			2.74619	0.0166163		
2.74474	1.477794051			2.74474	0.016409401		
2.74328	1.478046656			2.74328	0.016251501		
2.74183	1.478298545			2.74183	0.016222199		
2.74038	1.47850883			2.74038	0.0161759		
2.73894	1.478711009			2.73894	0.0161577		
2.73749	1.47889328			2.73749	0.016134899		
2.73605	1.479067802			2.73605	0.016114401		
2.7346	1.479229927			2.7346	0.0160967		
2.73316	1.479370475			2.73316	0.0160744		
2.73172	1.479523063			2.73172	0.0160123		
2.73028	1.479690671			2.73028	0.0159803		
2.72885	1.479846954			2.72885	0.0159453		
2.72741	1.479987741			2.72741	0.0159164		
2.72598	1.480133653			2.72598	0.0158525		
2.72454	1.480290055			2.72454	0.015808599		
2.72311	1.480446935			2.72311	0.0157486		
2.72168	1.480624676			2.72168	0.015695		
2.72026	1.48078692			2.72026	0.015676299		
2.71883	1.480936646			2.71883	0.015625		
2.7174	1.481109023			2.7174	0.0155785		
2.71598	1.481257677			2.71598	0.0155673		
2.71456	1.481408358			2.71456	0.015499		
2.71314	1.481575727			2.71314	0.0154735		
2.71172	1.481724977			2.71172	0.0154364		
2.7103	1.48187685			2.7103	0.0153927		
2.70889	1.482042551			2.70889	0.0153437		
2.70747	1.482210159			2.70747	0.0153174		
2.70606	1.482362986			2.70606	0.0152899		
2.70465	1.48251605			2.70465	0.0152476		
2.70324	1.482725263			2.70324	0.0151923		
2.70183	1.482862949			2.70183	0.0152834		
2.70042	1.482947588			2.70042	0.0152014		
2.69901	1.483130574			2.69901	0.0151387		
2.69761	1.483304381			2.69761	0.0151571		
2.69621	1.483406425			2.69621	0.0151664		
2.69481	1.48353076			2.69481	0.0150877		
2.69341	1.48368752			2.69341	0.0150671		
2.69201	1.483838081			2.69201	0.0150254		
2.69061	1.483999372			2.69061	0.0150071		
2.68921	1.48414731			2.68921	0.0149988		
2.68782	1.484288335			2.68782	0.014986		
2.68643	1.484415531			2.68643	0.0149828		
2.68504	1.484541059			2.68504	0.0149514		
2.68365	1.484677553			2.68365	0.014931		
2.68226	1.484811068			2.68226	0.0149102		
2.68087	1.484944344			2.68087	0.0148903		
2.67949	1.485080719			2.67949	0.0148697		
2.6781	1.48520565			2.6781	0.0148641		
2.67672	1.485327005			2.67672	0.0148339		
2.67534	1.485449076			2.67534	0.0148149		
2.67396	1.485585451			2.67396	0.0147676		
2.67258	1.485735059			2.67258	0.0147566		
2.6712	1.485867858			2.6712	0.0147472		
2.66983	1.48599577			2.66983	0.014733		
2.66845	1.486124516			2.66845	0.0147173		
2.66708	1.486254573			2.66708	0.0147015		
2.66571	1.486385107			2.66571	0.0146889		
2.66434	1.486515045			2.66434	0.0146773		
2.66297	1.486647248			2.66297	0.014668		
2.6616	1.486775875			2.6616	0.0146693		
2.66024	1.48688972			2.66024	0.0146739		
2.65887	1.486995816			2.65887	0.0146636		
2.65751	1.487111211			2.65751	0.0146436		
2.65615	1.487236619			2.65615	0.0146296		
2.65479	1.487364292			2.65479	0.0146248		
2.65343	1.487483978			2.65343	0.0146315		
2.65207	1.48758924			2.65207	0.0146382		
2.65072	1.4876858			2.65072	0.0146344		
2.64936	1.487784743			2.64936	0.0146204		
2.64801	1.487888694			2.64801	0.0146041		
2.64666	1.488000154			2.64666	0.0145841		
2.64531	1.488117337			2.64531	0.0145717		
2.64396	1.488235235			2.64396	0.014564		
2.64261	1.488352656			2.64261	0.0145637		
2.64127	1.488458991			2.64127	0.0145736		
2.63992	1.488551617			2.63992	0.0145758		
2.63858	1.488647223			2.63858	0.014563		
2.63724	1.488752842			2.63724	0.0145543		
2.6359	1.488855958			2.6359	0.0145554		
2.63456	1.488949895			2.63456	0.0145557		
2.63322	1.489041209			2.63322	0.0145485		
2.63188	1.489136457			2.63188	0.0145388		
2.63055	1.489230156			2.63055	0.0145329		
2.62921	1.489325404			2.62921	0.0145192		
2.62788	1.489428759			2.62788	0.0145086		
2.62655	1.489533782			2.62655	0.0145088		
2.62522	1.4896276			2.62522	0.014519		
2.62389	1.489708543			2.62389	0.014523		
2.62256	1.489788532			2.62256	0.0145164		
2.62124	1.489871144			2.62124	0.0145104		
2.61991	1.489949465			2.61991	0.0145054		
2.61859	1.490020275			2.61859	0.0144936		
2.61727	1.490097642			2.61727	0.0144631		
2.61595	1.490196466			2.61595	0.0144314		
2.61463	1.490303636			2.61463	0.0144203		
2.61331	1.490401149			2.61331	0.0144191		
2.61199	1.490492821			2.61199	0.0144143		
2.61068	1.490582943			2.61068	0.0144134		
2.60936	1.490665436			2.60936	0.0144143		
2.60805	1.490745783			2.60805	0.0144058		
2.60674	1.490833879			2.60674	0.0143972		
2.60543	1.490918159			2.60543	0.0144032		
2.60412	1.490983844			2.60412	0.0144079		
2.60281	1.491044164			2.60281	0.0143913		
2.60151	1.491119027			2.60151	0.0143638		
2.6002	1.491201997			2.6002	0.0143449		
2.5989	1.491289973			2.5989	0.0143229		
2.5976	1.49138546			2.5976	0.0143107		
2.5963	1.491475224			2.5963	0.0143128		
2.595	1.491549015			2.595	0.0143165		
2.5937	1.491612554			2.5937	0.0143085		
2.5924	1.491682649			2.5924	0.0142843		
2.59111	1.491765618			2.59111	0.0142622		
2.58981	1.491853356			2.58981	0.014246		
2.58852	1.491943598			2.58852	0.0142341		
2.58723	1.492034316			2.58723	0.0142296		
2.58594	1.492120504			2.58594	0.0142333		
2.58465	1.492193818			2.58465	0.0142427		
2.58336	1.492255092			2.58336	0.0142429		
2.58207	1.492318749			2.58207	0.0142299		
2.58079	1.492388725			2.58079	0.0142184		
2.57951	1.49245894			2.57951	0.0142075		
