Reference:	"Hudson & Gerakines (2019)"
DOI:	"doi:doi:10.1093/mnras/sty2821"
Sample Type:	"Ice"
Composition:	"C3H2O (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/157"
n₁ Error Units:	Not Applicable
n₂ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"n₂"	"Dn₂  (+/-)"	
4605.254	1.3659		-0.00066		
4605.495	1.366		-0.000662		
4605.736	1.366		-0.000659		
4605.978	1.366		-0.00065		
4606.219	1.366		-0.000639		
4606.46	1.366		-0.000627		
4606.701	1.366		-0.000616		
4606.942	1.3661		-0.000608		
4607.183	1.3661		-0.000605		
4607.424	1.3661		-0.000604		
4607.665	1.3661		-0.000604		
4607.906	1.3661		-0.000603		
4608.147	1.3661		-0.000599		
4608.388	1.3661		-0.000591		
4608.629	1.3661		-0.00058		
4608.87	1.3661		-0.000565		
4609.111	1.3661		-0.000549		
4609.352	1.3661		-0.000531		
4609.593	1.3661		-0.000514		
4609.835	1.3661		-0.000499		
4610.076	1.3661		-0.000486		
4610.317	1.3661		-0.000476		
4610.558	1.3661		-0.000469		
4610.799	1.3661		-0.000465		
4611.04	1.3661		-0.000463		
4611.281	1.3661		-0.000462		
4611.522	1.3661		-0.000464		
4611.763	1.3661		-0.000468		
4612.004	1.3661		-0.000475		
4612.245	1.3661		-0.000486		
4612.486	1.3661		-0.000499		
4612.727	1.3661		-0.000512		
4612.968	1.3661		-0.000524		
4613.209	1.3661		-0.00053		
4613.45	1.3661		-0.000529		
4613.692	1.3661		-0.000521		
4613.933	1.3662		-0.000507		
4614.174	1.3662		-0.000492		
4614.415	1.3662		-0.000478		
4614.656	1.3662		-0.000468		
4614.897	1.3662		-0.00046		
4615.138	1.3662		-0.000455		
4615.379	1.3662		-0.000448		
4615.62	1.3662		-0.000437		
4615.861	1.3662		-0.000422		
4616.102	1.3662		-0.000402		
4616.343	1.3662		-0.000383		
4616.584	1.3661		-0.000369		
4616.825	1.3661		-0.000364		
4617.066	1.3661		-0.00037		
4617.307	1.3661		-0.000386		
4617.548	1.3661		-0.000408		
4617.79	1.3661		-0.000431		
4618.031	1.3661		-0.00045		
4618.272	1.3661		-0.000461		
4618.513	1.3661		-0.000464		
4618.754	1.3661		-0.00046		
4618.995	1.3661		-0.000452		
4619.236	1.3661		-0.000443		
4619.477	1.3661		-0.000435		
4619.718	1.3661		-0.000431		
4619.959	1.3661		-0.000429		
4620.2	1.3661		-0.00043		
4620.441	1.3661		-0.000432		
4620.682	1.3661		-0.000434		
4620.923	1.3661		-0.000435		
4621.164	1.3661		-0.000433		
4621.405	1.3662		-0.000428		
4621.647	1.3662		-0.000418		
4621.888	1.3662		-0.000402		
4622.129	1.3662		-0.000381		
4622.37	1.3662		-0.000357		
4622.611	1.3662		-0.000333		
4622.852	1.3661		-0.000312		
4623.093	1.3661		-0.000298		
4623.334	1.3661		-0.000291		
4623.575	1.3661		-0.000294		
4623.816	1.366		-0.000306		
4624.057	1.366		-0.000325		
4624.298	1.366		-0.000351		
4624.539	1.366		-0.000379		
4624.78	1.366		-0.000409		
4625.021	1.366		-0.000438		
4625.262	1.366		-0.000462		
4625.504	1.366		-0.000481		
4625.745	1.366		-0.000491		
4625.986	1.366		-0.000494		
4626.227	1.3661		-0.000492		
4626.468	1.3661		-0.000486		
4626.709	1.3661		-0.000481		
4626.95	1.3661		-0.000479		
4627.191	1.3661		-0.000481		
4627.432	1.3661		-0.000484		
4627.673	1.3661		-0.000488		
4627.914	1.3661		-0.000489		
4628.155	1.3661		-0.000487		
4628.396	1.3661		-0.000481		
4628.637	1.3661		-0.000473		
4628.878	1.3661		-0.000467		
4629.119	1.3661		-0.000463		
4629.361	1.3661		-0.000463		
4629.602	1.3661		-0.000465		
4629.843	1.3661		-0.000467		
4630.084	1.3661		-0.000466		
4630.325	1.3661		-0.00046		
4630.566	1.3661		-0.000451		
4630.807	1.3661		-0.000441		
4631.048	1.3661		-0.000433		
4631.289	1.3661		-0.000431		
4631.53	1.3661		-0.000434		
4631.771	1.3661		-0.000442		
4632.012	1.3661		-0.000453		
4632.253	1.3661		-0.000463		
4632.494	1.3661		-0.00047		
4632.735	1.3661		-0.000472		
4632.976	1.3661		-0.000469		
4633.218	1.3661		-0.000464		
4633.459	1.3661		-0.000459		
4633.7	1.3661		-0.000455		
4633.941	1.3661		-0.000455		
4634.182	1.3661		-0.000459		
4634.423	1.3661		-0.000466		
4634.664	1.3661		-0.000476		
4634.905	1.3661		-0.000486		
4635.146	1.3661		-0.000495		
4635.387	1.3661		-0.000502		
4635.628	1.3661		-0.000505		
4635.869	1.3661		-0.000504		
4636.11	1.3661		-0.000502		
4636.351	1.3661		-0.000498		
4636.592	1.3661		-0.000496		
4636.833	1.3661		-0.000497		
4637.075	1.3661		-0.000502		
4637.316	1.3661		-0.000509		
4637.557	1.3661		-0.000518		
4637.798	1.3662		-0.000523		
4638.039	1.3662		-0.000524		
4638.28	1.3662		-0.000518		
4638.521	1.3662		-0.000507		
4638.762	1.3662		-0.000493		
4639.003	1.3662		-0.000482		
4639.244	1.3662		-0.000475		
4639.485	1.3662		-0.000476		
4639.726	1.3662		-0.000482		
4639.967	1.3662		-0.000492		
4640.208	1.3662		-0.000502		
4640.449	1.3662		-0.000508		
4640.69	1.3662		-0.000507		
4640.932	1.3662		-0.000501		
4641.173	1.3662		-0.000492		
4641.414	1.3662		-0.000481		
4641.655	1.3662		-0.000473		
4641.896	1.3662		-0.000466		
4642.137	1.3662		-0.000461		
4642.378	1.3662		-0.000453		
4642.619	1.3663		-0.000442		
4642.86	1.3663		-0.000425		
4643.101	1.3663		-0.000405		
4643.342	1.3662		-0.000387		
4643.583	1.3662		-0.000374		
4643.824	1.3662		-0.000371		
4644.065	1.3662		-0.000381		
4644.306	1.3661		-0.000401		
4644.547	1.3661		-0.000426		
4644.789	1.3661		-0.000452		
4645.03	1.3662		-0.000471		
4645.271	1.3662		-0.000482		
4645.512	1.3662		-0.000483		
4645.753	1.3662		-0.000476		
4645.994	1.3662		-0.000465		
4646.235	1.3662		-0.000451		
4646.476	1.3662		-0.000438		
4646.717	1.3662		-0.000425		
4646.958	1.3662		-0.000413		
4647.199	1.3662		-0.000402		
4647.44	1.3662		-0.000394		
4647.681	1.3662		-0.000392		
4647.922	1.3662		-0.000395		
4648.163	1.3662		-0.000405		
4648.404	1.3662		-0.000418		
4648.646	1.3662		-0.00043		
4648.887	1.3662		-0.000439		
4649.128	1.3662		-0.000441		
4649.369	1.3662		-0.000438		
4649.61	1.3662		-0.000433		
4649.851	1.3662		-0.000433		
4650.092	1.3662		-0.000439		
4650.333	1.3661		-0.000453		
4650.574	1.3661		-0.000472		
4650.815	1.3662		-0.00049		
4651.056	1.3662		-0.0005		
4651.297	1.3662		-0.0005		
4651.538	1.3662		-0.000491		
4651.779	1.3662		-0.000477		
4652.02	1.3662		-0.000466		
4652.261	1.3662		-0.000463		
4652.503	1.3662		-0.000473		
4652.744	1.3662		-0.000493		
4652.985	1.3662		-0.000518		
4653.226	1.3662		-0.00054		
4653.467	1.3662		-0.000554		
4653.708	1.3663		-0.000555		
4653.949	1.3663		-0.000543		
4654.19	1.3663		-0.000521		
4654.431	1.3663		-0.000494		
4654.672	1.3663		-0.000467		
4654.913	1.3663		-0.000444		
4655.154	1.3663		-0.000427		
4655.395	1.3663		-0.000418		
4655.636	1.3663		-0.000414		
4655.877	1.3663		-0.000416		
4656.118	1.3662		-0.000422		
4656.36	1.3662		-0.000429		
4656.601	1.3662		-0.000435		
4656.842	1.3662		-0.000439		
4657.083	1.3662		-0.000441		
4657.324	1.3662		-0.000441		
4657.565	1.3662		-0.000441		
4657.806	1.3662		-0.000444		
4658.047	1.3662		-0.000449		
4658.288	1.3662		-0.000456		
4658.529	1.3662		-0.000464		
4658.77	1.3663		-0.00047		
4659.011	1.3663		-0.000473		
4659.252	1.3663		-0.000471		
4659.493	1.3663		-0.000464		
4659.734	1.3663		-0.000454		
4659.975	1.3663		-0.000441		
4660.217	1.3663		-0.000428		
4660.458	1.3663		-0.000415		
4660.699	1.3663		-0.000402		
4660.94	1.3663		-0.000392		
4661.181	1.3663		-0.000385		
4661.422	1.3663		-0.000384		
4661.663	1.3662		-0.00039		
4661.904	1.3662		-0.000405		
4662.145	1.3662		-0.000425		
4662.386	1.3662		-0.000448		
4662.627	1.3662		-0.000468		
4662.868	1.3662		-0.000481		
4663.109	1.3663		-0.000485		
4663.35	1.3663		-0.00048		
4663.591	1.3663		-0.000469		
4663.832	1.3663		-0.000454		
4664.074	1.3663		-0.00044		
4664.315	1.3663		-0.00043		
4664.556	1.3663		-0.000425		
4664.797	1.3663		-0.000425		
4665.038	1.3663		-0.000428		
4665.279	1.3663		-0.000433		
4665.52	1.3663		-0.000438		
4665.761	1.3663		-0.000441		
4666.002	1.3663		-0.00044		
4666.243	1.3663		-0.000433		
4666.484	1.3663		-0.00042		
4666.725	1.3663		-0.000403		
4666.966	1.3663		-0.000386		
4667.207	1.3663		-0.000375		
4667.448	1.3663		-0.000373		
4667.689	1.3662		-0.000384		
4667.931	1.3662		-0.000406		
4668.172	1.3662		-0.000435		
4668.413	1.3662		-0.000465		
4668.654	1.3662		-0.000487		
4668.895	1.3663		-0.000498		
4669.136	1.3663		-0.000497		
4669.377	1.3663		-0.000487		
4669.618	1.3663		-0.000472		
4669.859	1.3663		-0.000459		
4670.1	1.3663		-0.000451		
4670.341	1.3663		-0.00045		
4670.582	1.3663		-0.000454		
4670.823	1.3663		-0.000461		
4671.064	1.3663		-0.00047		
4671.305	1.3663		-0.000479		
4671.546	1.3663		-0.000489		
4671.788	1.3663		-0.000499		
4672.029	1.3663		-0.000509		
4672.27	1.3663		-0.000517		
4672.511	1.3663		-0.000522		
4672.752	1.3663		-0.000523		
4672.993	1.3664		-0.000517		
4673.234	1.3664		-0.000507		
4673.475	1.3664		-0.000494		
4673.716	1.3664		-0.00048		
4673.957	1.3664		-0.000467		
4674.198	1.3664		-0.000456		
4674.439	1.3664		-0.000448		
4674.68	1.3664		-0.000443		
4674.921	1.3664		-0.000442		
4675.162	1.3664		-0.000444		
4675.403	1.3664		-0.00045		
4675.645	1.3664		-0.000456		
4675.886	1.3664		-0.000462		
4676.127	1.3664		-0.000464		
4676.368	1.3664		-0.000459		
4676.609	1.3664		-0.000448		
4676.85	1.3664		-0.000432		
4677.091	1.3664		-0.000414		
4677.332	1.3664		-0.000399		
4677.573	1.3664		-0.000391		
4677.814	1.3664		-0.000389		
4678.055	1.3664		-0.000392		
4678.296	1.3664		-0.000397		
4678.537	1.3664		-0.000401		
4678.778	1.3664		-0.000399		
4679.019	1.3664		-0.000393		
4679.26	1.3664		-0.000383		
4679.502	1.3664		-0.00037		
4679.743	1.3664		-0.000357		
4679.984	1.3664		-0.000347		
4680.225	1.3664		-0.000339		
4680.466	1.3664		-0.000338		
4680.707	1.3664		-0.000343		
4680.948	1.3664		-0.000356		
4681.189	1.3664		-0.000378		
4681.43	1.3664		-0.000405		
4681.671	1.3664		-0.000432		
4681.912	1.3664		-0.000452		
4682.153	1.3665		-0.000459		
4682.394	1.3665		-0.000448		
4682.635	1.3666		-0.000416		
4682.876	1.3666		-0.000368		
4683.117	1.3666		-0.000309		
4683.359	1.3666		-0.000247		
4683.6	1.3666		-0.000189		
4683.841	1.3665		-0.000141		
4684.082	1.3665		-0.000106		
4684.323	1.3664		-8.8E-5		
4684.564	1.3664		-8.6E-5		
4684.805	1.3663		-0.0001		
4685.046	1.3663		-0.00013		
4685.287	1.3662		-0.000171		
4685.528	1.3662		-0.000217		
4685.769	1.3662		-0.000262		
4686.01	1.3662		-0.000297		
4686.251	1.3663		-0.000318		
4686.492	1.3663		-0.000323		
4686.733	1.3663		-0.000314		
4686.974	1.3663		-0.000298		
4687.216	1.3663		-0.000279		
4687.457	1.3663		-0.000264		
4687.698	1.3663		-0.000256		
4687.939	1.3663		-0.000255		
4688.18	1.3663		-0.00026		
4688.421	1.3663		-0.00027		
4688.662	1.3662		-0.000283		
4688.903	1.3662		-0.000301		
4689.144	1.3662		-0.000323		
4689.385	1.3662		-0.000348		
4689.626	1.3662		-0.000374		
4689.867	1.3663		-0.000398		
4690.108	1.3663		-0.000414		
4690.349	1.3663		-0.00042		
4690.59	1.3663		-0.000416		
4690.831	1.3664		-0.000401		
4691.073	1.3664		-0.00038		
4691.314	1.3664		-0.000354		
4691.555	1.3664		-0.000327		
4691.796	1.3664		-0.0003		
4692.037	1.3664		-0.000275		
4692.278	1.3664		-0.000253		
4692.519	1.3664		-0.000237		
4692.76	1.3663		-0.000227		
4693.001	1.3663		-0.000226		
4693.242	1.3663		-0.000233		
4693.483	1.3663		-0.000245		
4693.724	1.3662		-0.000262		
4693.965	1.3662		-0.00028		
4694.206	1.3662		-0.000299		
4694.447	1.3662		-0.000318		
4694.688	1.3662		-0.00034		
4694.929	1.3662		-0.000365		
4695.171	1.3662		-0.000392		
4695.412	1.3662		-0.000417		
4695.653	1.3663		-0.000436		
4695.894	1.3663		-0.000444		
4696.135	1.3663		-0.000439		
4696.376	1.3663		-0.000424		
4696.617	1.3664		-0.000403		
4696.858	1.3664		-0.000382		
4697.099	1.3664		-0.000366		
4697.34	1.3664		-0.000359		
4697.581	1.3663		-0.000359		
4697.822	1.3663		-0.000365		
4698.063	1.3663		-0.000372		
4698.304	1.3663		-0.000378		
4698.545	1.3663		-0.000383		
4698.786	1.3664		-0.000386		
4699.028	1.3664		-0.000389		
4699.269	1.3664		-0.000389		
4699.51	1.3664		-0.000385		
4699.751	1.3664		-0.000373		
4699.992	1.3664		-0.000354		
4700.233	1.3665		-0.000328		
4700.474	1.3665		-0.000297		
4700.715	1.3664		-0.000267		
4700.956	1.3664		-0.000242		
4701.197	1.3664		-0.000227		
4701.438	1.3664		-0.000222		
4701.679	1.3663		-0.000227		
4701.92	1.3663		-0.000239		
4702.161	1.3663		-0.000257		
4702.402	1.3663		-0.000278		
4702.643	1.3663		-0.000301		
4702.885	1.3663		-0.000322		
4703.126	1.3663		-0.000338		
4703.367	1.3664		-0.000343		
4703.608	1.3664		-0.000336		
4703.849	1.3664		-0.000314		
4704.09	1.3664		-0.000282		
4704.331	1.3664		-0.000245		
4704.572	1.3664		-0.000211		
4704.813	1.3664		-0.000185		
4705.054	1.3663		-0.00017		
4705.295	1.3663		-0.000167		
4705.536	1.3663		-0.000171		
4705.777	1.3663		-0.000178		
4706.018	1.3662		-0.000188		
4706.259	1.3662		-0.0002		
4706.5	1.3662		-0.000217		
4706.742	1.3662		-0.000241		
4706.983	1.3662		-0.000275		
4707.224	1.3662		-0.000313		
4707.465	1.3662		-0.000351		
4707.706	1.3662		-0.00038		
4707.947	1.3662		-0.000395		
4708.188	1.3663		-0.000393		
4708.429	1.3663		-0.000376		
4708.67	1.3663		-0.00035		
4708.911	1.3664		-0.00032		
4709.152	1.3663		-0.000291		
4709.393	1.3663		-0.000267		
4709.634	1.3663		-0.000246		
4709.875	1.3663		-0.00023		
4710.116	1.3663		-0.000219		
4710.357	1.3663		-0.000213		
4710.599	1.3662		-0.000216		
4710.84	1.3662		-0.000228		
4711.081	1.3662		-0.000251		
4711.322	1.3661		-0.000281		
4711.563	1.3661		-0.000315		
4711.804	1.3661		-0.000348		
4712.045	1.3662		-0.000376		
4712.286	1.3662		-0.000395		
4712.527	1.3662		-0.000407		
4712.768	1.3662		-0.000412		
4713.009	1.3662		-0.000412		
4713.25	1.3662		-0.00041		
4713.491	1.3662		-0.000406		
4713.732	1.3663		-0.000404		
4713.973	1.3663		-0.000402		
4714.214	1.3663		-0.000402		
4714.456	1.3663		-0.000403		
4714.697	1.3663		-0.000404		
4714.938	1.3663		-0.000403		
4715.179	1.3663		-0.000399		
4715.42	1.3663		-0.000391		
4715.661	1.3663		-0.00038		
4715.902	1.3663		-0.00037		
4716.143	1.3663		-0.000365		
4716.384	1.3662		-0.000371		
4716.625	1.3662		-0.00039		
4716.866	1.3662		-0.000419		
4717.107	1.3662		-0.000454		
4717.348	1.3662		-0.000485		
4717.589	1.3663		-0.000504		
4717.83	1.3663		-0.000506		
4718.071	1.3664		-0.000489		
4718.313	1.3664		-0.00046		
4718.554	1.3664		-0.000424		
4718.795	1.3664		-0.000392		
4719.036	1.3664		-0.000368		
4719.277	1.3664		-0.000355		
4719.518	1.3664		-0.000353		
4719.759	1.3663		-0.000356		
4720	1.3663		-0.000361		
4720.241	1.3663		-0.000362		
4720.482	1.3663		-0.00036		
4720.723	1.3663		-0.000355		
4720.964	1.3663		-0.00035		
4721.205	1.3663		-0.000348		
4721.446	1.3663		-0.000351		
4721.687	1.3663		-0.000359		
4721.928	1.3663		-0.000369		
4722.17	1.3663		-0.000378		
4722.411	1.3663		-0.000384		
4722.652	1.3663		-0.000384		
4722.893	1.3664		-0.000375		
4723.134	1.3664		-0.00036		
4723.375	1.3664		-0.00034		
4723.616	1.3664		-0.000319		
4723.857	1.3663		-0.000302		
4724.098	1.3663		-0.000291		
4724.339	1.3663		-0.000291		
4724.58	1.3663		-0.000301		
4724.821	1.3662		-0.00032		
4725.062	1.3662		-0.000346		
4725.303	1.3662		-0.000375		
4725.544	1.3662		-0.000401		
4725.785	1.3663		-0.000421		
4726.027	1.3663		-0.000432		
4726.268	1.3663		-0.000431		
4726.509	1.3663		-0.00042		
4726.75	1.3664		-0.000402		
4726.991	1.3664		-0.00038		
4727.232	1.3664		-0.000359		
4727.473	1.3663		-0.000343		
4727.714	1.3663		-0.000336		
4727.955	1.3663		-0.000337		
4728.196	1.3663		-0.000344		
4728.437	1.3663		-0.000353		
4728.678	1.3663		-0.00036		
4728.919	1.3663		-0.000361		
4729.16	1.3663		-0.000355		
4729.401	1.3663		-0.000343		
4729.642	1.3663		-0.000329		
4729.884	1.3663		-0.000317		
4730.125	1.3663		-0.00031		
4730.366	1.3662		-0.000312		
4730.607	1.3662		-0.000324		
4730.848	1.3662		-0.000345		
4731.089	1.3662		-0.000372		
4731.33	1.3662		-0.000403		
4731.571	1.3662		-0.000431		
4731.812	1.3662		-0.000453		
4732.053	1.3663		-0.000466		
4732.294	1.3663		-0.000466		
4732.535	1.3663		-0.000455		
4732.776	1.3663		-0.000436		
4733.017	1.3663		-0.000412		
4733.258	1.3663		-0.000388		
4733.499	1.3663		-0.000368		
4733.741	1.3663		-0.000354		
4733.982	1.3663		-0.000344		
4734.223	1.3663		-0.000337		
4734.464	1.3663		-0.000332		
4734.705	1.3662		-0.000328		
4734.946	1.3662		-0.00033		
4735.187	1.3662		-0.00034		
4735.428	1.3661		-0.000364		
4735.669	1.3661		-0.000403		
4735.91	1.3661		-0.000452		
4736.151	1.3661		-0.000507		
4736.392	1.3661		-0.000558		
4736.633	1.3662		-0.000598		
4736.874	1.3662		-0.00062		
4737.115	1.3663		-0.000625		
4737.356	1.3663		-0.000616		
4737.598	1.3663		-0.000597		
4737.839	1.3664		-0.000573		
4738.08	1.3664		-0.000548		
4738.321	1.3664		-0.000523		
4738.562	1.3664		-0.000498		
4738.803	1.3664		-0.000473		
4739.044	1.3664		-0.000451		
4739.285	1.3663		-0.000435		
4739.526	1.3663		-0.000429		
4739.767	1.3663		-0.000435		
4740.008	1.3663		-0.000453		
4740.249	1.3663		-0.000478		
4740.49	1.3663		-0.000505		
4740.731	1.3663		-0.000529		
4740.972	1.3663		-0.000546		
4741.213	1.3663		-0.000557		
4741.455	1.3663		-0.000561		
4741.696	1.3663		-0.000563		
4741.937	1.3663		-0.000563		
4742.178	1.3664		-0.000563		
4742.419	1.3664		-0.000563		
4742.66	1.3664		-0.000562		
4742.901	1.3664		-0.000559		
4743.142	1.3664		-0.000553		
4743.383	1.3664		-0.000547		
4743.624	1.3664		-0.00054		
4743.865	1.3664		-0.000533		
4744.106	1.3664		-0.000526		
4744.347	1.3664		-0.000519		
4744.588	1.3664		-0.00051		
4744.829	1.3664		-0.000501		
4745.07	1.3664		-0.000495		
4745.312	1.3664		-0.000494		
4745.553	1.3664		-0.0005		
4745.794	1.3664		-0.000514		
4746.035	1.3664		-0.000531		
4746.276	1.3664		-0.000549		
4746.517	1.3664		-0.000562		
4746.758	1.3664		-0.000567		
4746.999	1.3665		-0.000562		
4747.24	1.3665		-0.000547		
4747.481	1.3665		-0.000525		
4747.722	1.3665		-0.000499		
4747.963	1.3665		-0.000472		
4748.204	1.3665		-0.000447		
4748.445	1.3665		-0.000424		
4748.686	1.3665		-0.000405		
4748.927	1.3665		-0.000393		
4749.169	1.3664		-0.000388		
4749.41	1.3664		-0.000392		
4749.651	1.3664		-0.000405		
4749.892	1.3664		-0.000425		
4750.133	1.3664		-0.000449		
4750.374	1.3664		-0.000472		
4750.615	1.3664		-0.000492		
4750.856	1.3664		-0.000506		
4751.097	1.3664		-0.000515		
4751.338	1.3664		-0.000518		
4751.579	1.3664		-0.000517		
4751.82	1.3664		-0.000513		
4752.061	1.3665		-0.000507		
4752.302	1.3665		-0.000498		
4752.543	1.3665		-0.000487		
4752.784	1.3665		-0.000475		
4753.026	1.3665		-0.000464		
4753.267	1.3665		-0.000454		
4753.508	1.3665		-0.000447		
4753.749	1.3664		-0.000444		
4753.99	1.3664		-0.000444		
4754.231	1.3664		-0.000446		
4754.472	1.3664		-0.000448		
4754.713	1.3664		-0.000451		
4754.954	1.3664		-0.000453		
4755.195	1.3664		-0.000456		
4755.436	1.3664		-0.000458		
4755.677	1.3664		-0.000459		
4755.918	1.3664		-0.00046		
4756.159	1.3664		-0.000461		
4756.4	1.3664		-0.00046		
4756.641	1.3664		-0.00046		
4756.883	1.3664		-0.000461		
4757.124	1.3664		-0.000465		
4757.365	1.3664		-0.000471		
4757.606	1.3664		-0.000481		
4757.847	1.3664		-0.000492		
4758.088	1.3664		-0.000503		
4758.329	1.3664		-0.000512		
4758.57	1.3664		-0.000518		
4758.811	1.3664		-0.000521		
4759.052	1.3664		-0.000521		
4759.293	1.3664		-0.000519		
4759.534	1.3664		-0.000518		
4759.775	1.3664		-0.000519		
4760.016	1.3664		-0.000524		
4760.257	1.3664		-0.000532		
4760.498	1.3664		-0.000543		
4760.74	1.3665		-0.000554		
4760.981	1.3665		-0.00056		
4761.222	1.3665		-0.00056		
4761.463	1.3665		-0.00055		
4761.704	1.3665		-0.000532		
4761.945	1.3665		-0.000509		
4762.186	1.3665		-0.000487		
4762.427	1.3665		-0.000472		
4762.668	1.3665		-0.000468		
4762.909	1.3665		-0.000474		
4763.15	1.3665		-0.000487		
4763.391	1.3665		-0.0005		
4763.632	1.3665		-0.000507		
4763.873	1.3665		-0.000505		
4764.114	1.3665		-0.000494		
4764.355	1.3665		-0.000479		
4764.597	1.3665		-0.000466		
4764.838	1.3665		-0.00046		
4765.079	1.3665		-0.000464		
4765.32	1.3665		-0.000477		
4765.561	1.3665		-0.000494		
4765.802	1.3665		-0.000509		
4766.043	1.3665		-0.000518		
4766.284	1.3665		-0.000519		
4766.525	1.3665		-0.000514		
4766.766	1.3666		-0.000503		
4767.007	1.3666		-0.00049		
4767.248	1.3666		-0.000474		
4767.489	1.3666		-0.000457		
4767.73	1.3666		-0.000437		
4767.971	1.3666		-0.000416		
4768.212	1.3666		-0.000396		
4768.454	1.3665		-0.000382		
4768.695	1.3665		-0.000376		
4768.936	1.3665		-0.000383		
4769.177	1.3665		-0.000402		
4769.418	1.3664		-0.00043		
4769.659	1.3664		-0.000462		
4769.9	1.3664		-0.000492		
4770.141	1.3665		-0.000516		
4770.382	1.3665		-0.000533		
4770.623	1.3665		-0.000541		
4770.864	1.3665		-0.000542		
4771.105	1.3666		-0.000537		
4771.346	1.3666		-0.000528		
4771.587	1.3666		-0.000513		
4771.828	1.3666		-0.000496		
4772.069	1.3666		-0.000479		
4772.31	1.3666		-0.000463		
4772.552	1.3666		-0.000453		
4772.793	1.3666		-0.000449		
4773.034	1.3666		-0.000451		
4773.275	1.3666		-0.000455		
4773.516	1.3666		-0.000457		
4773.757	1.3666		-0.000454		
4773.998	1.3666		-0.000443		
4774.239	1.3666		-0.000426		
4774.48	1.3666		-0.000404		
4774.721	1.3666		-0.000384		
4774.962	1.3666		-0.000367		
4775.203	1.3666		-0.000356		
4775.444	1.3666		-0.00035		
