Reference:	"Hudson et al. (2022)"
DOI:	"doi:https://doi.org/10.3847/1538-4357/ac3e74"
Sample Type:	"Ice"
Composition:	"NH3 (1)"
Temperature:	"10K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/170"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
677.78	1.37893		-0.00566		
677.9	1.37893		-0.00523		
678.02	1.37886		-0.00485		
678.14	1.37873		-0.00458		
678.26	1.37855		-0.00447		
678.38	1.37837		-0.00455		
678.5	1.37823		-0.00478		
678.62	1.37818		-0.00509		
678.74	1.37697		-0.00538		
678.86	1.3771		-0.00562		
678.98	1.37728		-0.00575		
679.1	1.37748		-0.00578		
679.22	1.37765		-0.00574		
679.34	1.37779		-0.00568		
679.46	1.37786		-0.00561		
679.58	1.3779		-0.00556		
679.7	1.37789		-0.00551		
679.82	1.37786		-0.00544		
679.94	1.37906		-0.00534		
680.06	1.37899		-0.00519		
680.18	1.37892		-0.00503		
680.3	1.37884		-0.00486		
680.42	1.37874		-0.0047		
680.54	1.37865		-0.00456		
680.66	1.37855		-0.00445		
680.78	1.37846		-0.00436		
680.9	1.37837		-0.00429		
681.02	1.3783		-0.00425		
681.14	1.37823		-0.00425		
681.26	1.37817		-0.00429		
681.38	1.37814		-0.00437		
681.5	1.37813		-0.00447		
681.62	1.37815		-0.00458		
681.74	1.37819		-0.00469		
681.86	1.37823		-0.00476		
681.98	1.37827		-0.00477		
682.1	1.37828		-0.00474		
682.22	1.37827		-0.00466		
682.34	1.37823		-0.00458		
682.46	1.37819		-0.00449		
682.58	1.37813		-0.00445		
682.7	1.3781		-0.00445		
682.82	1.37809		-0.00451		
682.94	1.3781		-0.00463		
683.06	1.37814		-0.0048		
683.18	1.3782		-0.005		
683.3	1.37827		-0.0052		
683.42	1.37836		-0.00537		
683.54	1.37847		-0.00549		
683.66	1.3786		-0.00552		
683.78	1.37873		-0.00544		
683.9	1.37886		-0.00525		
684.02	1.37895		-0.00497		
684.14	1.37899		-0.00461		
684.26	1.37896		-0.00428		
684.38	1.37886		-0.00401		
684.5	1.37872		-0.00388		
684.62	1.37859		-0.0039		
684.74	1.37849		-0.00407		
684.86	1.37847		-0.00436		
684.98	1.37854		-0.00466		
685.1	1.37868		-0.0049		
685.22	1.37886		-0.00501		
685.34	1.37904		-0.00496		
685.46	1.37918		-0.00476		
685.58	1.37926		-0.00447		
685.7	1.37927		-0.00413		
685.82	1.37923		-0.0038		
685.94	1.37915		-0.00352		
686.06	1.37904		-0.00329		
686.18	1.37891		-0.00314		
686.3	1.37875		-0.00303		
686.42	1.37733		-0.00298		
686.54	1.37715		-0.00296		
686.66	1.37697		-0.00301		
686.78	1.37681		-0.0031		
686.9	1.37667		-0.00324		
687.02	1.37657		-0.00339		
687.14	1.37647		-0.00356		
687.26	1.37639		-0.00373		
687.38	1.37505		-0.00394		
687.5	1.37498		-0.00419		
687.62	1.37493		-0.00451		
687.74	1.37494		-0.00486		
687.86	1.37501		-0.0052		
687.98	1.37515		-0.00549		
688.1	1.37659		-0.00567		
688.22	1.37679		-0.00571		
688.34	1.37695		-0.00563		
688.46	1.37579		-0.00551		
688.58	1.3758		-0.00541		
688.7	1.37576		-0.00542		
688.82	1.37569		-0.00556		
688.94	1.37565		-0.0058		
689.06	1.37564		-0.00612		
689.18	1.37567		-0.00641		
689.3	1.37572		-0.00664		
689.42	1.37702		-0.00677		
689.54	1.37704		-0.00684		
689.66	1.37705		-0.00686		
689.78	1.37706		-0.00689		
689.9	1.37709		-0.0069		
690.02	1.37716		-0.00692		
690.14	1.37851		-0.0069		
690.26	1.37862		-0.00681		
690.38	1.37873		-0.00669		
690.5	1.37881		-0.00655		
690.62	1.37885		-0.00645		
690.74	1.37888		-0.00643		
690.86	1.3789		-0.00649		
690.98	1.37895		-0.00659		
691.1	1.37903		-0.0067		
691.22	1.37912		-0.00677		
691.34	1.37921		-0.00678		
691.46	1.37928		-0.00673		
691.58	1.37931		-0.00665		
691.7	1.37931		-0.00661		
691.82	1.37931		-0.00662		
691.94	1.3793		-0.00669		
692.06	1.37932		-0.00676		
692.18	1.37934		-0.00681		
692.3	1.37938		-0.00681		
692.42	1.37941		-0.00675		
692.54	1.37943		-0.00669		
692.66	1.37947		-0.00664		
692.78	1.37953		-0.00662		
692.9	1.37965		-0.00663		
693.02	1.37982		-0.00664		
693.14	1.38002		-0.0066		
693.26	1.38023		-0.00644		
693.38	1.3804		-0.00618		
693.5	1.3805		-0.00581		
693.62	1.38051		-0.00538		
693.74	1.38045		-0.00496		
693.86	1.38032		-0.00459		
693.98	1.38015		-0.00429		
694.1	1.37997		-0.00409		
694.22	1.37978		-0.00399		
694.34	1.3796		-0.004		
694.46	1.37944		-0.00411		
694.58	1.37931		-0.00434		
694.7	1.37799		-0.00467		
694.82	1.37799		-0.00505		
694.94	1.37933		-0.0054		
695.06	1.37948		-0.00568		
695.18	1.37967		-0.0058		
695.3	1.37985		-0.00577		
695.42	1.37999		-0.00563		
695.54	1.38007		-0.00544		
695.66	1.3801		-0.00526		
695.78	1.38009		-0.00514		
695.9	1.38007		-0.00509		
696.02	1.38006		-0.0051		
696.14	1.38007		-0.00508		
696.26	1.38008		-0.00501		
696.38	1.38006		-0.00491		
696.5	1.37999		-0.00476		
696.62	1.37988		-0.00464		
696.74	1.37973		-0.00459		
696.86	1.37959		-0.00464		
696.98	1.37948		-0.00477		
697.1	1.37942		-0.00497		
697.22	1.37942		-0.00517		
697.34	1.37949		-0.00535		
697.46	1.3796		-0.00546		
697.58	1.37973		-0.00554		
697.7	1.37988		-0.00557		
697.82	1.38004		-0.00554		
697.94	1.38019		-0.00547		
698.06	1.38034		-0.00531		
698.18	1.38045		-0.00506		
698.3	1.38052		-0.00475		
698.42	1.38054		-0.00439		
698.54	1.38051		-0.00403		
698.66	1.38044		-0.00372		
698.78	1.38034		-0.00352		
698.9	1.38023		-0.00341		
699.02	1.38011		-0.00343		
699.14	1.38001		-0.00352		
699.26	1.37865		-0.00367		
699.38	1.37856		-0.00384		
699.5	1.37847		-0.00401		
699.62	1.37839		-0.00416		
699.74	1.37959		-0.00431		
699.86	1.37957		-0.00441		
699.98	1.37957		-0.00444		
700.1	1.37958		-0.00439		
700.22	1.37957		-0.00424		
700.34	1.37952		-0.00402		
700.46	1.37941		-0.00377		
700.58	1.37923		-0.00358		
700.7	1.379		-0.00352		
700.82	1.37874		-0.00364		
