Reference:	"He et al. (2024)"
DOI:	"doi:https://doi.org/10.1038/s41550-023-02140-4"
Sample Type:	"Gas Tholin"
Composition:	"H2O:He:CH4:CO2:N2:H2 (0.56:0.147:0.11:0.1:0.064:0.019)"
Temperature:	"300K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/75"
n₁ Error Units:	Uncertainties on n values of 3-4% from 0.4 to 28.6 μm.
k₁ Error Units:	Uncertainties on k values of 1-4% at wavelengths > 2.9 μm and up to 9% for wavelengths between 0.4 to 2.9 μm.
T₁ Caption:	Transmission spectrum of a tholin-KBr pellet made with 0.08% in mass of tholin powder
T₁ Error Units:	Not Applicable
T₂ Caption:	Transmission spectrum of a tholin-KBr pellet made with 0.38% in mass of tholin powder
T₂ Error Units:	Not Applicable
T₃ Caption:	Transmission spectrum of a tholin-KBr pellet made with 1.90% in mass of tholin powder
T₃ Error Units:	Not Applicable
R₁ Caption:	Reflection spectrum of a tholin sample analyzed with an incidence angle of 15°
R₁ Error Units:	Not Applicable
R₂ Caption:	Reflection spectrum of a tholin sample analyzed with an incidence angle of 45°
R₂ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavelength (µm)"	"T₁"	"DT₁  (+/-)"	"T₂"	"DT₂  (+/-)"	"T₃"	"DT₃  (+/-)"		"Wavenumber (cm⁻¹)"	"R₁"	"DR₁  (+/-)"	"R₂"	"DR₂  (+/-)"	
17.0425766	1.6042223	3.789357436	0.110020278	0.72398537		17.0425766	0.922973457		0.721970231		0.162245129			9474.072875965	0.07013709		0.077777752		
17.0285844	1.6039145	3.789370758	0.109986914	0.724853518		17.0285844	0.922908389		0.721858338		0.162187272			9475.037158191	0.070169107		0.077763852		
17.0146151	1.6036027	3.789384663	0.109839064	0.72146753		17.0146151	0.923061635		0.721754342		0.162166921			9476.001440418	0.070201288		0.077749889		
17.0006687	1.6033528	3.789398716	0.109701746	0.719632108		17.0006687	0.923176414		0.721682676		0.162177612			9476.965722645	0.070233651		0.077735808		
16.9867451	1.603121	3.789412418	0.109577523	0.718828249		16.9867451	0.92324659		0.721654112		0.162209467			9477.930004871	0.070266206		0.077721529		
16.9728443	1.6028929	3.78942546	0.109461773	0.718493802		16.9728443	0.923287597		0.721657016		0.162252178			9478.894287098	0.070298955		0.077706996		
16.9589663	1.6026633	3.789437951	0.109342331	0.718152775		16.9589663	0.923334932		0.721665936		0.162293386			9479.858569324	0.070331898		0.077692205		
16.9451109	1.6024396	3.789450382	0.109207627	0.71759795		16.9451109	0.923423375		0.721656964		0.162317185			9480.822851551	0.070365035		0.077677191		
16.9312782	1.6022364	3.789463234	0.109056705	0.717221778		16.9312782	0.923562605		0.721617368		0.162308744			9481.787133777	0.070398363		0.077662001		
16.917468	1.6020662	3.789476572	0.10890185	0.71774908		16.917468	0.923728819		0.721547895		0.162263368			9482.751416004	0.070431868		0.077646668		
16.9036803	1.6019301	3.78949001	0.108762354	0.719235643		16.9036803	0.923876307		0.721462156		0.162190929			9483.715698231	0.070465529		0.077631219		
16.8899151	1.6018166	3.789502919	0.10865489	0.72064442		16.8899151	0.923959644		0.721382746		0.162109563			9484.679980457	0.070499323		0.077615687		
16.8761723	1.601706	3.789514874	0.108585804	0.720845674		16.8761723	0.923955798		0.721329825		0.162034085			9485.644262684	0.070533237		0.07760011		
16.8624518	1.6015787	3.789526012	0.108547776	0.71986048		16.8624518	0.923876996		0.721306128		0.161970835			9486.60854491	0.07056728		0.077584514		
16.8487537	1.6014252	3.789536857	0.108522971	0.718646557		16.8487537	0.923764531		0.721292568		0.161922784			9487.572827137	0.070601474		0.077568894		
16.8350777	1.6012499	3.789547973	0.108493146	0.717883708		16.8350777	0.923661904		0.72126328		0.161896268			9488.537109363	0.070635842		0.077553205		
16.821424	1.6010667	3.789559632	0.108451061	0.717562376		16.821424	0.923584847		0.721208633		0.161899392			9489.50139159	0.070670395		0.077537388		
16.8077923	1.6008869	3.789571773	0.108403005	0.717457396		16.8077923	0.923515564		0.721143933		0.161933251			9490.465673816	0.070705125		0.077521398		
16.7941828	1.600711	3.789584096	0.108359719	0.717514935		16.7941828	0.923426932		0.721094897		0.161986829			9491.429956043	0.070740014		0.077505224		
16.7805953	1.6005318	3.789596212	0.108325254	0.717938742		16.7805953	0.923310776		0.721075314		0.162042458			9492.39423827	0.070775054		0.077488885		
16.7670297	1.600344	3.789607771	0.108295872	0.718943502		16.7670297	0.923179992		0.721079208		0.162086302			9493.358520496	0.070810266		0.077472414		
16.7534861	1.6001471	3.789618644	0.108267686	0.720535424		16.7534861	0.923048044		0.721092477		0.162113733			9494.322802723	0.070845697		0.077455835		
16.7399643	1.5999411	3.789629115	0.108240931	0.722692358		16.7399643	0.922916146		0.721108253		0.162126516			9495.287084949	0.070881409		0.077439158		
16.7264643	1.5997215	3.789639702	0.108215151	0.72542718		16.7264643	0.922783453		0.721129973		0.162127463			9496.251367176	0.070917445		0.077422371		
16.7129861	1.599484	3.78965087	0.108182959	0.728417465		16.7129861	0.922662908		0.721163144		0.16211833			9497.215649402	0.070953807		0.077405455		
16.6995296	1.5992318	3.789662763	0.10813265	0.730841533		16.6995296	0.922577901		0.721208547		0.162100485			9498.179931629	0.070990443		0.077388386		
16.6860947	1.5989763	3.789675167	0.108057764	0.7319865		16.6860947	0.922542128		0.721263885		0.162075248			9499.144213856	0.071027268		0.077371157		
16.6726815	1.5987297	3.789687588	0.107962183	0.731915231		16.6726815	0.922547667		0.721328737		0.162043481			9500.108496082	0.0710642		0.07735378		
16.6592898	1.5984976	3.789699531	0.10785569	0.731264924		16.6592898	0.922573696		0.721404781		0.162006558			9501.072778309	0.071101195		0.077336295		
16.6459195	1.5982792	3.789710786	0.107747033	0.730642573		16.6459195	0.922601438		0.721491355		0.161968832			9502.037060535	0.071138266		0.077318748		
16.6325708	1.5980704	3.789721528	0.107642222	0.730417645		16.6325708	0.922618558		0.721582222		0.161938131			9503.001342762	0.071175458		0.077301163		
16.6192434	1.5978636	3.789732304	0.107545245	0.730769724		16.6192434	0.922618016		0.721667411		0.161922191			9503.965624988	0.071212818		0.077283526		
16.6059374	1.5976484	3.78974365	0.107454545	0.731522569		16.6059374	0.922604841		0.72173855		0.161924002			9504.929907215	0.071250353		0.077265784		
16.5926526	1.5974171	3.789755772	0.107358165	0.731858096		16.5926526	0.922605064		0.721793651		0.161940274			9505.894189441	0.071288037		0.077247869		
16.5793891	1.5971747	3.789768507	0.107237766	0.730614388		16.5793891	0.922656686		0.721837648		0.16196409			9506.858471668	0.071325829		0.077229739		
16.5661468	1.5969412	3.789781434	0.107083434	0.727481841		16.5661468	0.922779729		0.721877435		0.161989065			9507.822753895	0.071363709		0.077211387		
16.5529256	1.5967395	3.789794159	0.106905956	0.723680927		16.5529256	0.922952392		0.721914701		0.162011967			9508.787036121	0.071401695		0.077192834		
16.5397255	1.5965768	3.78980653	0.106732039	0.720775852		16.5397255	0.923121267		0.721943745		0.1620333			9509.751318348	0.071439826		0.077174108		
16.5265464	1.5964386	3.789818625	0.106584611	0.719235987		16.5265464	0.923240019		0.721958378		0.162056333			9510.715600574	0.071478132		0.077155222		
16.5133883	1.5963002	3.789830709	0.106466393	0.718618087		16.5133883	0.923300763		0.721962756		0.162084281			9511.679882801	0.071516613		0.077136177		
16.5002512	1.5961462	3.789843146	0.106361102	0.718374974		16.5002512	0.923331727		0.721974506		0.162116597			9512.644165027	0.071555248		0.077116979		
16.4871349	1.5959791	3.789856166	0.106249307	0.718156919		16.4871349	0.923368159		0.722014416		0.16214726			9513.608447254	0.071594017		0.077097648		
16.4740395	1.5958133	3.789869699	0.10612366	0.717879649		16.4740395	0.923424812		0.722091214		0.162167483			9514.572729481	0.071632927		0.077078214		
16.4609649	1.5956614	3.789883268	0.105991704	0.71767165		16.4609649	0.923490266		0.7221961		0.162171506			9515.537011707	0.071672008		0.077058698		
16.447911	1.595525	3.789896257	0.105867192	0.71764668		16.447911	0.923541203		0.722311161		0.162160697			9516.501293934	0.071711295		0.077039093		
16.4348778	1.5953956	3.78990833	0.10575906	0.717791787		16.4348778	0.923561938		0.722420347		0.162143328			9517.46557616	0.071750803		0.077019369		
16.4218652	1.5952627	3.789919633	0.105666966	0.718042804		16.4218652	0.92355377		0.722511494		0.162131913			9518.429858387	0.071790528		0.076999496		
16.4088732	1.5951204	3.789930621	0.105585709	0.718326908		16.4088732	0.923527995		0.72257226		0.162139777			9519.394140613	0.071830455		0.076979472		
16.3959018	1.594966	3.789941695	0.105511991	0.718584281		16.3959018	0.923492669		0.722591722		0.162175646			9520.35842284	0.071870577		0.076959335		
16.3829508	1.5947937	3.789953011	0.105444325	0.718819076		16.3829508	0.923451274		0.722570356		0.162237261			9521.322705066	0.071910888		0.076939143		
16.3700203	1.5945938	3.789964553	0.105374123	0.718971657		16.3700203	0.923419582		0.722526724		0.162309998			9522.286987293	0.071951372		0.07691894		
16.3571102	1.5943634	3.789976228	0.105279056	0.718682197		16.3571102	0.923439944		0.722489727		0.162375102			9523.25126952	0.07199199		0.07689873		
16.3442205	1.5941209	3.789987913	0.105132385	0.717767245		16.3442205	0.923564206		0.722480783		0.162422721			9524.215551746	0.072032694		0.076878472		
16.331351	1.5939056	3.78999946	0.104926491	0.717458401		16.331351	0.923806973		0.722501821		0.162457074			9525.179833973	0.072073454		0.076858095		
16.3185018	1.593755	3.790010693	0.104689071	0.719724853		16.3185018	0.924112737		0.722538827		0.162486916			9526.144116199	0.072114276		0.076837537		
16.3056728	1.5936761	3.790021657	0.104471717	0.724090574		16.3056728	0.924378987		0.722574984		0.162510878			9527.108398426	0.072155191		0.076816762		
16.2928639	1.5936372	3.790032643	0.104315941	0.727444134		16.2928639	0.924524882		0.722600865		0.162514533			9528.072680652	0.072196234		0.076795776		
16.2800752	1.5935902	3.790043894	0.104226072	0.72803581		16.2800752	0.924544262		0.722616438		0.16248461			9529.036962879	0.072237412		0.076774606		
16.2673065	1.5935025	3.790055486	0.104172625	0.726997099		16.2673065	0.924495552		0.722627844		0.162426675			9530.001245106	0.072278713		0.076753291		
16.2545578	1.5933719	3.790067264	0.104119709	0.725990758		16.2545578	0.924445243		0.722642588		0.162367226			9530.965527332	0.072320135		0.076731862		
16.2418291	1.5932146	3.790079006	0.104048705	0.725581888		16.2418291	0.924423895		0.72266441		0.162336455			9531.929809559	0.072361709		0.076710336		
16.2291203	1.5930442	3.790090651	0.10395836	0.72566637		16.2291203	0.924431671		0.722691168		0.162347365			9532.894091785	0.072403486		0.076688718		
16.2164314	1.5928655	3.790102238	0.103848376	0.726399608		16.2164314	0.924472863		0.722719609		0.16238969			9533.858374012	0.072445507		0.076667001		
16.2037623	1.5926845	3.790113821	0.103709628	0.728592169		16.2037623	0.924571088		0.722753583		0.162441613			9534.822656238	0.072487758		0.076645178		
16.191113	1.5925203	3.790125462	0.103533582	0.733354297		16.191113	0.924744822		0.722805435		0.1624866			9535.786938465	0.072530182		0.076623243		
16.1784834	1.5924011	3.790137187	0.103330639	0.74085459		16.1784834	0.924969576		0.722886568		0.162521153			9536.751220692	0.072572714		0.0766012		
16.1658735	1.5923427	3.790148925	0.103135755	0.74856464		16.1658735	0.925170127		0.722997303		0.162550133			9537.715502918	0.072615331		0.076579061		
16.1532833	1.5923313	3.790160607	0.102991279	0.751777732		16.1532833	0.925258401		0.723129008		0.162577093			9538.679785145	0.072658062		0.076556844		
16.1407127	1.5923256	3.790172147	0.102919095	0.747871386		16.1407127	0.92519018		0.72327574		0.162599357			9539.644067371	0.072700956		0.076534558		
16.1281616	1.5922814	3.790183434	0.102905337	0.7394185		16.1281616	0.924995848		0.72343758		0.162611779			9540.608349598	0.072744031		0.0765122		
16.11563	1.5921776	3.790194322	0.102911054	0.731465337		16.11563	0.924760136		0.723607425		0.162614534			9541.572631824	0.072787252		0.07648975		
16.1031178	1.5920233	3.790204792	0.102899693	0.726710365		16.1031178	0.924567253		0.723757796		0.162615688			9542.536914051	0.072830559		0.076467188		
16.0906251	1.5918413	3.790214943	0.102856849	0.724687771		16.0906251	0.924457278		0.723851003		0.162624736			9543.501196277	0.072873918		0.076444507		
16.0781518	1.5916475	3.790224926	0.102786144	0.724133056		16.0781518	0.924427335		0.723869994		0.162644077			9544.465478504	0.072917351		0.076421721		
16.0656977	1.5914449	3.790234951	0.102689332	0.72461413		16.0656977	0.924467712		0.723838359		0.162668707			9545.429760731	0.072960918		0.076398856		
16.053263	1.591239	3.790245017	0.10255515	0.726731442		16.053263	0.924588228		0.723804875		0.16269519			9546.394042957	0.073004675		0.076375925		
16.0408475	1.5910526	3.79025493	0.102371827	0.731764566		16.0408475	0.924801474		0.723806226		0.162728876			9547.358325184	0.07304864		0.076352913		
16.0284511	1.5909209	3.790264619	0.1021509	0.740393096		16.0284511	0.925079899		0.723845485		0.162778795			9548.32260741	0.073092795		0.076329773		
16.0160739	1.5908649	3.790274244	0.101934903	0.750232383		16.0160739	0.925338289		0.72390505		0.162844727			9549.286889637	0.073137122		0.076306454		
16.0037159	1.590869	3.790284075	0.101775835	0.755616489		16.0037159	0.925471976		0.723974504		0.162912647			9550.251171863	0.073181623		0.076282932		
15.9913768	1.5908852	3.790294326	0.101701051	0.752579705		15.9913768	0.925423779		0.72406082		0.162966605			9551.21545409	0.073226309		0.076259224		
15.9790568	1.5908619	3.790304992	0.101696658	0.743349386		15.9790568	0.925220608		0.724173177		0.163005116			9552.179736317	0.073271176		0.076235382		
15.9667558	1.5907724	3.79031582	0.101721148	0.733733234		15.9667558	0.924949885		0.724304695		0.163042371			9553.144018543	0.073316187		0.076211464		
15.9544737	1.5906211	3.790326533	0.101733685	0.727418336		15.9544737	0.924702635		0.72443399		0.16309126			9554.10830077	0.073361286		0.076187507		
15.9422104	1.5904295	3.790337021	0.101712292	0.724466677		15.9422104	0.924532619		0.724543432		0.163147592			9555.072582996	0.073406441		0.076163515		
15.929966	1.5902179	3.790347328	0.101651884	0.723560423		15.929966	0.924455181		0.724632316		0.163194915			9556.036865223	0.073451657		0.076139464		
15.9177404	1.5900001	3.790357549	0.101552223	0.723817535		15.9177404	0.924469343		0.724712169		0.163225437			9557.001147449	0.073496962		0.076115321		
15.9055336	1.5897894	3.790367909	0.101411604	0.725141265		15.9055336	0.924572592		0.724792732		0.163252688			9557.965429676	0.073542368		0.076091063		
15.8933454	1.589604	3.790378643	0.101231823	0.727986453		15.8933454	0.924755372		0.724874013		0.163300567			9558.929711902	0.073587852		0.076066673		
15.8811759	1.5894632	3.790389853	0.101027025	0.732713465		15.8811759	0.924986596		0.724949762		0.163380263			9559.893994129	0.073633378		0.076042147		
15.8690251	1.5893762	3.790401507	0.100825012	0.738506258		15.8690251	0.925210488		0.72501621		0.163480008			9560.858276356	0.073678943		0.076017483		
15.8568928	1.5893324	3.790413354	0.10065644	0.743029496		15.8568928	0.925364828		0.725078089		0.163577489			9561.822558582	0.073724601		0.075992676		
15.844779	1.5893041	3.790425099	0.10053882	0.743994822		15.844779	0.925410788		0.725148048		0.163659827			9562.786840809	0.07377044		0.075967719		
15.8326838	1.5892595	3.79043662	0.100467175	0.7413049		15.8326838	0.925354072		0.725239012		0.163730132			9563.751123035	0.073816524		0.075942596		
15.820607	1.5891794	3.790447964	0.100418612	0.737107892		15.820607	0.925241381		0.725352966		0.163796722			9564.715405262	0.07386284		0.07591729		
15.8085486	1.5890633	3.790459223	0.10036684	0.733739516		15.8085486	0.925134293		0.725474683		0.163859753			9565.679687488	0.073909312		0.075891792		
15.7965086	1.5889242	3.790470632	0.100295227	0.73219092		15.7965086	0.925078942		0.725578763		0.163910502			9566.643969715	0.073955847		0.075866119		
15.7844869	1.5887773	3.790482413	0.10019974	0.73239006		15.7844869	0.925091051		0.725647874		0.163942893			9567.608251942	0.074002403		0.075840315		
15.7724835	1.5886337	3.790494671	0.100083226	0.734024914		15.7724835	0.925161132		0.72568742		0.16396397			9568.572534168	0.074049004		0.075814438		
15.7604983	1.5885006	3.790507335	0.099949153	0.736797863		15.7604983	0.925269518		0.725722192		0.163992127			9569.536816395	0.074095712		0.075788535		
15.7485313	1.5883849	3.790520187	0.099801068	0.74031313		15.7485313	0.925396523		0.725777233		0.164044728			9570.501098621	0.074142568		0.075762623		
15.7365825	1.5882944	3.790532929	0.099646364	0.743955323		15.7365825	0.925522412		0.725860735		0.164126522			9571.465380848	0.074189577		0.075736678		
15.7246518	1.5882335	3.790545356	0.099498337	0.746791058		15.7246518	0.925623204		0.725964023		0.164228348			9572.429663074	0.074236712		0.075710656		
15.7127392	1.5881982	3.790557518	0.099373503	0.747616735		15.7127392	0.925670203		0.726075221		0.164335254			9573.393945301	0.074283961		0.075684518		
15.7008446	1.5881749	3.790569489	0.099285484	0.745482785		15.7008446	0.925637556		0.726190538		0.164435758			9574.358227527	0.074331341		0.075658249		
15.688968	1.5881432	3.790581325	0.099238909	0.740607248		15.688968	0.925515331		0.726312378		0.164525366			9575.322509754	0.074378885		0.075631863		
15.6771094	1.5880815	3.790593004	0.099226136	0.734747445		15.6771094	0.92532035		0.726439463		0.164604503			9576.286791981	0.074426607		0.075605392		
15.6652687	1.5879747	3.79060442	0.09922777	0.730162099		15.6652687	0.925097176		0.726562051		0.164676237			9577.251074207	0.074474479		0.075578864		
15.6534459	1.5878205	3.790615468	0.099217957	0.72787059		15.6534459	0.924904575		0.726667938		0.164746822			9578.215356434	0.07452244		0.075552296		
15.6416408	1.5876313	3.790626115	0.099173367	0.727202024		15.6416408	0.924792925		0.726752205		0.164825504			9579.17963866	0.074570421		0.075525681		
15.6298536	1.5874298	3.790636353	0.09908195	0.727061811		15.6298536	0.924785471		0.72681975		0.164919534			9580.143920887	0.074618373		0.075498998		
15.6180842	1.5872396	3.790646194	0.098946114	0.727158167		15.6180842	0.924875068		0.726878641		0.165027265			9581.108203113	0.074666285		0.075472213		
15.6063324	1.5870775	3.790655777	0.098778672	0.727984589		15.6063324	0.925035475		0.726932727		0.165137169			9582.07248534	0.074714174		0.075445296		
15.5945983	1.5869513	3.790665201	0.09859541	0.730137103		15.5945983	0.925235644		0.726981605		0.165235684			9583.036767567	0.074762081		0.07541824		
15.5828819	1.5868626	3.790674564	0.09841056	0.733743461		15.5828819	0.925445449		0.727026459		0.165316899			9584.001049793	0.074810063		0.075391068		
15.571183	1.5868102	3.790684073	0.098237233	0.738101356		15.571183	0.925633004		0.727074327		0.165384281			9584.96533202	0.074858176		0.075363828		
15.5595017	1.5867892	3.790693901	0.098089669	0.741616721		15.5595017	0.925762192		0.727135785		0.165443487			9585.929614246	0.074906462		0.07533656		
15.5478379	1.5867874	3.79070399	0.097982401	0.742455796		15.5478379	0.925798188		0.727218484		0.165495529			9586.893896473	0.074954928		0.075309276		
15.5361916	1.5867837	3.790714144	0.097923897	0.739934976		15.5361916	0.925722616		0.727322517		0.165538164			9587.858178699	0.075003542		0.07528194		
15.5245627	1.5867529	3.790724196	0.09790879	0.735454508		15.5245627	0.925549249		0.72744024		0.165572352			9588.822460926	0.075052254		0.07525449		
