Reference:	"Gerakines et al. (2023)"
DOI:	"doi:https://doi.org/10.1093/mnras/stad1164"
Sample Type:	"Ice"
Composition:	"CO (1)"
Temperature:	"25K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/64"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
1535.6874	1.29604		1.29604		
1535.7477	1.29613		1.29613		
1535.8079	1.29629		1.29629		
1535.8682	1.29655		1.29655		
1535.9285	1.29687		1.29687		
1535.9887	1.29727		1.29727		
1536.049	1.29766		1.29766		
1536.1093	1.29805		1.29805		
1536.1695	1.29834		1.29834		
1536.2298	1.29855		1.29855		
1536.2901	1.29862		1.29862		
1536.3503	1.29861		1.29861		
1536.4106	1.29853		1.29853		
1536.4709	1.29848		1.29848		
1536.5311	1.29847		1.29847		
1536.5914	1.29855		1.29855		
1536.6517	1.29869		1.29869		
1536.7119	1.29887		1.29887		
1536.7722	1.299		1.299		
1536.8325	1.29906		1.29906		
1536.8927	1.29896		1.29896		
1536.953	1.29873		1.29873		
1537.0133	1.29838		1.29838		
1537.0735	1.298		1.298		
1537.1338	1.29761		1.29761		
1537.194	1.29729		1.29729		
1537.2543	1.29704		1.29704		
1537.3146	1.29688		1.29688		
1537.3748	1.2968		1.2968		
1537.4351	1.29677		1.29677		
1537.4954	1.29675		1.29675		
1537.5556	1.29681		1.29681		
1537.6159	1.2969		1.2969		
1537.6762	1.29706		1.29706		
1537.7364	1.29723		1.29723		
1537.7967	1.29741		1.29741		
1537.857	1.29753		1.29753		
1537.9172	1.29759		1.29759		
1537.9775	1.29754		1.29754		
1538.0378	1.29745		1.29745		
1538.098	1.29732		1.29732		
1538.1583	1.29722		1.29722		
1538.2186	1.29717		1.29717		
1538.2788	1.29722		1.29722		
1538.3391	1.2973		1.2973		
1538.3994	1.29743		1.29743		
1538.4596	1.29751		1.29751		
1538.5199	1.29758		1.29758		
1538.5802	1.29757		1.29757		
1538.6404	1.29755		1.29755		
1538.7007	1.29751		1.29751		
1538.761	1.29755		1.29755		
1538.8212	1.29763		1.29763		
1538.8815	1.29782		1.29782		
1538.9418	1.29805		1.29805		
1539.002	1.29831		1.29831		
1539.0623	1.2985		1.2985		
1539.1225	1.29862		1.29862		
1539.1828	1.29858		1.29858		
1539.2431	1.29841		1.29841		
1539.3033	1.29807		1.29807		
1539.3636	1.29766		1.29766		
1539.4239	1.29721		1.29721		
1539.4841	1.29683		1.29683		
1539.5444	1.29656		1.29656		
1539.6047	1.29647		1.29647		
1539.6649	1.29655		1.29655		
1539.7252	1.29678		1.29678		
1539.7855	1.29707		1.29707		
1539.8457	1.29745		1.29745		
