Reference:	"Gerakines and Hudson (2020)"
DOI:	"doi:https://doi.org/10.3847/1538-4357/abad39"
Sample Type:	"Ice"
Composition:	"CH3OH (1)"
Temperature:	"120K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/54"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable
A₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"		"Wavenumber (cm⁻¹)"	"A₁"	"DA₁  (+/-)"	
548.4167709	1.509916171		-0.003998074			548.4167709	-9.9999E-5		
548.537302	1.509422061		-0.003164199			548.537302	4.0E-5		
548.6578332	1.508754179		-0.002648889			548.6578332	0.000124		
548.7783643	1.508076246		-0.002464835			548.7783643	0.000151		
548.8988955	1.507507185		-0.002570518			548.8988955	0.000129		
549.0194267	1.507169617		-0.00286029			549.0194267	7.7E-5		
549.1399578	1.507069765		-0.003200321			549.1399578	1.8E-5		
549.260489	1.507201888		-0.003485454			549.260489	-3.0E-5		
549.3810202	1.507477705		-0.003619085			549.3810202	-5.1E-5		
549.5015513	1.507816413		-0.003574909			549.5015513	-4.1E-5		
549.6220825	1.508107349		-0.003348723			549.6220825	0		
549.7426137	1.508276309		-0.003019027			549.7426137	5.8E-5		
549.8631448	1.508304847		-0.002672199			549.8631448	0.000118		
549.983676	1.508225054		-0.002384979			549.983676	0.000167		
550.1042071	1.508099318		-0.00221793			550.1042071	0.000195		
550.2247383	1.508044681		-0.002169989			550.2247383	0.000203		
550.3452695	1.508139944		-0.002168848			550.3452695	0.000204		
550.4658006	1.508435924		-0.002088883			550.4658006	0.00022		
550.5863318	1.508870197		-0.001782648			550.5863318	0.000276001		
550.706863	1.509323539		-0.00115277			550.706863	0.000388001		
550.8273941	1.509607979		-0.000162642			550.8273941	0.000561		
550.9479253	1.509526836		0.00112107			550.9479253	0.000782001		
551.0684565	1.508914527		0.002509386			551.0684565	0.001017001		
551.1889876	1.507747103		0.003760818			551.1889876	0.001224001		
551.3095188	1.506076695		0.004635255			551.3095188	0.001362		
551.4300499	1.504107661		0.004930646			551.4300499	0.001397999		
551.5505811	1.502080536		0.004581886			551.5505811	0.001323		
551.6711123	1.500252186		0.003616702			551.6711123	0.001143999		
551.7916434	1.49881813		0.002183606			551.7916434	0.000887999		
551.9121746	1.497886173		0.000477359			551.9121746	0.000588999		
552.0327058	1.497454602		-0.001301906			552.0327058	0.000280998		
552.1532369	1.497459935		-0.003010086			552.1532369	-1.2002E-5		
552.2737681	1.497809812		-0.004560963			552.2737681	-0.000276		
552.3942993	1.49842193		-0.005904461			552.3942993	-0.000503		
552.5148304	1.499208052		-0.007037378			552.5148304	-0.000693001		
552.6353616	1.50014076		-0.007964861			552.6353616	-0.000847001		
552.7558928	1.501172206		-0.008674065			552.7558928	-0.000963001		
552.8764239	1.502281305		-0.009164843			552.8764239	-0.001041		
552.9969551	1.503423419		-0.00940732			552.9969551	-0.001076		
553.1174862	1.504534926		-0.009399954			553.1174862	-0.001068		
553.2380174	1.505556631		-0.009164359			553.2380174	-0.001021		
553.3585486	1.50644207		-0.008722362			553.3585486	-0.000939		
553.4790797	1.507132752		-0.008118159			553.4790797	-0.000829999		
553.5996109	1.507592484		-0.007402229			553.5996109	-0.000702999		
553.7201421	1.507777064		-0.006659123			553.7201421	-0.000573		
553.8406732	1.507700696		-0.005975483			553.8406732	-0.000455		
553.9612044	1.507366178		-0.005449157			553.9612044	-0.000366		
554.0817356	1.506863386		-0.005193124			554.0817356	-0.000325		
554.2022667	1.506311864		-0.005264064			554.2022667	-0.000341		
554.3227979	1.505873379		-0.005668349			554.3227979	-0.000414001		
554.443329	1.505694746		-0.006330655			554.443329	-0.00053		
554.5638602	1.505891027		-0.007093354			554.5638602	-0.000661		
554.6843914	1.506449866		-0.007765236			554.6843914	-0.000774		
554.8049225	1.507295855		-0.008193715			554.8049225	-0.000843		
554.9254537	1.508262541		-0.008281093			554.9254537	-0.000852		
555.0459849	1.509185545		-0.008045062			555.0459849	-0.000804999		
555.166516	1.509935691		-0.007584742			555.166516	-0.00072		
555.2870472	1.510501424		-0.007037627			555.2870472	-0.000621		
555.4075784	1.510931791		-0.006491589			555.4075784	-0.000523		
555.5281095	1.511336205		-0.005967982			555.5281095	-0.000429		
555.6486407	1.511771665		-0.005382984			555.6486407	-0.000323999		
555.7691718	1.512227762		-0.004633066			555.7691718	-0.000189999		
555.889703	1.512582313		-0.003615936			555.889703	-1.0E-5		
556.0102342	1.512648106		-0.002352296			556.0102342	0.000211		
556.1307653	1.512262227		-0.000977812			556.1307653	0.000448001		
556.2512965	1.511351794		0.000270819			556.2512965	0.000659001		
556.3718277	1.509995727		0.001120848			556.3718277	0.000797		
556.4923588	1.508435422		0.001388609			556.4923588	0.000832		
556.61289	1.506962675		0.001042751			556.61289	0.000761		
556.7334212	1.505861853		0.000214066			556.7334212	0.000609		
556.8539523	1.505281128		-0.000832782			556.8539523	0.000423		
556.9744835	1.505209732		-0.001814323			556.9744835	0.000252		
557.0950146	1.505484993		-0.0025162			557.0950146	0.000132		
557.2155458	1.505880572		-0.002860395			557.2155458	7.5E-5		
557.336077	1.506186836		-0.002919327			557.336077	6.7E-5		
557.4566081	1.506318009		-0.002839109			557.4566081	8.2E-5		
557.5771393	1.506272222		-0.002763229			557.5771393	9.5E-5		
557.6976705	1.506148221		-0.002781761			557.6976705	9.1E-5		
557.8182016	1.506037124		-0.002886886			557.8182016	7.2E-5		
557.9387328	1.506004409		-0.003018097			557.9387328	4.9E-5		
558.059264	1.506024728		-0.003088303			558.059264	3.7E-5		
558.1797951	1.50603379		-0.003072007			558.1797951	4.0E-5		
558.3003263	1.50595505		-0.002989098			558.3003263	5.4E-5		
558.4208574	1.50575722		-0.002924323			558.4208574	6.4E-5		
558.5413886	1.505480962		-0.002948115			558.5413886	5.8E-5		
558.6619198	1.505196063		-0.00308049			558.6619198	3.3E-5		
558.7824509	1.504967592		-0.003295377			558.7824509	-6.0E-6		
558.9029821	1.504821994		-0.003507809			558.9029821	-4.4E-5		
559.0235133	1.504692094		-0.003657776			559.0235133	-7.1E-5		
559.1440444	1.504500091		-0.003742208			559.1440444	-8.7E-5		
559.2645756	1.504144164		-0.003831586			559.2645756	-0.000105		
559.3851068	1.503624888		-0.004080702			559.3851068	-0.000152001		
559.5056379	1.503035227		-0.004607944			559.5056379	-0.000248001		
559.6261691	1.502549084		-0.005483118			559.6261691	-0.000404		
559.7467003	1.502380561		-0.006639505			559.7467003	-0.000607		
559.8672314	1.502666966		-0.007880795			559.8672314	-0.000822001		
559.9877626	1.503412568		-0.008965856			559.9877626	-0.001007001		
560.1082937	1.504492249		-0.009672884			560.1082937	-0.001124		
560.2288249	1.505662737		-0.009885633			560.2288249	-0.001154		
560.3493561	1.506660614		-0.009641581			560.3493561	-0.001105		
560.4698872	1.507289612		-0.009122383			560.4698872	-0.00101		
560.5904184	1.507494835		-0.008565194			560.5904184	-0.000911		
560.7109496	1.507343265		-0.008199995			560.7109496	-0.000848		
560.8314807	1.507020314		-0.008164593			560.8314807	-0.000844		
560.9520119	1.506723815		-0.008483487			560.9520119	-0.000902001		
561.0725431	1.506641341		-0.009072327			561.0725431	-0.001006		
561.1930742	1.506853709		-0.009774185			561.1930742	-0.001128		
561.3136054	1.507362312		-0.010446368			561.3136054	-0.001243		
561.4341365	1.508110717		-0.010984317			561.4341365	-0.001333		
561.5546677	1.5090319		-0.011323348			561.5546677	-0.001387		
561.6751989	1.51004921		-0.011438502			561.6751989	-0.001401		
561.79573	1.511118237		-0.01131745			561.79573	-0.001373		
561.9162612	1.51218718		-0.010941921			561.9162612	-0.0013		
562.0367924	1.513200585		-0.010282118			562.0367924	-0.001177		
562.1573235	1.514054518		-0.009328865			562.1573235	-0.001002999		
562.2778547	1.514644687		-0.008106425			562.2778547	-0.000782999		
562.3983859	1.514834145		-0.00669933			562.3983859	-0.000532998		
562.518917	1.514554278		-0.005267784			562.518917	-0.000282		
562.6394482	1.513786908		-0.003991014			562.6394482	-6.2E-5		
562.7599793	1.512613881		-0.003064498			562.7599793	9.3E-5		
562.8805105	1.511185717		-0.002625383			562.8805105	0.00016		
563.0010417	1.509715546		-0.002746137			563.0010417	0.000127999		
563.1215728	1.50841423		-0.003385478			563.1215728	5.999E-6		
563.242104	1.507452875		-0.004442728			563.242104	-0.000187		
563.3626352	1.506958268		-0.00575187			563.3626352	-0.000421		
563.4831663	1.506965398		-0.007108547			563.4831663	-0.000660001		
563.6036975	1.507424134		-0.008339467			563.6036975	-0.000874001		
563.7242287	1.508242037		-0.009304661			563.7242287	-0.001039001		
563.8447598	1.50927809		-0.009919988			563.8447598	-0.001141		
563.965291	1.510394798		-0.010158668			563.965291	-0.001176		
564.0858221	1.511446675		-0.010044588			564.0858221	-0.001149		
564.2063533	1.512331963		-0.009665019			564.2063533	-0.001076		
564.3268845	1.513003152		-0.009114358			564.3268845	-0.000974		
564.4474156	1.513441814		-0.008487704			564.4474156	-0.000859999		
564.5679468	1.513679203		-0.007881884			564.5679468	-0.000750999		
564.688478	1.513781678		-0.007344366			564.688478	-0.000655		
564.8090091	1.513819796		-0.006889062			564.8090091	-0.000574		
564.9295403	1.513848349		-0.006472994			564.9295403	-0.0005		
565.0500715	1.513876975		-0.006051439			565.0500715	-0.000425		
565.1706026	1.51388681		-0.005561634			565.1706026	-0.000338		
565.2911338	1.513805122		-0.004983678			565.2911338	-0.000235999		
565.411665	1.513557384		-0.004325651			565.411665	-0.000120999		
565.5321961	1.513056688		-0.003673908			565.5321961	-9.0E-6		
565.6527273	1.512300884		-0.003140924			565.6527273	8.0E-5		
565.7732584	1.511313961		-0.002846215			565.7732584	0.000125		
565.8937896	1.510209784		-0.002890875			565.8937896	0.000109		
566.0143208	1.509120904		-0.003309191			566.0143208	2.6999E-5		
566.1348519	1.508200078		-0.004073879			566.1348519	-0.000115001		
566.2553831	1.507558437		-0.00508756			566.2553831	-0.000299		
566.3759143	1.507251049		-0.006216227			566.3759143	-0.000501		
566.4964454	1.50726085		-0.007339847			566.4964454	-0.000700001		
566.6169766	1.507539308		-0.008354419			566.6169766	-0.000878001		
566.7375078	1.507987699		-0.009216543			566.7375078	-0.001028001		
566.8580389	1.508548599		-0.009929816			566.8580389	-0.001151001		
566.9785701	1.509176647		-0.010515291			566.9785701	-0.001251		
567.0991012	1.509876172		-0.010984621			567.0991012	-0.00133		
567.2196324	1.510636384		-0.0113264			567.2196324	-0.001386		
567.3401636	1.511461259		-0.011512978			567.3401636	-0.001414		
567.4606947	1.512306653		-0.011492587			567.4606947	-0.001405		
567.5812259	1.513097195		-0.011234836			567.5812259	-0.001353999		
567.7017571	1.513719686		-0.010758267			567.7017571	-0.001265		
567.8222882	1.514089883		-0.010138188			567.8222882	-0.001152		
567.9428194	1.514144169		-0.009489573			567.9428194	-0.001036		
568.0633506	1.513891648		-0.008958083			568.0633506	-0.000943		
568.1838817	1.513406262		-0.008675287			568.1838817	-0.000896		
568.3044129	1.512822119		-0.008713735			568.3044129	-0.000907001		
568.424944	1.512276225		-0.009095702			568.424944	-0.000979		
568.5454752	1.511925557		-0.009765516			568.5454752	-0.001101		
568.6660064	1.511852017		-0.010613776			568.6660064	-0.001253001		
568.7865375	1.512113451		-0.011513197			568.7865375	-0.001412001		
568.9070687	1.512680514		-0.01231665			568.9070687	-0.001552001		
569.0275999	1.513481459		-0.01292078			569.0275999	-0.001655		
569.148131	1.514396954		-0.013260172			569.148131	-0.00171		
569.2686622	1.515308066		-0.013336738			569.2686622	-0.001718		
569.3891934	1.516101919		-0.013202709			569.3891934	-0.001689		
569.5097245	1.516720116		-0.012962165			569.5097245	-0.001642		
569.6302557	1.517159194		-0.012726444			569.6302557	-0.001597		
569.7507868	1.517478882		-0.012592353			569.7507868	-0.001571		
569.871318	1.517782566		-0.012613721			569.871318	-0.001573		
569.9918492	1.518198147		-0.012761771			569.9918492	-0.001597		
570.1123803	1.518798729		-0.012944504			570.1123803	-0.001626		
570.2329115	1.519608274		-0.013040494			570.2329115	-0.001638		
570.3534427	1.52057007		-0.012931231			570.3534427	-0.001612		
570.4739738	1.521570688		-0.012540814			570.4739738	-0.001534999		
570.594505	1.522470279		-0.011886638			570.594505	-0.001411		
570.7150362	1.523181618		-0.01103204			570.7150362	-0.001252		
570.8355673	1.523642848		-0.01009079			570.8355673	-0.001079		
570.9560985	1.523901579		-0.009164152			570.9560985	-0.000909999		
571.0766297	1.524008766		-0.008292648			571.0766297	-0.000751999		
571.1971608	1.524039967		-0.007468109			571.1971608	-0.000602999		
571.317692	1.523990579		-0.006629259			571.317692	-0.000452		
571.4382231	1.523816165		-0.005751872			571.4382231	-0.000295		
571.5587543	1.523419487		-0.004853675			571.5587543	-0.000136		
571.6792855	1.522739842		-0.004053677			571.6792855	3.0E-6		
571.7998166	1.521786516		-0.003496389			571.7998166	9.6E-5		
571.9203478	1.520663868		-0.003336579			571.9203478	0.000116		
572.040879	1.519568792		-0.003655747			572.040879	4.9999E-5		
572.1614101	1.518733054		-0.004408822			572.1614101	-9.2E-5		
572.2819413	1.518321397		-0.005435843			572.2819413	-0.000280001		
572.4024725	1.518410412		-0.006516901			572.4024725	-0.000474001		
572.5230036	1.518935807		-0.007420923			572.5230036	-0.000633001		
572.6435348	1.519736909		-0.008013707			572.6435348	-0.000734		
572.7640659	1.520637797		-0.008266519			572.7640659	-0.000773		
572.8845971	1.521495179		-0.00823516			572.8845971	-0.000761		
573.0051283	1.522247209		-0.008039301			573.0051283	-0.00072		
573.1256594	1.522933673		-0.00775267			573.1256594	-0.000663		
573.2461906	1.523598384		-0.007388249			573.2461906	-0.000592		
573.3667218	1.524282843		-0.006892689			573.3667218	-0.000496999		
573.4872529	1.524931987		-0.006186566			573.4872529	-0.000363999		
573.6077841	1.525443888		-0.005238027			573.6077841	-0.000188		
573.7283153	1.525669324		-0.004089939			573.7283153	2.2001E-5		
573.8488464	1.525516086		-0.002886485			573.8488464	0.000239001		
573.9693776	1.524966718		-0.001808195			573.9693776	0.000430001		
574.0899087	1.524128794		-0.001036308			574.0899087	0.000563		
574.2104399	1.52318193		-0.000645669			574.2104399	0.000626		
574.3309711	1.522310927		-0.0006177			574.3309711	0.000624		
574.4515022	1.521659742		-0.000832191			574.4515022	0.00058		
574.5720334	1.521259573		-0.001119128			574.5720334	0.000525		
574.6925646	1.521047848		-0.001359395			574.6925646	0.00048		
574.8130957	1.520924273		-0.001487562			574.8130957	0.000456		
574.9336269	1.520775501		-0.001537189			574.9336269	0.000446		
575.0541581	1.520571097		-0.001584282			575.0541581	0.000436		
575.1746892	1.520325013		-0.001706833			575.1746892	0.000412		
575.2952204	1.520123231		-0.001936334			575.2952204	0.000369		
575.4157515	1.520027034		-0.002242328			575.4157515	0.000313		
575.5362827	1.520093222		-0.002555464			575.5362827	0.000257		
575.6568139	1.520292665		-0.002775016			575.6568139	0.000219		
575.777345	1.520559874		-0.002854005			575.777345	0.000207		
575.8978762	1.520808217		-0.00278321			575.8978762	0.000222		
576.0184074	1.520980178		-0.002604303			576.0184074	0.000256		
576.1389385	1.521037098		-0.002365205			576.1389385	0.0003		
576.2594697	1.520979313		-0.002132052			576.2594697	0.000342		
576.3800009	1.520832386		-0.001939019			576.3800009	0.000376		
576.500532	1.520615606		-0.001803482			576.500532	0.000399		
576.6210632	1.520339762		-0.001747958			576.6210632	0.000407		
576.7415943	1.52003407		-0.001795812			576.7415943	0.000396		
576.8621255	1.51972618		-0.001964824			576.8621255	0.000363		
576.9826567	1.519472996		-0.002274056			576.9826567	0.000305		
577.1031878	1.519348701		-0.002699178			577.1031878	0.000226999		
577.223719	1.519408206		-0.003170834			577.223719	0.000142		
577.3442502	1.519665768		-0.003595889			577.3442502	6.7E-5		
577.4647813	1.520075538		-0.003867745			577.4647813	2.1E-5		
577.5853125	1.520527132		-0.003943259			577.5853125	1.1E-5		
577.7058437	1.520924443		-0.003834973			577.7058437	3.4E-5		
577.8263748	1.521172191		-0.00361579			577.8263748	7.6E-5		
577.946906	1.521264841		-0.003406344			577.946906	0.000115		
578.0674372	1.521263079		-0.003286165			578.0674372	0.000137		
578.1879683	1.521263678		-0.003281474			578.1879683	0.000138		
578.3084995	1.521359602		-0.00334144			578.3084995	0.000128		
578.4290306	1.521575289		-0.003351835			578.4290306	0.000128		
578.5495618	1.521842718		-0.003221895			578.5495618	0.000154		
578.670093	1.522045926		-0.00291365			578.670093	0.000212		
578.7906241	1.522049222		-0.002492328			578.7906241	0.000289		
578.9111553	1.52179064		-0.002097598			578.9111553	0.000359		
579.0316865	1.521300666		-0.001906264			579.0316865	0.00039		
579.1522176	1.520731336		-0.002035043			579.1522176	0.000362		
579.2727488	1.52026676		-0.00250883			579.2727488	0.000271999		
579.39328	1.520103846		-0.003226522			579.39328	0.000139999		
579.5138111	1.52032389		-0.003993714			579.5138111	2.0E-6		
579.6343423	1.52090199		-0.004606096			579.6343423	-0.000105		
579.7548734	1.521696009		-0.004920671			579.7548734	-0.000156		
579.8754046	1.5225386		-0.004886996			579.8754046	-0.000143		
579.9959358	1.523248013		-0.004563375			579.9959358	-7.7999E-5		
580.1164669	1.523754294		-0.004089101			580.1164669	1.3001E-5		
580.2369981	1.524062024		-0.003584512			580.2369981	0.000108		
580.3575293	1.524249903		-0.003129451			580.3575293	0.000193		
580.4780604	1.524400389		-0.002727544			580.4780604	0.000268		
580.5985916	1.524581472		-0.002321791			580.5985916	0.000344001		
580.7191228	1.524776324		-0.001824092			580.7191228	0.000437001		
580.8396539	1.524924124		-0.00117708			580.8396539	0.000557001		
580.9601851	1.524909428		-0.000369832			580.9601851	0.000705		
581.0807162	1.524640347		0.000531338			581.0807162	0.000868		
581.2012474	1.524047819		0.001426422			581.2012474	0.001027		
581.3217786	1.523125195		0.002179523			581.3217786	0.001157		
581.4423097	1.521910035		0.002663062			581.4423097	0.001235		
581.5628409	1.52050401		0.002762163			581.5628409	0.001240999		
581.6833721	1.519031778		0.002409701			581.6833721	0.001164		
581.8039032	1.517659071		0.001569527			581.8039032	0.000999		
581.9244344	1.516557706		0.00028264			581.9244344	0.000754999		
582.0449656	1.515892771		-0.001353689			582.0449656	0.000450999		
582.1654967	1.515782557		-0.003162295			582.1654967	0.000119998		
582.2860279	1.516270962		-0.004929602			582.2860279	-0.000199002		
582.406559	1.517304588		-0.006422322			582.406559	-0.000464		
582.5270902	1.51872482		-0.007453723			582.5270902	-0.000642		
582.6476214	1.520308462		-0.007934212			582.6476214	-0.000718		
582.7681525	1.521832574		-0.007878302			582.7681525	-0.000696		
582.8886837	1.523105125		-0.007393684			582.8886837	-0.000596999		
583.0092149	1.524023652		-0.006655897			583.0092149	-0.000453999		
583.129746	1.524584981		-0.005843828			583.129746	-0.0003		
583.2502772	1.524868601		-0.005079912			583.2502772	-0.000157		
