Reference:	"Yarnall and Hudson (2022)"
DOI:	"doi:https://doi.org/10.1016/j.saa.2022.121738"
Sample Type:	"Ice"
Composition:	"C3H6O2 (1)"
Temperature:	"115K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/295"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
620.3563	1.6152			620.3563	0.191		
620.4769	1.6074			620.4769	0.1961		
620.5974	1.599			620.5974	0.2005		
620.7179	1.59			620.7179	0.2041		
620.8384	1.5806			620.8384	0.2067		
620.9589	1.5711			620.9589	0.2083		
621.0794	1.5616			621.0794	0.2091		
621.1999	1.5524			621.1999	0.2091		
621.3204	1.5433			621.3204	0.2086		
621.4409	1.5343			621.4409	0.2075		
621.5614	1.5253			621.5614	0.2059		
621.6819	1.5163			621.6819	0.2035		
621.8024	1.5073			621.8024	0.2003		
621.9229	1.4987			621.9229	0.1962		
622.0434	1.4905			622.0434	0.1912		
622.1639	1.4832			622.1639	0.1853		
622.2844	1.4767			622.2844	0.179		
622.4049	1.4711			622.4049	0.1724		
622.5254	1.4664			622.5254	0.1656		
622.6459	1.4624			622.6459	0.1589		
622.7664	1.4591			622.7664	0.1523		
622.8869	1.4562			622.8869	0.1458		
623.0074	1.4538			623.0074	0.1394		
623.1279	1.4519			623.1279	0.1331		
623.2484	1.4504			623.2484	0.127		
623.3689	1.4493			623.3689	0.1209		
