Reference:	"Mastrapa et al. (2009)"
DOI:	"doi:doi:10.1088/0004-637X/701/2/1347"
Sample Type:	"Ice"
Composition:	"H2O (1)"
Temperature:	"120K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/257"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
9.5887759	1.2558513			9.5887759	0.023009		
9.5799115	1.2568366			9.5799115	0.021766		
9.5710634	1.2580869			9.5710634	0.021901		
9.5622316	1.2594288			9.5622316	0.020965		
9.5534162	1.2608076			9.5534162	0.021398		
9.5446169	1.2619167			9.5446169	0.02113		
9.5358339	1.2629034			9.5358339	0.021305		
9.527067	1.263918			9.527067	0.020609		
9.5183162	1.2651438			9.5183162	0.020358		
9.5095815	1.2665466			9.5095815	0.019798		
9.5008628	1.2678672			9.5008628	0.020213		
9.4921601	1.2689502			9.4921601	0.020087		
9.4834733	1.2698845			9.4834733	0.020319		
9.4748024	1.2708066			9.4748024	0.019749		
9.4661473	1.2721361			9.4661473	0.019185		
9.457508	1.2733659			9.457508	0.019533		
9.4488845	1.2747067			9.4488845	0.018867		
9.4402767	1.2756371			9.4402767	0.020167		
9.4316846	1.2766081			9.4316846	0.018688		
9.4231081	1.2776456			9.4231081	0.019751		
9.4145471	1.2789104			9.4145471	0.017966		
9.4060017	1.2802727			9.4060017	0.019391		
9.3974719	1.281416			9.3974719	0.018334		
9.3889574	1.2824519			9.3889574	0.019642		
9.3804584	1.2833892			9.3804584	0.018435		
9.3719748	1.2846349			9.3719748	0.018955		
9.3635064	1.2859851			9.3635064	0.018137		
9.3550534	1.2873585			9.3550534	0.019034		
9.3466156	1.2885054			9.3466156	0.018822		
9.3381931	1.2895409			9.3381931	0.019551		
9.3297857	1.2906968			9.3297857	0.018874		
9.3213934	1.2919909			9.3213934	0.019581		
9.3130162	1.2933798			9.3130162	0.019166		
9.3046541	1.2946011			9.3046541	0.020556		
9.2963069	1.29568			9.2963069	0.020268		
9.2879747	1.2966463			9.2879747	0.021625		
9.2796575	1.2976382			9.2796575	0.021075		
9.2713551	1.2987057			9.2713551	0.022378		
9.2630676	1.2996712			9.2630676	0.022221		
9.2547948	1.3006033			9.2547948	0.023533		
9.2465369	1.3013027			9.2465369	0.023731		
9.2382936	1.3020332			9.2382936	0.02457		
9.2300651	1.3026934			9.2300651	0.024855		
9.2218511	1.3034022			9.2218511	0.02547		
9.2136518	1.3040774			9.2136518	0.025894		
9.2054671	1.3046732			9.2054671	0.026601		
9.1972969	1.3052492			9.1972969	0.026917		
9.1891412	1.3057881			9.1891412	0.027631		
9.1809999	1.3062378			9.1809999	0.027989		
9.172873	1.3067193			9.172873	0.028441		
9.1647605	1.3071572			9.1647605	0.028848		
9.1566624	1.3077207			9.1566624	0.029011		
9.1485786	1.3081689			9.1485786	0.029828		
9.140509	1.3086767			9.140509	0.029762		
9.1324536	1.308951			9.1324536	0.031034		
9.1244124	1.3093211			9.1244124	0.030357		
9.1163854	1.3096575			9.1163854	0.031734		
9.1083725	1.3101168			9.1083725	0.03079		
9.1003736	1.3104886			9.1003736	0.032536		
9.0923888	1.3108288			9.0923888	0.031528		
9.084418	1.3111284			9.084418	0.033259		
9.0764612	1.3113626			9.0764612	0.032215		
9.0685182	1.3117608			9.0685182	0.033516		
9.0605892	1.312069			9.0605892	0.032882		
9.052674	1.3124316			9.052674	0.033984		
9.0447727	1.3127195			9.0447727	0.033574		
9.0368851	1.3129646			9.0368851	0.034615		
9.0290113	1.3132133			9.0290113	0.034084		
9.0211511	1.3134384			9.0211511	0.035111		
9.0133047	1.313743			9.0133047	0.034386		
9.0054719	1.3140175			9.0054719	0.035601		
8.9976527	1.3142796			8.9976527	0.034884		
8.989847	1.3144293			8.989847	0.036247		
8.9820549	1.3145806			8.9820549	0.035265		
8.9742763	1.3148051			8.9742763	0.036422		
8.9665111	1.3150584			8.9665111	0.035482		
8.9587594	1.3154078			8.9587594	0.036586		
8.9510211	1.3156047			8.9510211	0.036133		
8.9432961	1.3157044			8.9432961	0.037145		
8.9355844	1.3157675			8.9355844	0.03646		
8.927886	1.3159846			8.927886	0.037029		
8.9202009	1.3163273			8.9202009	0.036391		
8.912529	1.3166249			8.912529	0.037363		
8.9048703	1.3167808			8.9048703	0.036983		
8.8972247	1.3167616			8.8972247	0.03794		
8.8895923	1.3168514			8.8895923	0.036908		
8.8819729	1.3171212			8.8819729	0.037626		
8.8743666	1.3174803			8.8743666	0.036803		
8.8667733	1.3178123			8.8667733	0.037887		
8.859193	1.3178498			8.859193	0.037583		
8.8516257	1.3178747			8.8516257	0.038095		
8.8440712	1.3179701			8.8440712	0.03744		
8.8365297	1.3183663			8.8365297	0.037527		
8.8290009	1.3186674			8.8290009	0.037637		
8.821485	1.3189402			8.821485	0.037785		
8.8139819	1.3189371			8.8139819	0.038303		
8.8064916	1.3189718			8.8064916	0.037782		
8.799014	1.3192113			8.799014	0.037864		
8.791549	1.3195432			8.791549	0.037548		
8.7840967	1.3198434			8.7840967	0.037971		
8.776657	1.3199709			8.776657	0.037966		
8.76923	1.3200374			8.76923	0.038143		
8.7618155	1.3201752			8.7618155	0.037779		
8.7544135	1.3204613			8.7544135	0.037762		
8.747024	1.3208192			8.747024	0.037599		
8.7396469	1.3210416			8.7396469	0.03804		
8.7322823	1.321194			8.7322823	0.037803		
8.7249301	1.3212843			8.7249301	0.038141		
8.7175903	1.3215062			8.7175903	0.037489		
8.7102628	1.3217923			8.7102628	0.037911		
8.7029477	1.3221186			8.7029477	0.037374		
8.6956448	1.3223869			8.6956448	0.038055		
8.6883541	1.3225426			8.6883541	0.037652		
8.6810757	1.3226265			8.6810757	0.038196		
8.6738094	1.3227843			8.6738094	0.037424		
8.6665553	1.3230982			8.6665553	0.037775		
8.6593133	1.3234478			8.6593133	0.037276		
8.6520834	1.3237232			8.6520834	0.037931		
8.6448656	1.3238815			8.6448656	0.037553		
8.6376598	1.323932			8.6376598	0.038097		
8.630466	1.32418			8.630466	0.037087		
8.6232842	1.3245192			8.6232842	0.037781		
8.6161143	1.3249117			8.6161143	0.036969		
8.6089564	1.3251161			8.6089564	0.038184		
8.6018103	1.3252087			8.6018103	0.037245		
8.5946761	1.325277			8.5946761	0.038155		
8.5875537	1.3255803			8.5875537	0.036665		
8.5804431	1.326011			8.5804431	0.037806		
8.5733442	1.3263082			8.5733442	0.036919		
8.5662571	1.3264583			8.5662571	0.038165		
8.5591817	1.3264994			8.5591817	0.037111		
8.552118	1.3267167			8.552118	0.037728		
8.545066	1.3270928			8.545066	0.036668		
8.5380255	1.3274835			8.5380255	0.037661		
8.5309967	1.3277037			8.5309967	0.037047		
8.5239794	1.327787			8.5239794	0.037971		
8.5169736	1.3279117			8.5169736	0.03692		
8.5099794	1.3281968			8.5099794	0.037541		
8.5029966	1.3285835			8.5029966	0.036633		
8.4960253	1.3288894			8.4960253	0.037686		
8.4890654	1.329063			8.4890654	0.036933		
8.4821169	1.3291798			8.4821169	0.037792		
8.4751797	1.3294104			8.4751797	0.036651		
8.4682539	1.3297451			8.4682539	0.037508		
8.4613394	1.3300646			8.4613394	0.036646		
8.4544362	1.3303113			8.4544362	0.037679		
8.4475443	1.3304798			8.4475443	0.036827		
8.4406635	1.3306833			8.4406635	0.037618		
8.433794	1.3308953			8.433794	0.036753		
8.4269357	1.3311649			8.4269357	0.037442		
8.4200885	1.3315019			8.4200885	0.036599		
8.4132524	1.3317603			8.4132524	0.037594		
8.4064274	1.3319825			8.4064274	0.036716		
8.3996134	1.3321536			8.3996134	0.037693		
8.3928105	1.3323956			8.3928105	0.036557		
8.3860186	1.332702			8.3860186	0.037529		
8.3792377	1.3330349			8.3792377	0.036517		
8.3724678	1.3333243			8.3724678	0.037692		
8.3657088	1.3334961			8.3657088	0.036835		
8.3589607	1.3336542			8.3589607	0.037785		
8.3522234	1.3338468			8.3522234	0.036754		
8.345497	1.3341928			8.345497	0.037493		
8.3387815	1.3345137			8.3387815	0.03684		
8.3320767	1.334736			8.3320767	0.037799		
8.3253827	1.3348196			8.3253827	0.037184		
8.3186995	1.3349821			8.3186995	0.037664		
8.312027	1.3352868			8.312027	0.036872		
8.3053652	1.3356605			8.3053652	0.037547		
8.298714	1.335932			8.298714	0.037171		
8.2920735	1.3360428			8.2920735	0.037977		
8.2854436	1.3361605			8.2854436	0.037227		
8.2788243	1.3363988			8.2788243	0.037737		
8.2722156	1.3367444			8.2722156	0.037023		
8.2656174	1.3370568			8.2656174	0.03788		
8.2590297	1.3372121			8.2590297	0.037445		
8.2524526	1.3373287			8.2524526	0.038056		
8.2458859	1.3375117			8.2458859	0.037341		
8.2393296	1.3378204			8.2393296	0.037826		
8.2327837	1.3381293			8.2327837	0.037391		
8.2262483	1.3383522			8.2262483	0.038106		
