Reference:	"Hudson et al. (2020)"
DOI:	"doi:https://doi.org/10.1016/j.saa.2020.118217"
Sample Type:	"Ice"
Composition:	"C2H6O (1)"
Temperature:	"75K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/159"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"		"Wavenumber (cm⁻¹)"	"k₁"	"Dk₁  (+/-)"	
556.9745	1.4779			556.9745	-0.009358		
557.095	1.4785			557.095	-0.008803		
557.2155	1.4789			557.2155	-0.008021		
557.3361	1.4789			557.3361	-0.007184		
557.4566	1.4787			557.4566	-0.006463		
557.5771	1.4782			557.5771	-0.005962		
557.6977	1.4776			557.6977	-0.005696		
557.8182	1.4772			557.8182	-0.005606		
557.9387	1.4767			557.9387	-0.005598		
558.0593	1.4764			558.0593	-0.005601		
558.1798	1.476			558.1798	-0.005594		
558.3003	1.4755			558.3003	-0.005616		
558.4209	1.4749			558.4209	-0.005737		
558.5414	1.4743			558.5414	-0.006033		
558.6619	1.4736			558.6619	-0.006553		
558.7825	1.4731			558.7825	-0.007308		
558.903	1.4727			558.903	-0.008273		
559.0235	1.4725			559.0235	-0.009397		
559.144	1.4727			559.144	-0.0106		
559.2646	1.4732			559.2646	-0.0118		
559.3851	1.474			559.3851	-0.0129		
559.5056	1.4752			559.5056	-0.0138		
559.6262	1.4766			559.6262	-0.0143		
559.7467	1.4781			559.7467	-0.0144		
559.8672	1.4795			559.8672	-0.0141		
559.9878	1.4807			559.9878	-0.0134		
560.1083	1.4816			560.1083	-0.0125		
560.2288	1.4822			560.2288	-0.0115		
560.3494	1.4824			560.3494	-0.0104		
560.4699	1.4824			560.4699	-0.009546		
560.5904	1.4822			560.5904	-0.008823		
560.7109	1.4819			560.7109	-0.008263		
560.8315	1.4817			560.8315	-0.00783		
560.952	1.4814			560.952	-0.007483		
561.0725	1.4811			561.0725	-0.007188		
561.1931	1.4809			561.1931	-0.006926		
561.3136	1.4806			561.3136	-0.006687		
561.4341	1.4803			561.4341	-0.00647		
561.5547	1.4799			561.5547	-0.006284		
561.6752	1.4795			561.6752	-0.006154		
561.7957	1.479			561.7957	-0.006119		
561.9163	1.4784			561.9163	-0.006233		
562.0368	1.4779			562.0368	-0.00654		
562.1573	1.4774			562.1573	-0.007059		
562.2779	1.4771			562.2779	-0.007762		
562.3984	1.477			562.3984	-0.008571		
562.5189	1.4773			562.5189	-0.009378		
562.6394	1.4777			562.6394	-0.0101		
562.76	1.4784			562.76	-0.0106		
562.8805	1.4791			562.8805	-0.0109		
563.001	1.4798			563.001	-0.011		
563.1216	1.4805			563.1216	-0.0109		
563.2421	1.4811			563.2421	-0.0108		
563.3626	1.4817			563.3626	-0.0105		
563.4832	1.4822			563.4832	-0.0102		
563.6037	1.4828			563.6037	-0.009868		
563.7242	1.4832			563.7242	-0.009393		
563.8448	1.4836			563.8448	-0.008825		
563.9653	1.4838			563.9653	-0.008185		
564.0858	1.4839			564.0858	-0.007512		
564.2064	1.4838			564.2064	-0.006849		
564.3269	1.4837			564.3269	-0.006237		
564.4474	1.4834			564.4474	-0.005711		
564.5679	1.483			564.5679	-0.005291		
564.6885	1.4826			564.6885	-0.004986		
564.809	1.4822			564.809	-0.00479		
564.9295	1.4818			564.9295	-0.004682		
565.0501	1.4815			565.0501	-0.004631		
565.1706	1.4812			565.1706	-0.004604		
565.2911	1.4809			565.2911	-0.004577		
565.4117	1.4807			565.4117	-0.004551		
565.5322	1.4804			565.5322	-0.004553		
565.6527	1.4801			565.6527	-0.004628		
565.7733	1.4797			565.7733	-0.004812		
565.8938	1.4795			565.8938	-0.005107		
566.0143	1.4795			566.0143	-0.005461		
566.1349	1.4796			566.1349	-0.005777		
566.2554	1.4799			566.2554	-0.005942		
566.3759	1.4802			566.3759	-0.005878		
566.4964	1.4805			566.4964	-0.005577		
566.617	1.4805			566.617	-0.00512		
566.7375	1.4803			566.7375	-0.004641		
566.858	1.4798			566.858	-0.004281		
566.9786	1.4793			566.9786	-0.004124		
