Reference:	"Hudson et al. (2022)"
DOI:	"doi:DOI: 10.1089/ast.2021.0138"
Sample Type:	"Ice"
Composition:	"CH3CH2NH2 (1)"
Temperature:	"100K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/175"
n₁ Error Units:	Not Applicable
k₁ Error Units:	Not Applicable

"Wavenumber (cm⁻¹)"	"n₁"	"Dn₁  (+/-)"	"k₁"	"Dk₁  (+/-)"	
680.87	1.557		-0.0024		
680.99	1.55704		-0.00246		
681.11	1.55708		-0.00251		
681.23	1.55714		-0.00256		
681.35	1.5572		-0.00262		
681.47	1.55729		-0.00267		
681.59	1.55742		-0.0027		
681.71	1.55758		-0.00269		
681.83	1.55775		-0.00261		
681.95	1.55788		-0.00246		
682.07	1.55795		-0.00226		
682.19	1.55792		-0.00203		
682.31	1.5578		-0.00183		
682.43	1.55761		-0.00171		
682.55	1.55738		-0.00168		
682.67	1.55718		-0.00175		
682.79	1.55703		-0.00189		
682.91	1.55694		-0.00206		
683.03	1.55693		-0.00223		
683.15	1.55696		-0.00239		
683.27	1.55703		-0.00252		
683.39	1.55712		-0.00262		
683.51	1.55722		-0.00269		
683.63	1.55734		-0.00275		
683.75	1.55747		-0.00277		
683.87	1.5576		-0.00275		
683.99	1.55772		-0.00269		
684.11	1.55779		-0.0026		
684.23	1.55782		-0.0025		
684.35	1.55781		-0.00241		
684.47	1.55777		-0.00234		
684.59	1.5577		-0.0023		
684.71	1.55764		-0.00231		
684.83	1.55759		-0.00233		
684.95	1.55755		-0.00237		
685.07	1.55752		-0.00241		
685.19	1.55749		-0.00245		
685.31	1.55745		-0.00252		
685.43	1.55742		-0.0026		
685.55	1.55742		-0.00272		
685.67	1.55745		-0.00285		
685.79	1.55753		-0.00299		
685.91	1.55765		-0.0031		
686.03	1.55781		-0.00316		
686.15	1.55798		-0.00318		
686.27	1.55812		-0.00314		
686.39	1.55824		-0.00309		
686.51	1.55833		-0.00301		
686.63	1.55839		-0.00294		
686.75	1.55843		-0.00288		
686.87	1.55847		-0.00282		
686.99	1.5585		-0.00277		
687.11	1.55852		-0.00271		
687.23	1.55853		-0.00264		
687.35	1.55852		-0.00259		
687.47	1.55849		-0.00254		
687.59	1.55844		-0.00252		
687.71	1.5584		-0.00252		
687.83	1.55836		-0.00254		
687.95	1.55834		-0.00258		
688.07	1.55833		-0.00263		
688.19	1.55833		-0.00268		
688.31	1.55835		-0.00274		
688.43	1.55838		-0.0028		
688.55	1.55843		-0.00286		
688.67	1.5585		-0.00291		
688.79	1.55859		-0.00295		
688.91	1.5587		-0.00297		
689.03	1.55882		-0.00295		
689.15	1.55892		-0.00289		
689.27	1.55898		-0.0028		
689.39	1.55901		-0.00271		
689.51	1.559		-0.00264		
689.63	1.55897		-0.0026		
